Nested Sampling Global Log-Evidence           :   -0.703957610930578292E+00  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.716696621921362076E+00  +/-    0.227715266434251173E-02

Dim No.       Mean        Sigma
   1    0.894693369166718738E-01    0.420214980353805323E-03
   2   -0.387197696150729200E+02    0.190142695505169351E+00
   3    0.991867305623691742E+00    0.100299155264200659E-01
   4    0.817071530698883275E+00    0.520373060481436264E-01
   5    0.747030746633601823E-02    0.828181166440222706E-03
   6    0.232998376598651946E+01    0.157504548326705329E-02
   7   -0.180381599387052449E+01    0.149197182725421346E+00
   8   -0.100317917863149739E+00    0.999942468322273081E-03
   9   -0.491548157608014691E+01    0.323294779654447639E+00
  10    0.436231234335117818E-01    0.160681963427724908E-01
  11   -0.302662474894957248E-01    0.684032466151278384E-01
  12   -0.272876941450277688E+00    0.442174220295861523E-01
  13   -0.392999020242773989E-02    0.349685917091930622E-02
  14   -0.109192173012188820E+01    0.160289235123820678E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.893181288029062520E-01
   2   -0.390957376772626901E+02
   3    0.100516433697929997E+01
   4    0.909346893192404693E+00
   5    0.720258905500768560E-02
   6    0.233277131991107867E+01
   7   -0.187130391624146974E+01
   8   -0.101739346745280665E+00
   9   -0.514390792096981553E+01
  10    0.640243074274035040E-01
  11    0.127165390743571749E+00
  12   -0.270871640481871401E+00
  13   -0.127065535502811052E-02
  14   -0.109079076059062974E+01

MAP Parameters
Dim No.        Parameter
   1    0.892584879641946244E-01
   2   -0.384576235499515633E+02
   3    0.997976163322314869E+00
   4    0.754605636572893590E+00
   5    0.644606235283000806E-02
   6    0.233119092976405362E+01
   7   -0.185408326813313140E+01
   8   -0.988145812944409146E-01
   9   -0.484890862848516768E+01
  10    0.707349688431857526E-01
  11    0.519161584715987917E-01
  12   -0.277525345256205869E+00
  13   -0.684083914721446591E-02
  14   -0.111919015561994173E+01
