         MJD         m       dm       uJy   duJy F  err  chi/N       RA     Dec        x        y   maj   min   phi  apfit  mag5sig   Sky            Obs     Mask  uJy_offset
57323.624822 18.504094      NaN      -1.0     48 o    0   0.99 142.4364 3.07271  3388.16  4180.46  4.37  3.61 -33.0 -0.490    18.26 19.25 02a57323o0662o 0xc00800         0.0
57388.614202 19.169763      NaN       6.0     24 o    0   1.06 142.4364 3.07271  7631.58  6179.15  3.52  3.09  87.8 -0.478    18.99 20.45 02a57388o0667o 0xc00900         0.0
57388.633731 19.089302      NaN     -72.0     28 o    0   1.14 142.4364 3.07271  7919.83  6761.67  3.59  3.18  86.4 -0.473    18.92 20.36 02a57388o0698o 0xc00800         0.0
57388.650059 18.921935      NaN      26.0     24 o    0   1.22 142.4364 3.07271  7048.10  5596.86  3.52  3.34 -88.9 -0.468    18.88 20.28 02a57388o0724o 0xc00800         0.0
57388.666235 19.089302      NaN      -9.0     28 o    0   1.39 142.4364 3.07271  6753.32  7338.87  3.69  3.46 -89.8 -0.458    18.58 19.82 02a57388o0750o 0xc00800         0.0
57408.462609 18.978793      NaN     -65.0     31 o    0   1.00 142.4364 3.07271  3702.82  3951.14  3.75  3.52 -43.0 -0.429    18.59 19.60 02a57408o0445o 0xc00800         0.0
57408.498054 18.944322      NaN     -73.0     32 o    0   1.04 142.4364 3.07271  6766.44  6168.15  3.42  3.13  88.8 -0.465    18.63 19.62 02a57408o0497o 0xc00800         0.0
57408.506642 18.729535      NaN      18.0     33 o    0   1.09 142.4364 3.07271  3111.77  3377.15  3.79  3.46 -33.4 -0.445    18.63 19.61 02a57408o0509o 0xc00800         0.0
57408.538638 19.014394      NaN     -23.0     30 o    0   1.36 142.4364 3.07271  7926.16  5596.61  3.47  3.09  88.0 -0.465    18.64 19.64 02a57408o0555o 0xc00800         0.0
57444.470345 18.944322      NaN     -38.0     32 o    0   1.12 142.4364 3.07271  7264.52  6585.36  3.87  3.55 -87.3 -0.472    18.54 19.71 02a57444o0202o 0xc00800         0.0
57444.534542 19.014394      NaN      -3.0     30 o    0   1.39 142.4364 3.07271  7872.72  5586.96  3.73  3.23  87.3 -0.464    18.46 19.46 02a57444o0248o 0xc00800         0.0
57445.450508 19.256669      NaN     -10.0     24 o    0   1.13 142.4364 3.07271  6738.75  6848.81  3.49  3.03 -89.7 -0.485    18.91 20.14 02a57445o0490o 0xc00800         0.0
57445.472807 18.933071      NaN      25.0     24 o    0   1.22 142.4364 3.07271  6449.65  6271.74  3.49  3.10 -86.6 -0.479    18.87 20.07 02a57445o0531o 0xc00800         0.0
57445.495028 19.212347      NaN     -11.0     25 o    0   1.28 142.4364 3.07271  7611.57  5698.17  3.52  3.08  87.2 -0.462    18.83 19.99 02a57445o0572o 0xc00800         0.0
