         MJD         m       dm      uJy  duJy F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask  uJy_offset
57283.255551 19.212347      NaN    -18.5    25 c    0   1.11 243.50275 26.91626  5736.31  5584.43 4.16 3.77 -76.5 -0.459    19.15 20.96 02a57283o0014c 0xc00800         8.5
57395.659787 19.631075      NaN    -20.5    17 c    0   1.03 243.50275 26.91626  3310.72  6779.96 3.69 3.51 -80.6 -0.410    19.36 21.10 02a57395o0708c 0xc00900         8.5
57395.675165 18.191747      NaN    -20.5    64 c    0   1.24 243.50275 26.91626  2996.84  6194.43 3.73 3.52 -76.2 -0.414    18.18 18.84 02a57395o0733c 0xc00900         8.5
57451.622015 19.302877      NaN     32.5    15 c    0   0.96 243.50275 26.91626  3740.37  6188.07 3.68 3.43 -57.7 -0.421    19.58 21.42 02a57451o0760c 0xc00800         8.5
57451.639009 19.766969      NaN      3.5    15 c    0   1.26 243.50275 26.91626  4027.41  6778.44 3.67 3.44 -63.0 -0.422    19.57 21.40 02a57451o0788c 0xc00800         8.5
57455.625632 19.841877      NaN     -5.5    14 c    0   1.23 243.50275 26.91626  3725.42  6346.60 3.72 3.56 -38.0 -0.415    19.62 21.69 02a57455o0731c 0xc00800         8.5
57455.642856 19.922338      NaN     -4.5    13 c    0   1.24 243.50275 26.91626  4013.86  6936.26 3.70 3.51 -69.0 -0.410    19.79 21.89 02a57455o0759c 0xc00800         8.5
57487.519649 19.766969      NaN      0.5    15 c    0   1.08 243.50275 26.91626  3562.79  6278.88 3.77 3.56 -54.5 -0.419    19.63 21.59 02a57487o0590c 0xc00800         8.5
57487.548492 19.549093      NaN     24.5    13 c    0   1.12 243.50275 26.91626  3859.86  6868.73 3.70 3.42 -66.3 -0.422    19.64 21.58 02a57487o0642c 0xc00800         8.5
57487.558659 19.491430      NaN     21.5    15 c    0   1.15 243.50275 26.91626  7947.52  3232.27 3.89 3.66  39.9 -0.424    19.61 21.57 02a57487o0660c 0xc00800         8.5
57487.579347 19.766969      NaN    -38.5    15 c    0   0.97 243.50275 26.91626  7871.27  3249.43 3.88 3.72  47.6 -0.424    19.62 21.61 02a57487o0695c 0xc00800         8.5
57513.462874 19.719755      NaN     13.5    14 c    0   1.07 243.50275 26.91626  3446.12  7399.57 3.77 3.53 -65.4 -0.423    19.74 21.82 02a57513o0480c 0xc00800         8.5
57513.469642 19.841877      NaN     -0.5    14 c    0   1.09 243.50275 26.91626  3460.78  7438.66 3.74 3.50 -67.8 -0.421    19.73 21.79 02a57513o0493c 0xc00800         8.5
57513.480609 19.271854      NaN     40.5    13 c    0   1.17 243.50275 26.91626  3408.86  7360.97 3.78 3.52 -66.8 -0.421    19.74 21.84 02a57513o0514c 0xc00800         8.5
57513.496113 19.841877      NaN     -2.5    14 c    0   1.20 243.50275 26.91626  7158.08  3077.67 3.79 3.64  25.7 -0.421    19.73 21.77 02a57513o0544c 0xc00900         8.5
57513.516974 19.766969      NaN    -24.5    15 c    0   0.94 243.50275 26.91626  7126.76  3137.69 3.91 3.72  29.6 -0.413    19.68 21.74 02a57513o0583c 0xc00800         8.5
57542.406737 19.841877      NaN    -33.5    14 c    0   1.23 243.50275 26.91626  7934.78  3324.12 4.25 3.87  39.6 -0.425    19.72 21.89 02a57542o0351c 0xc00800         8.5
57542.416964 19.766969      NaN      2.5    15 c    0   1.01 243.50275 26.91626  7920.59  3286.91 4.19 3.82  35.3 -0.428    19.74 21.91 02a57542o0371c 0xc00800         8.5
57542.440998 19.841877      NaN      1.5    14 c    0   1.28 243.50275 26.91626  7986.31  3370.94 4.08 3.81  40.8 -0.436    19.72 21.86 02a57542o0417c 0xc00800         8.5
57542.443899 19.922338      NaN    -11.5    13 c    0   1.65 243.50275 26.91626  8005.81  3255.68 4.05 3.76  43.8 -0.438    19.72 21.85 02a57542o0423c 0xc00800         8.5
57542.457995 19.841877      NaN    -15.5    14 c    0   1.12 243.50275 26.91626  7952.91  3310.76 4.14 3.82  45.7 -0.421    19.71 21.84 02a57542o0447c 0xc00800         8.5
57546.400380 19.841877      NaN      2.5    14 c    0   0.96 243.50275 26.91626  5803.10  2905.28 4.89 3.87   1.3 -0.383    19.64 21.93 02a57546o0197c 0xc00800         8.5
57546.420373 19.841877      NaN      5.5    14 c    0   1.11 243.50275 26.91626  5789.97  2872.75 4.01 3.67   3.8 -0.440    19.78 21.90 02a57546o0236c 0xc00800         8.5
57546.425759 19.922338      NaN     -7.5    13 c    0   1.17 243.50275 26.91626  5840.28  2950.89 4.02 3.71  -0.1 -0.433    19.76 21.91 02a57546o0247c 0xc00900         8.5
57546.445379 19.922338      NaN    -40.5    13 c    0   1.13 243.50275 26.91626  5859.65  2837.26 4.05 3.72 -10.4 -0.444    19.75 21.90 02a57546o0284c 0xc00800         8.5
57550.370868 19.696897      NaN      0.5    16 c    0   1.01 243.50275 26.91626  3575.01  6823.93 3.82 3.52 -72.6 -0.451    19.48 21.35 02a57550o0188c 0xc00900         8.5
