Nested Sampling Global Log-Evidence           :   -0.258876359362869209E+03  +/-    0.374116873719736953E+00
Nested Importance Sampling Global Log-Evidence:   -0.263242706585470671E+03  +/-    0.350565228924560324E-01

Dim No.       Mean        Sigma
   1    0.595189140856890245E-01    0.471251829158562952E-01
   2   -0.193339383687512267E+02    0.276976055913530494E+01
   3    0.560368682759165071E+00    0.144155168996301125E+00
   4    0.958354723821746135E+00    0.172355606979538389E+00
   5    0.100156684100125744E-01    0.473440026739064927E-02
   6    0.663966960334891554E+00    0.141148629571135303E+00
   7   -0.166254166170669837E+01    0.405939956524438483E+00
   8   -0.670216208941229463E-01    0.739072528669930118E-01
   9   -0.353889068769180826E+01    0.308305835626515234E+01
  10   -0.697735665134210231E-01    0.153871259960021961E+00
  11    0.141802219937148689E-01    0.117454412585360185E+00
  12   -0.178207309394613767E+00    0.235008994681058986E+00
  13   -0.909529464903775231E-01    0.149530375422846667E+00
  14   -0.105634863205480323E+01    0.485603015911476310E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.414404144880566247E-01
   2   -0.212764110611236248E+02
   3    0.273691150606526989E+00
   4    0.114496149109618850E+01
   5    0.130624670696512200E-01
   6    0.303974986044948992E+00
   7   -0.154261160429846056E+01
   8   -0.450437180122091607E-02
   9   -0.112004291169159238E+02
  10   -0.227031160621625483E+00
  11    0.178828217173855553E+00
  12   -0.198508044841279596E-01
  13    0.218171524270472927E-01
  14   -0.104684533554008397E+01

MAP Parameters
Dim No.        Parameter
   1    0.414404144880566247E-01
   2   -0.212764110611236248E+02
   3    0.273691150606526989E+00
   4    0.114496149109618850E+01
   5    0.130624670696512200E-01
   6    0.303974986044948992E+00
   7   -0.154261160429846056E+01
   8   -0.450437180122091607E-02
   9   -0.112004291169159238E+02
  10   -0.227031160621625483E+00
  11    0.178828217173855553E+00
  12   -0.198508044841279596E-01
  13    0.218171524270472927E-01
  14   -0.104684533554008397E+01
