Nested Sampling Global Log-Evidence           :   -0.540371036470988955E+02  +/-    0.172718218813027041E+00
Nested Importance Sampling Global Log-Evidence:   -0.570590822338789607E+02  +/-    0.129584348645435221E+00

Dim No.       Mean        Sigma
   1    0.129672069544704033E+00    0.471593700909822902E-01
   2   -0.158261250148678911E+02    0.674446301906376799E+01
   3    0.545865936278102648E+00    0.381049196930783318E+00
   4    0.176154435471546167E+01    0.439291625467249203E+00
   5    0.444366691980927278E-02    0.367350014828835784E-02
   6    0.181444836124065145E+01    0.465321080839150414E+00
   7   -0.183369558195080717E+01    0.415897157673209450E+00
   8   -0.456259108847194630E-01    0.928161552181119009E-01
   9   -0.406385160639935528E+01    0.360249057453034549E+01
  10   -0.171591294143636053E+00    0.163358112411746775E+00
  11    0.182952403543041394E-02    0.153168372664652330E+00
  12   -0.248880401651760647E+00    0.217539891213656994E+00
  13   -0.100681184917033290E+00    0.242074358804522466E+00
  14   -0.105832882388806415E+01    0.576595926415694529E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.200978812283298947E+00
   2   -0.131188768820029864E+02
   3    0.659151093394591658E+00
   4    0.200753913661406935E+01
   5    0.114473581138831854E-03
   6    0.142962409540368540E+01
   7   -0.244467414689381624E+01
   8   -0.442008609753559295E-01
   9   -0.374187408992602144E+01
  10   -0.261890522557886807E+00
  11   -0.948080333404750231E-01
  12   -0.788368017248641251E-01
  13   -0.566320820853216805E-01
  14   -0.105770322902392655E+01

MAP Parameters
Dim No.        Parameter
   1    0.200978812283298947E+00
   2   -0.131188768820029864E+02
   3    0.659151093394591658E+00
   4    0.200753913661406935E+01
   5    0.114473581138831854E-03
   6    0.142962409540368540E+01
   7   -0.244467414689381624E+01
   8   -0.442008609753559295E-01
   9   -0.374187408992602144E+01
  10   -0.261890522557886807E+00
  11   -0.948080333404750231E-01
  12   -0.788368017248641251E-01
  13   -0.566320820853216805E-01
  14   -0.105770322902392655E+01
