Nested Sampling Global Log-Evidence           :   -0.751306533848561164E+00  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.141859584520931103E+01  +/-    0.919962543257375059E-01

Dim No.       Mean        Sigma
   1    0.643033632928943083E-01    0.213903155201488693E-02
   2   -0.122473434587758057E+02    0.137842586874066975E+00
   3    0.728820382609343675E+00    0.922133123551243522E-02
   4    0.117348627227180580E+01    0.377937966947141518E-02
   5    0.900105408231834624E-02    0.319333273201677413E-03
   6    0.935417884610743267E+00    0.121254763047609904E-01
   7   -0.183598346410544622E+01    0.374647555711459385E-01
   8   -0.497919431237166671E-01    0.417553214793301743E-02
   9    0.999346121730825043E+00    0.270915021000666723E+00
  10   -0.173505052270306881E+00    0.184257122382205304E-01
  11   -0.320961199610884165E-01    0.216892092731905094E-01
  12   -0.358309530391549780E+00    0.744637795481766923E-01
  13   -0.770640252720070362E-01    0.656171949275024258E-01
  14   -0.108596016624791436E+01    0.128359177068236852E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.650568341929316230E-01
   2   -0.123921590802230686E+02
   3    0.720226538452925280E+00
   4    0.117390238538362168E+01
   5    0.893186650845719139E-02
   6    0.950061465913738634E+00
   7   -0.179705390718320812E+01
   8   -0.439106454803818436E-01
   9    0.117580469038664059E+01
  10   -0.172623832832214996E+00
  11   -0.311818753277535998E-01
  12   -0.528177077339110013E+00
  13   -0.148815748763118233E+00
  14   -0.107902503275345429E+01

MAP Parameters
Dim No.        Parameter
   1    0.608812042406521800E-01
   2   -0.122188507812866991E+02
   3    0.741013892923850448E+00
   4    0.116418467388002034E+01
   5    0.939868256036399848E-02
   6    0.916699942046779515E+00
   7   -0.181868649690383588E+01
   8   -0.488505915871224189E-01
   9    0.124793323270550660E+01
  10   -0.170488648789343555E+00
  11   -0.806516813570997831E-01
  12   -0.380815951933973218E+00
  13   -0.121658175009029396E+00
  14   -0.107640812252009055E+01
