         MJD         m       dm     uJy  duJy F  err  chi/N        RA      Dec        x        y   maj   min   phi  apfit  mag5sig   Sky            Obs     Mask  uJy_offset
57319.567306 19.014394      NaN     0.0    30 o    0   0.94 118.55442 21.79329  1244.33  6563.12  4.52  3.31 -59.5 -0.447    18.86 20.37 02a57319o0565o 0xc00800         2.0
57319.614884 19.169763      NaN   -53.0    26 o    0   0.93 118.55442 21.79329  2710.67  5141.19  4.15  3.31 -52.8 -0.509    18.97 20.55 02a57319o0629o 0xc00800         2.0
57319.640105 19.351140      NaN   -41.0    22 o    0   1.45 118.55442 21.79329  2709.63  5148.07  4.17  3.31 -53.5 -0.512    18.94 20.49 02a57319o0662o 0xc00800         2.0
57362.520706 19.226921      NaN    13.0    21 o    0   1.27 118.55442 21.79329  1049.94  6915.12  4.14  3.48 -62.1 -0.451    19.19 20.79 02a57362o0464o 0xc00800         2.0
57362.525409 19.696897      NaN   -34.0    16 o    0   1.52 118.55442 21.79329 10387.22  6359.74  3.66  3.03  84.7 -0.466    19.22 20.80 02a57362o0471o 0xc00800         2.0
57362.549225 19.142275      NaN    10.0    24 o    0   0.92 118.55442 21.79329   774.69  6326.89  4.15  3.48 -60.1 -0.447    19.16 20.71 02a57362o0504o 0xc00800         2.0
57362.561322 19.454622      NaN    -8.0    20 o    0   1.50 118.55442 21.79329  9356.03  2992.90  3.63  3.38  50.5 -0.482    19.15 20.71 02a57362o0521o 0xc00800         2.0
57362.570274 18.889197      NaN    34.0    23 o    0   1.01 118.55442 21.79329  9051.94  4739.20  3.58  3.20  83.0 -0.457    19.13 20.65 02a57362o0535o 0xc00900         2.0
57363.525211 19.401649      NaN   -34.0    21 o    0   1.17 118.55442 21.79329  1054.31  6916.72  4.15  3.50 -62.0 -0.450    19.30 21.00 02a57363o0442o 0xc00800         2.0
57363.529945 19.510313      NaN   -28.0    19 o    0   0.93 118.55442 21.79329 10391.15  6360.61  3.68  3.15  84.3 -0.457    19.34 21.02 02a57363o0449o 0xc00800         2.0
57363.530551 19.002397      NaN    21.0    24 o    0   0.83 118.55442 21.79329   769.85  6328.20  4.16  3.39 -59.2 -0.452    19.35 21.02 02a57363o0450o 0xc00800         2.0
57363.566194 19.454622      NaN   -11.0    20 o    0   1.26 118.55442 21.79329  1647.03  7504.37  3.88  3.39 -67.1 -0.456    19.29 20.92 02a57363o0499o 0xc00800         2.0
57363.576274 19.102305      NaN    22.0    21 o    0   0.79 118.55442 21.79329  9051.18  4739.38  3.60  3.23  82.0 -0.455    19.29 20.95 02a57363o0513o 0xc00800         2.0
57388.479060 19.212347      NaN     2.0    25 o    0   1.08 118.55442 21.79329   153.00  3776.14  5.03  3.57 -45.7 -0.444    19.15 20.70 02a57388o0455o 0xc00800         2.0
57388.486662 19.212347      NaN    -3.0    25 o    0   1.14 118.55442 21.79329   441.57  4352.65  4.82  3.56 -50.1 -0.461    19.13 20.69 02a57388o0466o 0xc00800         2.0
57388.506120 19.014394      NaN    20.0    24 o    0   1.10 118.55442 21.79329  9765.40  3794.68  3.73  3.32  70.0 -0.492    19.08 20.59 02a57388o0497o 0xc00800         2.0
57388.514406 19.302877      NaN     0.0    23 o    0   0.96 118.55442 21.79329 10050.85  4384.04  3.71  3.13  81.3 -0.491    19.08 20.57 02a57388o0510o 0xc00800         2.0
