Nested Sampling Global Log-Evidence           :   -0.439097174553122557E+03  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.439101807327496203E+03  +/-    0.391738359717310521E-02

Dim No.       Mean        Sigma
   1    0.600293394702370725E-01    0.130674584040236571E-01
   2   -0.344858165602371258E+01    0.339301932288279762E+00
   3    0.127748637066889409E+00    0.646093470030380257E-01
   4    0.648915356533320997E+00    0.142269888174246795E+00
   5    0.944536632576609136E-02    0.790182255725269253E-03
   6    0.626188940688988449E+00    0.355288971108955673E-01
   7   -0.165383237304392638E+01    0.209580550690074946E+00
   8   -0.222073747721734854E+00    0.355870144011151482E-01
   9   -0.220664456178675294E+01    0.583850343079752920E+00
  10   -0.280423305873922279E+00    0.658248501560907973E-01
  11   -0.237732179919374287E+00    0.417232185995204119E-01
  12   -0.293449640195189931E+00    0.145037299997891972E+00
  13   -0.532515214643805024E+00    0.516507003372292592E-01
  14   -0.108793487840101033E+01    0.225337074371372327E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.780608033143486008E-01
   2   -0.327458726438617331E+01
   3    0.155196289012902638E+00
   4    0.691100351029818150E+00
   5    0.909824511541874881E-02
   6    0.644343732674890979E+00
   7   -0.169258266223619169E+01
   8   -0.222109114364167942E+00
   9   -0.229293175183793085E+01
  10   -0.344453898329346753E+00
  11   -0.268848797558408736E+00
  12   -0.382198393542626469E+00
  13   -0.610084122855560795E+00
  14   -0.108533971723867495E+01

MAP Parameters
Dim No.        Parameter
   1    0.828655070141785383E-01
   2   -0.319636452404091198E+01
   3    0.156331585396236206E+00
   4    0.756265975540765578E+00
   5    0.883583769521090016E-02
   6    0.604975647924026361E+00
   7   -0.153229207783643639E+01
   8   -0.234557315307428071E+00
   9   -0.122624216158892319E+01
  10   -0.203155518305761285E+00
  11   -0.188906526698071092E+00
  12   -0.169757127217136650E+00
  13   -0.490180281199348922E+00
  14   -0.111443631343822136E+01
