Nested Sampling Global Log-Evidence           :   -0.198630555275967868E+01  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.237194683217925428E+01  +/-    0.484241448115992693E-01

Dim No.       Mean        Sigma
   1    0.730256935722135014E-01    0.162959588114071656E-02
   2   -0.245597465397682591E+02    0.112987897653860400E+00
   3    0.847250903712311820E+00    0.575667394219040156E-02
   4    0.151525640745375245E+01    0.650133575325345225E-02
   5    0.710330588279591262E-02    0.626712508801403488E-04
   6    0.182708297032158096E+01    0.148020695422239790E-02
   7   -0.159900743236915477E+01    0.168307683485836357E+00
   8   -0.808292557021257907E-01    0.302697776830391629E-02
   9   -0.455863396961256306E+01    0.154081013047131038E+00
  10   -0.196476312648212054E+00    0.115938038366466111E-01
  11   -0.562787493027825936E-01    0.902962453061844500E-02
  12   -0.215617806894584096E+00    0.203926384614660124E-01
  13   -0.122233933177804899E+00    0.256186586874886319E-02
  14   -0.112449655127115022E+01    0.232087887212152101E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.731413766118789999E-01
   2   -0.248716427630459620E+02
   3    0.845601568276305171E+00
   4    0.152072337653834855E+01
   5    0.710928474866988434E-02
   6    0.182625971085763550E+01
   7   -0.157104337322796961E+01
   8   -0.791145254873021064E-01
   9   -0.440651796493404202E+01
  10   -0.208080989883685369E+00
  11   -0.397647788769232846E-01
  12   -0.178616757923173053E+00
  13   -0.124881515256579728E+00
  14   -0.115763936901618258E+01

MAP Parameters
Dim No.        Parameter
   1    0.742341568926757484E-01
   2   -0.245908264661988198E+02
   3    0.841814014109909969E+00
   4    0.152162715868256893E+01
   5    0.705338129891849245E-02
   6    0.182761590028565735E+01
   7   -0.174034122766166255E+01
   8   -0.769291576742699573E-01
   9   -0.436635291868752073E+01
  10   -0.214491440859895355E+00
  11   -0.629363075305746089E-01
  12   -0.252420394640799572E+00
  13   -0.123318603604675670E+00
  14   -0.112631937400448989E+01
