Nested Sampling Global Log-Evidence           :   -0.330105775001941169E+02  +/-    0.557954254716733544E+00
Nested Importance Sampling Global Log-Evidence:   -0.388314870830760910E+02  +/-    0.299439237652867132E-01

Dim No.       Mean        Sigma
   1    0.286945706680113988E-01    0.210335350559192787E-01
   2   -0.755011444969642831E+01    0.518340972111955733E+00
   3    0.476318076624817621E+00    0.570406449191109208E-01
   4    0.143334486578268439E+01    0.164907794356638132E+00
   5    0.128767322755925888E-01    0.276343541608060081E-02
   6    0.142436405296475410E+01    0.105933494076656642E+00
   7   -0.171716598751450555E+01    0.438867495843034305E+00
   8   -0.141099612392626625E-01    0.278420262109873549E-01
   9    0.785541793721115100E-01    0.616517930324770203E+00
  10   -0.400233842598265721E-01    0.706016261009436014E-01
  11   -0.958490810583002562E-01    0.134507423101978746E+00
  12   -0.326656163868841387E+00    0.188102078062014594E+00
  13   -0.180443731843101085E+00    0.980299488387009477E-01
  14   -0.107418942807492246E+01    0.612761455802967800E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.108108704683022860E-02
   2   -0.796459889641588958E+01
   3    0.411555815224431076E+00
   4    0.159109514254677809E+01
   5    0.125368513025575449E-01
   6    0.131459893643942216E+01
   7   -0.130213283228483756E+01
   8    0.150976679453490442E-01
   9    0.463467940367243703E+00
  10    0.314844521351575202E-01
  11   -0.117814177131825765E+00
  12   -0.272202939637930463E+00
  13   -0.207803114289096452E+00
  14   -0.108879021438571355E+01

MAP Parameters
Dim No.        Parameter
   1    0.108108704683022860E-02
   2   -0.796459889641588958E+01
   3    0.411555815224431076E+00
   4    0.159109514254677809E+01
   5    0.125368513025575449E-01
   6    0.131459893643942216E+01
   7   -0.130213283228483756E+01
   8    0.150976679453490442E-01
   9    0.463467940367243703E+00
  10    0.314844521351575202E-01
  11   -0.117814177131825765E+00
  12   -0.272202939637930463E+00
  13   -0.207803114289096452E+00
  14   -0.108879021438571355E+01
