Nested Sampling Global Log-Evidence           :   -0.266556646354342774E+03  +/-    0.729177828296433295E+00
Nested Importance Sampling Global Log-Evidence:   -0.272737031972440775E+03  +/-    0.284106351248811194E-01

Dim No.       Mean        Sigma
   1    0.654068341552009325E-01    0.155424031134418598E-01
   2   -0.130528295754956680E+02    0.412275665632169053E+00
   3    0.549301180714385273E+00    0.487308360903695864E-01
   4    0.150207799540060449E+01    0.560640964851833595E-02
   5    0.130989870151241618E-01    0.157153514635923006E-02
   6    0.105250041659211230E+00    0.648308218814218212E-01
   7   -0.167086635166645658E+01    0.446920864884961300E+00
   8   -0.175916815078267702E+00    0.204281503386956990E-01
   9    0.285119376411649139E+00    0.657757499310970717E+00
  10   -0.105768456082216425E+00    0.107990945411983522E+00
  11    0.228000716544474701E-01    0.264514739486868891E-01
  12    0.188710702186915963E+00    0.567646969202067822E-01
  13   -0.143237102831790114E+00    0.243893690279112035E+00
  14   -0.106145853496071019E+01    0.561504160488637619E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.645994259339487814E-01
   2   -0.131479626832894390E+02
   3    0.520047117177364071E+00
   4    0.150492808956536961E+01
   5    0.130201724248881039E-01
   6    0.559747191919277576E-01
   7   -0.221489787059730370E+01
   8   -0.200887965321085715E+00
   9   -0.362897231559209832E+00
  10   -0.184174682852731197E+00
  11    0.928551584515306672E-02
  12    0.126787191372353142E+00
  13    0.457646259407799294E-01
  14   -0.103301347376904129E+01

MAP Parameters
Dim No.        Parameter
   1    0.645994259339487814E-01
   2   -0.131479626832894390E+02
   3    0.520047117177364071E+00
   4    0.150492808956536961E+01
   5    0.130201724248881039E-01
   6    0.559747191919277576E-01
   7   -0.221489787059730370E+01
   8   -0.200887965321085715E+00
   9   -0.362897231559209832E+00
  10   -0.184174682852731197E+00
  11    0.928551584515306672E-02
  12    0.126787191372353142E+00
  13    0.457646259407799294E-01
  14   -0.103301347376904129E+01
