Nested Sampling Global Log-Evidence           :   -0.120401625103809851E+01  +/-    0.408685089391993064E-02
Nested Importance Sampling Global Log-Evidence:   -0.140110551592119492E+01  +/-    0.205193624216834999E-01

Dim No.       Mean        Sigma
   1    0.689392803467971244E-01    0.314396486208484288E-01
   2   -0.232469693920067648E+02    0.353606243943206433E+01
   3    0.676960195691330369E+00    0.345252796163386222E+00
   4    0.121942020419570429E+01    0.237327085972073526E+00
   5    0.136610115072509867E-01    0.267106294264254310E-02
   6    0.111709464861373564E+01    0.117904449986239362E+00
   7   -0.189331162842928080E+01    0.271574296748118893E+00
   8   -0.120916710860351106E+00    0.813029423908113585E-01
   9   -0.541824037333319541E+01    0.264128667240024662E+01
  10   -0.160491579692411457E+00    0.815449168885159920E-01
  11   -0.138438138673359468E+00    0.127890553710088090E+00
  12   -0.137147187068955373E+00    0.140032042122356898E+00
  13   -0.174827861939500701E+00    0.173271949811650172E+00
  14   -0.106618869913411807E+01    0.215223595853387857E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.557269441779118316E-01
   2   -0.195108199969994587E+02
   3    0.800767484754957737E+00
   4    0.173758174074048877E+01
   5    0.207842840481289350E-01
   6    0.102884086764130567E+01
   7   -0.190615643746128716E+01
   8   -0.118714214738663143E+00
   9   -0.599210495444812352E+01
  10   -0.353138765290302858E-01
  11   -0.158977629550809102E+00
  12   -0.183646390177971769E+00
  13   -0.250968378824906690E+00
  14   -0.106450607133873487E+01

MAP Parameters
Dim No.        Parameter
   1    0.771006718296851773E-01
   2   -0.195186371749424339E+02
   3    0.697283232920805407E+00
   4    0.840428332229107067E+00
   5    0.145048896769850322E-01
   6    0.931701476971078746E+00
   7   -0.170367779792814344E+01
   8   -0.135004241817758802E+00
   9   -0.192535467236040381E+01
  10   -0.280202746850610418E+00
  11   -0.210761983467709718E+00
  12   -0.158248159611944078E+00
  13   -0.277826637440316659E+00
  14   -0.104580613126293964E+01
