Nested Sampling Global Log-Evidence           :   -0.167654486659336271E+03  +/-    0.639902143847675409E+00
Nested Importance Sampling Global Log-Evidence:   -0.173736626765364207E+03  +/-    0.305531668706986656E-01

Dim No.       Mean        Sigma
   1    0.105357620118223611E+00    0.187784111967187403E-01
   2   -0.201499172814746963E+02    0.121484402680914361E+01
   3    0.912221746856372251E+00    0.449634794987897046E-01
   4    0.169770917718294756E+01    0.638495736962498145E-01
   5    0.101949672958761596E-01    0.948956739494040804E-03
   6    0.148463960412302298E+01    0.608528840341130903E-01
   7   -0.166510133959411166E+01    0.444379840279946092E+00
   8   -0.457005657161635177E-02    0.255600025165663471E-01
   9    0.246166275793710421E+01    0.137993741733085096E+01
  10   -0.406900641865436119E+00    0.711304436317487937E-01
  11   -0.126659079654154766E+00    0.726440550617341030E-01
  12   -0.816232089420974166E-02    0.905735494635863392E-01
  13   -0.969398183777021027E-01    0.733573993481742015E-01
  14   -0.106434743195534498E+01    0.606663627676696030E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.812482074910035601E-01
   2   -0.220666428108585180E+02
   3    0.864026175118405737E+00
   4    0.170009449394699930E+01
   5    0.912067057646470669E-02
   6    0.147088113979166746E+01
   7   -0.144152622387543738E+01
   8    0.496082955077818688E-01
   9    0.488017755589316415E+01
  10   -0.324589718289932050E+00
  11   -0.770761351684234319E-01
  12    0.134873069448269739E+00
  13   -0.101196994507871701E+00
  14   -0.106066548803542648E+01

MAP Parameters
Dim No.        Parameter
   1    0.812482074910035601E-01
   2   -0.220666428108585180E+02
   3    0.864026175118405737E+00
   4    0.170009449394699930E+01
   5    0.912067057646470669E-02
   6    0.147088113979166746E+01
   7   -0.144152622387543738E+01
   8    0.496082955077818688E-01
   9    0.488017755589316415E+01
  10   -0.324589718289932050E+00
  11   -0.770761351684234319E-01
  12    0.134873069448269739E+00
  13   -0.101196994507871701E+00
  14   -0.106066548803542648E+01
