Nested Sampling Global Log-Evidence           :   -0.916553781711542292E+01  +/-    0.331080450647317448E+00
Nested Importance Sampling Global Log-Evidence:   -0.141504301160099235E+02  +/-    0.349560838070286165E-01

Dim No.       Mean        Sigma
   1    0.126303803715690360E+00    0.391116026531711722E-01
   2   -0.277275719325898571E+02    0.322361761069329766E+01
   3    0.958285708492148003E+00    0.207788618239188677E+00
   4    0.151762021235802691E+01    0.338007474511265837E+00
   5    0.916850916378726503E-02    0.290942550418604989E-02
   6    0.181266656811677285E+01    0.183567084938034558E+00
   7   -0.170205035487958622E+01    0.453194811139602749E+00
   8   -0.940536369273351075E-01    0.498311695674204663E-01
   9   -0.139700005967347729E+01    0.285035879290036842E+01
  10   -0.136014433826781633E+00    0.152095605984854110E+00
  11   -0.291302592203219121E-01    0.131278016608691289E+00
  12   -0.239292482160257863E+00    0.209766890727028449E+00
  13   -0.111779438843887566E+00    0.164084623365738619E+00
  14   -0.106842029802236138E+01    0.540810812602565277E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.199139792103706109E+00
   2   -0.262450326066889019E+02
   3    0.108718094057845560E+01
   4    0.137951495708862915E+01
   5    0.132873363845617543E-01
   6    0.176569764871489099E+01
   7   -0.269024416533113353E+01
   8   -0.109454523794396213E+00
   9   -0.160735542759925809E+01
  10   -0.268025049138384597E+00
  11   -0.288886699472965559E-01
  12   -0.211717962956763123E+00
  13   -0.551661291131471526E-01
  14   -0.102998045760515544E+01

MAP Parameters
Dim No.        Parameter
   1    0.199139792103706109E+00
   2   -0.262450326066889019E+02
   3    0.108718094057845560E+01
   4    0.137951495708862915E+01
   5    0.132873363845617543E-01
   6    0.176569764871489099E+01
   7   -0.269024416533113353E+01
   8   -0.109454523794396213E+00
   9   -0.160735542759925809E+01
  10   -0.268025049138384597E+00
  11   -0.288886699472965559E-01
  12   -0.211717962956763123E+00
  13   -0.551661291131471526E-01
  14   -0.102998045760515544E+01
