,MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
0,58845.632445,-21.983,1.475,-6,9,o,0,1.44,225.12458,17.2363,6073.78,423.01,2.11,2.08,-3.2,-0.41,19.63,21.08,01a58845o0894o
1,58845.636133,20.81,1.188,17,20,o,0,1.05,225.12458,17.2363,6055.22,386.42,2.2,2.16,74.2,-0.392,18.7,20.06,01a58845o0902o
2,58869.536457,20.978,0.867,15,13,o,0,1.03,225.12458,17.2363,10066.03,2204.34,3.17,2.6,-85.0,-0.373,19.26,20.94,01a58869o0637o
3,58869.539711,-20.69,0.647,-19,12,o,0,1.21,225.12458,17.2363,10046.76,2164.61,2.99,2.47,-85.0,-0.383,19.39,20.96,01a58869o0644o
4,58869.545763,19.954,0.291,38,11,o,0,1.22,225.12458,17.2363,10105.13,2241.12,3.17,2.43,-87.2,-0.38,19.36,20.98,01a58869o0657o
5,58869.558305,21.771,1.771,7,13,o,0,0.79,225.12458,17.2363,10124.63,2120.46,3.05,2.24,-88.8,-0.4,19.44,20.99,01a58869o0683o
6,58869.673615,22.144,4.958,5,25,o,0,1.08,225.12458,17.2363,10087.05,2167.57,2.54,1.98,-81.4,-0.385,18.61,18.99,01a58869o0911o
7,58871.530695,-20.959,0.632,-15,10,c,0,0.81,225.12458,17.2363,473.82,6421.77,2.38,2.3,-27.3,-0.388,19.5,21.29,02a58871o0664c
8,58871.5344,-21.058,0.614,-14,8,c,0,1.59,225.12458,17.2363,492.31,6458.06,2.47,2.36,-10.3,-0.376,19.47,21.32,02a58871o0672c
9,58871.53993,-22.837,3.4,-3,9,c,0,1.1,225.12458,17.2363,429.26,6379.0,2.44,2.34,-14.3,-0.375,19.52,21.35,02a58871o0684c
10,58871.551031,-22.412,2.094,-4,8,c,0,1.29,225.12458,17.2363,409.2,6493.97,2.4,2.28,-7.3,-0.377,19.58,21.42,02a58871o0708c
11,58871.677689,-21.555,5.026,-9,44,c,0,1.09,225.12458,17.2363,456.04,6434.86,2.43,2.18,-52.6,-0.413,17.94,18.85,02a58871o0968c
12,58873.649008,25.115,29.0,0,10,o,0,0.99,225.12458,17.2363,10175.25,6072.89,2.83,1.78,-85.5,-0.433,19.7,21.22,01a58873o0934o
13,58873.652274,20.368,0.372,26,10,o,0,1.38,225.12458,17.2363,10157.44,6036.84,2.72,1.83,-85.8,-0.43,19.73,21.19,01a58873o0941o
14,58873.666754,20.585,0.775,21,16,o,0,0.77,225.12458,17.2363,10213.9,6113.11,2.32,1.72,-78.7,-0.443,19.27,20.87,01a58873o0966o
