,MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
0,59710.370325,-21.364,5.054,-10,52,o,0,0.89,205.98354,-8.70901,8746.84,3766.21,3.03,2.84,-36.3,-0.454,17.95,18.36,01a59710o0294o
1,59710.397,-20.312,1.233,-27,34,o,0,1.23,205.98354,-8.70901,8774.15,3805.67,2.96,2.78,-46.9,-0.474,18.31,18.89,01a59710o0351o
2,59710.425629,20.761,1.221,18,22,o,0,1.06,205.98354,-8.70901,8719.44,3733.61,2.85,2.71,-55.5,-0.473,18.76,19.55,01a59710o0412o
3,59710.428599,20.099,0.731,33,24,o,0,0.8,205.98354,-8.70901,8701.51,3849.42,2.86,2.81,-1.6,-0.46,18.72,19.56,01a59710o0418o
4,59711.128032,-18.689,0.609,-122,74,o,0,1.61,205.98354,-8.70901,3412.9,814.77,2.11,1.85,39.1,-0.439,16.92,16.73,04a59711o0398o
5,59711.131824,-21.808,4.289,-7,29,o,0,1.14,205.98354,-8.70901,7241.06,9837.5,2.41,2.29,-66.9,-0.346,18.43,18.8,04a59711o0405o
6,59711.13952,-21.73,4.217,-7,31,o,0,0.95,205.98354,-8.70901,3465.91,850.99,2.06,1.86,40.8,-0.423,18.3,18.38,04a59711o0420o
7,59711.149955,-19.949,1.06,-38,40,o,0,1.04,205.98354,-8.70901,7173.25,9856.6,2.72,2.49,73.0,-0.293,18.18,18.44,04a59711o0441o
8,59716.42395,-19.66,1.033,-50,51,o,0,1.06,205.98354,-8.70901,6190.9,8972.43,2.52,2.11,44.6,-0.426,18.44,18.68,02a59716o0418o
9,59716.429902,-19.698,0.96,-48,46,o,0,1.11,205.98354,-8.70901,6172.18,8934.64,2.45,1.99,43.5,-0.44,18.46,18.64,02a59716o0431o
10,59716.433116,-21.444,6.349,-10,61,o,0,1.15,205.98354,-8.70901,6231.36,9012.91,2.59,2.26,43.8,-0.433,18.33,18.62,02a59716o0438o
11,59716.470335,21.187,5.927,12,72,o,0,1.18,205.98354,-8.70901,6253.16,8898.67,2.69,2.13,37.8,-0.426,18.22,18.41,02a59716o0463o
12,59717.208897,20.143,0.715,32,23,o,0,0.99,205.98354,-8.70901,6779.02,1974.21,2.28,1.86,-24.2,-0.41,18.7,19.3,04a59717o0312o
13,59717.213075,21.459,1.875,10,18,o,0,1.84,205.98354,-8.70901,6798.26,2011.35,2.2,1.81,-26.6,-0.41,18.74,19.32,04a59717o0320o
14,59717.219625,20.226,0.679,30,20,o,0,1.2,205.98354,-8.70901,6738.25,1931.55,2.21,1.88,-29.8,-0.41,18.72,19.28,04a59717o0331o
15,59717.233257,20.709,1.267,19,24,o,0,0.61,205.98354,-8.70901,6715.43,2045.5,2.21,1.91,-26.0,-0.41,18.65,19.19,04a59717o0355o
16,59719.18161,-21.377,1.608,-10,16,o,0,0.72,205.98354,-8.70901,6787.36,1991.87,2.48,1.97,-22.0,-0.405,19.09,20.11,04a59719o0421o
17,59719.184851,-23.06,7.6,-2,16,o,0,0.92,205.98354,-8.70901,6806.83,2029.99,2.6,2.16,-21.7,-0.387,19.02,20.13,04a59719o0428o
18,59719.190554,20.524,0.586,22,13,o,0,1.4,205.98354,-8.70901,6747.89,1949.49,2.45,2.0,-23.9,-0.401,19.07,20.1,04a59719o0440o
19,59719.203831,-20.798,0.777,-17,14,o,0,1.25,205.98354,-8.70901,6726.15,2060.06,2.51,2.02,-23.0,-0.404,19.03,20.02,04a59719o0468o
20,59720.388779,21.523,1.228,9,11,c,0,1.11,205.98354,-8.70901,6192.5,8970.25,2.77,2.36,39.6,-0.399,19.56,21.22,02a59720o0336c
21,59720.394262,-20.932,0.737,-15,11,c,0,0.98,205.98354,-8.70901,6173.01,8931.49,2.72,2.37,40.5,-0.401,19.58,21.21,02a59720o0348c
22,59720.404379,-21.854,1.61,-7,11,c,0,1.25,205.98354,-8.70901,6231.89,9010.64,2.81,2.4,42.6,-0.394,19.55,21.19,02a59720o0370c
23,59720.407586,22.051,2.0,6,11,c,0,0.96,205.98354,-8.70901,6251.64,8895.47,2.72,2.39,42.9,-0.399,19.58,21.18,02a59720o0377c
24,59722.351528,20.327,0.62,27,17,o,0,1.19,205.98354,-8.70901,689.32,5805.13,3.15,2.79,-36.9,-0.45,19.16,20.57,01a59722o0258o
25,59722.356602,-21.247,1.451,-12,17,o,0,1.0,205.98354,-8.70901,711.39,5843.9,3.34,2.92,-41.2,-0.428,19.11,20.57,01a59722o0269o
26,59722.359825,21.279,1.339,11,15,o,0,1.26,205.98354,-8.70901,651.67,5768.99,3.04,2.74,-44.1,-0.46,19.18,20.56,01a59722o0276o
27,59722.370421,-20.011,0.471,-36,17,o,0,1.01,205.98354,-8.70901,636.77,5886.49,3.12,2.86,-41.7,-0.446,19.16,20.57,01a59722o0299o
