,MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
0,59800.091879,-21.612,2.25,-8,18,o,0,1.01,58.62571,-34.66868,2564.52,5432.49,2.31,2.24,-85.3,-0.463,19.12,20.03,03a59800o0757o
1,59800.094785,-20.88,0.879,-16,14,o,0,1.47,58.62571,-34.66868,2543.29,5395.21,2.27,2.12,-52.2,-0.432,19.19,20.03,03a59800o0763o
2,59800.099988,22.163,2.78,5,14,o,0,1.2,58.62571,-34.66868,2599.25,5474.13,2.26,2.11,-52.5,-0.43,19.2,20.1,03a59800o0774o
3,59800.11056,20.071,0.407,34,14,o,0,0.97,58.62571,-34.66868,2621.33,5358.25,2.33,2.18,-53.4,-0.416,19.26,20.24,03a59800o0796o
4,59800.353184,22.087,2.86,5,15,o,0,1.18,58.62571,-34.66868,6303.33,7414.13,2.13,1.9,-71.0,-0.424,19.14,20.14,04a59800o0845o
5,59800.356,-21.066,1.122,-14,15,o,0,1.27,58.62571,-34.66868,6283.51,7375.79,2.14,1.84,-73.3,-0.431,19.19,20.18,04a59800o0851o
6,59800.377027,-22.303,3.0,-4,13,o,0,0.91,58.62571,-34.66868,6351.81,7453.39,2.18,1.92,-66.9,-0.422,19.34,20.5,04a59800o0894o
7,59800.382137,21.398,1.276,10,13,o,0,0.76,58.62571,-34.66868,6371.17,7337.96,2.15,1.79,-76.3,-0.439,19.4,20.63,04a59800o0905o
8,59801.372674,19.823,2.789,43,119,o,0,0.8,58.62571,-34.66868,6777.85,3348.96,1.96,1.77,-32.2,-0.439,17.03,17.16,04a59801o0877o
9,59801.385062,20.137,2.234,32,72,o,0,0.73,58.62571,-34.66868,6762.57,3311.35,1.97,1.77,-27.6,-0.439,17.59,17.88,04a59801o0901o
10,59801.388097,19.826,1.245,43,53,o,0,1.62,58.62571,-34.66868,6821.34,3388.37,1.97,1.76,-33.5,-0.441,17.62,18.02,04a59801o0907o
11,59801.393911,-19.207,1.241,-75,94,o,0,1.51,58.62571,-34.66868,6844.51,3272.48,1.97,1.74,-27.0,-0.438,16.9,17.23,04a59801o0919o
12,59802.335114,-18.718,0.79,-118,93,o,0,1.04,58.62571,-34.66868,6771.91,3348.23,2.1,1.86,-25.8,-0.433,17.18,17.13,04a59802o0804o
13,59802.337856,-18.439,0.958,-153,146,o,0,1.09,58.62571,-34.66868,6754.15,3310.06,2.2,1.95,-27.7,-0.433,16.6,16.49,04a59802o0810o
14,59802.342498,-19.015,0.814,-90,73,o,0,0.95,58.62571,-34.66868,6810.7,3387.37,2.24,2.0,-31.2,-0.395,17.37,17.44,04a59802o0820o
15,59802.365818,-19.333,1.032,-67,69,o,0,0.99,58.62571,-34.66868,6837.48,3272.1,2.09,1.87,-34.7,-0.421,17.42,17.45,04a59802o0870o
16,59805.342837,21.766,3.373,7,24,o,0,0.9,58.62571,-34.66868,6776.9,3347.29,2.3,2.02,-21.9,-0.398,18.66,19.45,04a59805o0790o
17,59805.345764,-20.663,0.797,-20,16,o,0,1.77,58.62571,-34.66868,6758.9,3308.75,2.13,1.84,-19.1,-0.409,18.75,19.46,04a59805o0796o
18,59805.351032,22.314,4.319,4,19,o,0,0.98,58.62571,-34.66868,6817.29,3386.91,2.02,1.72,-19.1,-0.42,18.79,19.54,04a59805o0807o
19,59805.362059,-20.46,0.849,-24,20,o,0,0.95,58.62571,-34.66868,6840.61,3270.89,2.19,1.87,-20.3,-0.407,18.81,19.56,04a59805o0828o
20,59807.149744,24.056,14.714,1,13,o,0,1.2,58.62571,-34.66868,2549.13,5436.41,2.26,2.18,-66.7,-0.445,19.21,20.1,03a59807o0833o
21,59807.154959,20.75,0.72,18,13,o,0,1.51,58.62571,-34.66868,2529.79,5398.57,2.29,2.21,-67.4,-0.446,19.18,20.1,03a59807o0844o
22,59807.174569,-21.172,1.663,-12,20,o,0,1.13,58.62571,-34.66868,2578.1,5480.03,2.51,2.33,-13.2,-0.423,18.81,19.44,03a59807o0875o
23,59808.107377,-21.235,1.085,-12,13,o,0,1.58,58.62571,-34.66868,2805.49,1479.68,2.32,2.14,-41.7,-0.427,19.23,20.18,03a59808o0740o
24,59808.11082,-20.394,0.528,-25,13,o,0,1.05,58.62571,-34.66868,2791.36,1437.84,2.26,2.07,-49.6,-0.435,19.25,20.2,03a59808o0747o
25,59808.119104,21.354,1.314,10,14,o,0,1.11,58.62571,-34.66868,2845.29,1519.36,2.3,2.13,-33.8,-0.42,19.25,20.23,03a59808o0764o
26,59808.12918,21.365,1.133,10,12,o,0,1.18,58.62571,-34.66868,2864.42,1404.45,2.35,2.15,-41.4,-0.416,19.27,20.27,03a59808o0783o
27,59809.404601,-21.223,1.177,-12,14,o,0,1.32,58.62571,-34.66868,207.17,7148.81,2.75,2.24,75.4,-0.362,19.32,20.64,04a59809o0902o
28,59809.407723,-21.584,1.344,-8,11,o,0,1.37,58.62571,-34.66868,190.75,7109.31,2.65,2.16,72.4,-0.363,19.42,20.58,04a59809o0908o
29,59809.42324,-21.034,1.256,-14,18,o,0,0.75,58.62571,-34.66868,264.19,7189.33,2.85,2.3,71.0,-0.345,19.16,20.24,04a59809o0935o
30,59809.426203,20.08,0.545,34,18,o,0,1.14,58.62571,-34.66868,287.64,7072.9,2.79,2.3,75.7,-0.368,18.97,19.86,04a59809o0941o
31,59812.11884,-22.133,1.92,-5,10,o,0,1.28,58.62571,-34.66868,2804.28,1477.86,2.16,1.92,-52.9,-0.41,19.52,20.68,03a59812o0875o
32,59812.122635,-20.085,0.377,-34,13,o,0,1.08,58.62571,-34.66868,2784.64,1439.51,2.84,2.5,-65.6,-0.38,19.28,20.72,03a59812o0882o
33,59812.129144,-21.44,1.226,-10,12,o,0,0.74,58.62571,-34.66868,2837.56,1520.78,2.14,1.95,-51.2,-0.423,19.5,20.67,03a59812o0896o
34,59812.134926,-22.059,2.075,-5,11,o,0,1.03,58.62571,-34.66868,2858.32,1405.51,2.14,1.94,-52.7,-0.415,19.49,20.62,03a59812o0908o
35,59813.300437,22.963,3.706,2,9,c,0,0.93,58.62571,-34.66868,148.34,7151.28,2.56,2.18,75.6,-0.376,19.79,21.79,04a59813o0644c
36,59813.302707,21.804,1.098,7,8,c,0,1.41,58.62571,-34.66868,127.59,7111.78,2.51,2.17,74.7,-0.376,19.76,21.8,04a59813o0649c
37,59813.303158,-22.039,1.97,-6,11,c,0,1.17,58.62571,-34.66868,10235.71,7149.59,2.67,2.36,-23.6,-0.41,19.72,21.73,04a59813o0650c
38,59814.371388,-24.101,7.5,-1,6,c,0,1.99,58.62571,-34.66868,183.85,7148.72,2.64,2.21,79.1,-0.364,19.85,21.92,04a59814o0867c
