,MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
0,60009.529036,19.506,8.649,57,495,o,0,1.22,253.32551,37.6899,1786.71,3089.08,2.92,2.73,35.1,-0.48,15.22,15.72,02a60009o0603o
1,60014.475024,-20.078,1.081,-34,36,o,0,1.23,253.32551,37.6899,3184.59,8879.1,2.38,2.3,15.3,-0.388,18.31,18.96,02a60014o0402o
2,60014.516838,-18.632,1.24,-128,159,o,0,1.08,253.32551,37.6899,3138.69,8912.23,2.31,2.07,27.7,-0.422,17.72,18.28,02a60014o0483o
3,60015.584082,20.4,0.718,25,18,o,0,1.45,253.32551,37.6899,3233.7,8836.42,2.47,2.26,30.5,-0.401,18.98,20.01,02a60015o0689o
4,60015.590312,20.977,1.275,15,19,o,0,0.87,253.32551,37.6899,3252.92,8875.57,2.45,2.26,35.3,-0.395,19.0,20.04,02a60015o0702o
5,60015.593946,-21.617,2.615,-8,21,o,0,1.0,253.32551,37.6899,3196.24,8797.51,2.55,2.35,31.5,-0.397,19.0,20.05,02a60015o0710o
6,60015.60397,20.16,0.619,31,19,o,0,0.9,253.32551,37.6899,3181.14,8915.04,2.45,2.27,32.2,-0.397,19.03,20.08,02a60015o0732o
7,60019.608463,19.857,0.63,41,26,o,0,1.07,253.32551,37.6899,7427.36,4469.15,2.64,2.17,38.3,-0.411,18.48,19.57,02a60019o0837o
8,60019.610744,20.505,1.444,23,33,o,0,1.38,253.32551,37.6899,7445.85,4507.97,2.57,2.15,35.5,-0.414,18.18,19.15,02a60019o0842o
9,60019.62689,-20.196,0.703,-30,21,o,0,0.66,253.32551,37.6899,7394.67,4436.85,2.55,2.03,35.6,-0.416,18.9,20.0,02a60019o0876o
10,60019.641091,-22.915,3.556,-2,9,o,0,2.09,253.32551,37.6899,7376.37,4555.25,2.57,2.04,33.8,-0.42,19.44,20.78,02a60019o0904o
11,60021.598748,20.916,0.628,16,10,o,0,0.88,253.32551,37.6899,7431.27,4466.97,2.35,1.94,37.5,-0.431,19.65,21.13,02a60021o0805o
12,60021.600556,22.388,2.303,4,9,o,0,1.11,253.32551,37.6899,7450.6,4505.01,2.35,1.96,36.8,-0.429,19.59,21.13,02a60021o0809o
13,60021.603719,-24.683,20.75,0,10,o,0,1.03,253.32551,37.6899,7393.54,4428.48,2.36,1.95,38.5,-0.429,19.59,21.14,02a60021o0816o
14,60021.622395,-22.025,1.956,-6,11,o,0,1.05,253.32551,37.6899,7376.33,4547.59,2.38,1.98,36.8,-0.431,19.58,21.1,02a60021o0854o
15,60022.485368,22.844,4.905,3,13,o,0,1.23,253.32551,37.6899,7373.35,4463.93,2.29,1.95,34.2,-0.432,19.49,20.72,02a60022o0564o
16,60022.509232,20.957,0.664,15,10,o,0,1.03,253.32551,37.6899,7410.51,4502.82,2.3,1.98,32.9,-0.434,19.5,20.84,02a60022o0612o
17,60022.51242,20.807,0.57,17,10,o,0,1.46,253.32551,37.6899,7355.29,4427.21,2.37,1.99,32.3,-0.433,19.54,20.85,02a60022o0619o
18,60022.517908,21.5,1.125,9,10,o,0,1.11,253.32551,37.6899,7339.35,4543.62,2.36,2.0,33.3,-0.429,19.5,20.88,02a60022o0631o
19,60025.375875,20.749,1.085,18,20,o,0,0.94,253.32551,37.6899,6136.05,7311.28,2.48,2.03,-68.4,-0.405,18.92,20.02,04a60025o0814o
20,60025.378133,-23.524,13.25,-1,19,o,0,1.4,253.32551,37.6899,6116.96,7272.64,2.52,2.05,-69.2,-0.409,18.9,20.09,04a60025o0819o
21,60025.393471,-19.82,0.41,-43,18,o,0,1.36,253.32551,37.6899,6178.39,7350.18,2.34,2.01,-58.9,-0.391,18.89,20.01,04a60025o0852o
22,60025.396641,-19.635,0.371,-51,19,o,0,1.06,253.32551,37.6899,6195.12,7233.3,2.4,1.98,-70.2,-0.405,18.88,20.01,04a60025o0859o
23,60027.57486,-20.867,1.077,-16,18,o,0,1.11,253.32551,37.6899,8624.9,6542.36,2.52,2.15,35.0,-0.423,18.79,20.06,02a60027o0527o
24,60027.577765,19.983,0.78,37,29,o,0,1.18,253.32551,37.6899,8646.03,6581.36,2.5,2.16,38.8,-0.42,18.45,19.67,02a60027o0533o
25,60027.583266,20.607,0.542,21,11,o,0,1.17,253.32551,37.6899,8587.52,6504.46,2.47,2.17,43.5,-0.419,19.38,20.73,02a60027o0545o
26,60027.593889,-19.74,0.422,-46,20,o,0,1.39,253.32551,37.6899,8569.31,6623.76,2.66,2.18,38.8,-0.411,18.68,19.96,02a60027o0568o
27,60027.649495,22.023,3.095,6,17,o,0,1.11,253.32551,37.6899,2020.16,2516.88,2.3,1.87,31.6,-0.441,19.06,20.04,02a60027o0681o
28,60029.355794,0.0,20.688,0,19,o,0,1.34,253.32551,37.6899,6136.38,7313.02,2.61,2.15,-68.1,-0.399,18.81,19.94,04a60029o0811o
29,60029.357613,20.202,0.557,30,17,o,0,1.37,253.32551,37.6899,6117.51,7274.86,2.64,2.18,-65.2,-0.39,18.79,19.97,04a60029o0815o
30,60029.360406,-20.54,0.829,-22,18,o,0,1.4,253.32551,37.6899,6175.04,7352.05,2.57,2.16,-63.1,-0.351,18.8,19.95,04a60029o0821o
31,60029.365445,21.239,1.845,12,21,o,0,1.12,253.32551,37.6899,6193.92,7235.07,2.59,2.14,-67.0,-0.425,18.82,19.98,04a60029o0832o
32,60031.54279,20.067,0.442,34,15,o,0,0.72,253.32551,37.6899,8611.97,6540.49,2.44,2.09,36.9,-0.427,19.3,20.64,02a60031o0675o
33,60031.544607,21.284,1.141,11,13,o,0,1.02,253.32551,37.6899,8632.78,6579.01,2.39,2.09,36.9,-0.429,19.31,20.63,02a60031o0679o
34,60031.547368,-20.901,0.845,-16,13,o,0,1.07,253.32551,37.6899,8574.02,6503.19,2.36,2.07,35.9,-0.428,19.33,20.63,02a60031o0685o
35,60031.552814,-20.896,0.968,-16,15,o,0,0.8,253.32551,37.6899,8556.36,6620.1,2.41,2.1,39.5,-0.423,19.2,20.54,02a60031o0697o
36,60033.360073,22.734,6.167,3,18,o,0,1.09,253.32551,37.6899,8049.24,7235.59,2.35,2.11,-42.5,-0.402,18.92,20.06,04a60033o0821o
