,MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
0,59349.591096,18.375,0.089,162,14,c,0,1.11,332.17624,-32.17724,6196.25,4147.55,3.4,3.01,37.1,-0.354,19.08,20.92,02a59349o0640c
1,59349.601219,18.269,0.085,179,15,c,0,0.99,332.17624,-32.17724,6217.32,4185.33,3.29,3.01,30.4,-0.366,19.08,20.96,02a59349o0662c
2,59349.610788,18.325,0.09,170,15,c,0,0.83,332.17624,-32.17724,6155.54,4109.19,3.0,2.92,41.0,-0.379,19.02,20.74,02a59349o0682c
3,59349.614918,18.091,0.098,211,21,c,0,1.05,332.17624,-32.17724,6138.13,4223.76,3.36,3.06,35.6,-0.373,18.71,20.32,02a59349o0691c
4,59351.589887,18.196,0.073,191,14,o,0,1.33,332.17624,-32.17724,4297.22,2152.6,2.72,2.5,89.9,-0.381,19.22,20.44,01a59351o0776o
5,59351.595429,18.09,0.055,211,12,o,0,1.39,332.17624,-32.17724,4277.92,2113.43,2.09,2.06,79.4,-0.411,19.42,20.48,01a59351o0788o
6,59351.612369,18.049,0.072,219,16,o,0,1.01,332.17624,-32.17724,4335.0,2191.83,2.37,2.24,82.6,-0.401,19.24,20.26,01a59351o0824o
7,59351.619273,17.984,0.09,232,21,o,0,1.04,332.17624,-32.17724,4355.39,2075.69,2.33,2.26,-87.9,-0.395,18.91,19.51,01a59351o0839o
8,59357.585791,-20.023,0.279,-36,10,o,0,1.8,332.17624,-32.17724,73.12,4025.48,1.99,1.88,-3.1,-0.386,19.26,20.19,02a59357o0757o
9,59357.587162,18.197,0.087,191,16,o,0,0.87,332.17624,-32.17724,10109.25,4013.35,2.09,2.02,-25.7,-0.443,19.34,20.33,02a59357o0760o
10,59357.591277,-16.927,0.014,-616,8,o,0,125.38,332.17624,-32.17724,92.38,4062.97,1.94,1.86,-22.8,-0.401,19.32,20.25,02a59357o0769o
11,59357.602724,17.98,0.066,233,16,o,0,0.83,332.17624,-32.17724,10131.11,4051.25,2.17,1.9,-57.4,-0.448,19.4,20.33,02a59357o0794o
12,59357.608232,19.964,0.668,38,25,o,0,2.14,332.17624,-32.17724,32.67,3983.18,2.01,1.89,4.1,-0.394,19.28,20.2,02a59357o0806o
13,59357.611891,18.226,0.072,186,13,o,0,1.61,332.17624,-32.17724,10070.83,3971.02,2.06,1.94,-43.6,-0.44,19.28,20.1,02a59357o0814o
