,MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
0,60229.35904,-20.945,1.109,-15,17,o,0,0.82,145.9755,-29.72748,1717.54,4853.56,2.33,2.21,81.6,-0.368,19.18,20.62,04a60229o0806o
1,60229.36323,-20.164,0.47,-31,15,o,0,0.84,145.9755,-29.72748,1695.04,4815.12,2.25,2.04,64.2,-0.383,19.21,20.6,04a60229o0815o
2,60229.369323,-23.34,10.0,-2,17,o,0,1.13,145.9755,-29.72748,1749.83,4894.72,2.28,2.14,80.4,-0.366,19.18,20.47,04a60229o0828o
3,60229.374461,20.452,0.932,24,22,o,0,0.6,145.9755,-29.72748,1769.83,4779.45,2.27,2.05,64.3,-0.375,19.05,20.21,04a60229o0839o
4,60229.382755,-20.606,1.495,-21,31,o,0,0.82,145.9755,-29.72748,1730.27,4838.36,2.18,1.95,67.7,-0.373,18.4,18.86,04a60229o0857o
5,60237.092932,-20.816,0.889,-17,15,o,0,1.21,145.9755,-29.72748,5506.98,1079.26,2.29,2.11,-45.8,-0.422,19.15,20.19,03a60237o0701o
6,60237.098616,21.937,2.442,6,15,o,0,0.76,145.9755,-29.72748,5488.66,1038.33,2.34,2.17,-44.1,-0.418,19.14,20.22,03a60237o0713o
7,60237.10281,-20.36,0.644,-26,17,o,0,1.19,145.9755,-29.72748,5544.16,1117.46,2.24,2.05,-47.4,-0.424,19.16,20.21,03a60237o0722o
8,60237.115077,-21.764,2.941,-7,21,o,0,0.94,145.9755,-29.72748,5568.79,1000.14,2.33,2.16,-41.4,-0.428,18.88,19.72,03a60237o0745o
9,60241.340625,20.021,0.482,36,17,o,0,0.91,145.9755,-29.72748,1374.99,769.3,2.95,2.31,40.9,-0.382,19.05,20.48,04a60241o0726o
10,60241.344772,20.792,0.83,18,14,o,0,1.5,145.9755,-29.72748,1353.35,730.44,2.78,2.26,39.2,-0.422,18.98,20.47,04a60241o0735o
11,60241.363056,-23.013,7.286,-2,16,o,0,0.99,145.9755,-29.72748,1410.41,812.22,2.7,2.16,37.0,-0.427,19.06,20.43,04a60241o0774o
12,60241.369346,22.033,4.5,6,25,o,0,0.85,145.9755,-29.72748,1427.38,695.7,2.61,2.02,41.4,-0.444,18.84,19.91,04a60241o0787o
13,60247.345645,16.552,0.869,869,756,o,0,0.85,145.9755,-29.72748,7867.19,6996.45,2.31,2.19,-43.8,-0.382,14.74,14.64,04a60247o0744o
14,60247.349766,-18.032,31.3,-222,6965,o,0,0.86,145.9755,-29.72748,7848.69,6958.86,2.14,1.99,-21.6,-0.455,12.98,12.66,04a60247o0753o
15,60247.35341,-16.888,1.682,-638,1073,o,0,1.29,145.9755,-29.72748,7907.48,7036.11,2.19,1.99,-14.6,-0.397,14.53,14.38,04a60247o0761o
16,60247.358972,16.055,1.053,1374,1446,o,0,1.21,145.9755,-29.72748,7924.43,6921.36,2.17,2.0,-19.1,-0.374,14.39,14.15,04a60247o0773o
17,60256.324628,-20.321,0.563,-27,15,o,0,0.73,145.9755,-29.72748,9702.07,4926.54,2.28,1.94,-17.0,-0.451,19.33,20.51,04a60256o0645o
18,60256.335352,-21.88,2.157,-6,14,o,0,1.13,145.9755,-29.72748,9742.15,4966.55,2.25,1.95,-16.7,-0.455,19.35,20.45,04a60256o0666o
19,60256.349371,-22.995,7.813,-2,18,o,0,0.92,145.9755,-29.72748,9759.83,4852.95,2.45,2.11,-18.9,-0.425,19.27,20.38,04a60256o0696o
20,60256.363888,21.429,3.127,10,30,o,0,0.54,145.9755,-29.72748,9724.58,4915.3,2.36,2.1,-18.1,-0.44,18.65,19.2,04a60256o0725o
21,60258.074911,21.262,1.013,11,12,c,0,0.71,145.9755,-29.72748,7411.47,1003.59,2.44,2.26,-42.2,-0.402,19.62,21.42,03a60258o0633c
22,60258.077706,-22.36,2.387,-4,10,c,0,0.92,145.9755,-29.72748,7394.48,962.77,2.36,2.19,-46.8,-0.405,19.66,21.41,03a60258o0639c
23,60258.087487,-20.85,0.532,-17,9,c,0,1.17,145.9755,-29.72748,7452.26,1041.6,2.37,2.18,-48.6,-0.404,19.63,21.37,03a60258o0658c
24,60258.093445,23.485,8.0,2,12,c,0,0.78,145.9755,-29.72748,7474.05,924.5,2.39,2.2,-45.2,-0.398,19.52,21.14,03a60258o0671c
25,60259.331106,-21.811,2.094,-7,14,o,0,1.04,145.9755,-29.72748,7369.4,999.32,2.98,2.76,-16.1,-0.348,19.07,20.81,04a60259o0639o
26,60259.336644,-20.923,0.989,-16,15,o,0,0.94,145.9755,-29.72748,7350.04,961.33,2.62,2.47,-19.2,-0.373,19.2,20.76,04a60259o0651o
27,60259.3473,-20.979,1.08,-15,16,o,0,1.02,145.9755,-29.72748,7409.96,1039.65,2.84,2.62,-23.2,-0.365,19.14,20.78,04a60259o0674o
28,60259.355312,-25.602,97.0,0,20,o,0,0.83,145.9755,-29.72748,7429.28,922.75,2.88,2.74,-30.1,-0.375,18.96,20.43,04a60259o0691o
29,60261.068045,21.632,1.455,8,12,c,0,0.79,145.9755,-29.72748,3622.57,1116.23,2.5,2.32,-65.2,-0.383,19.56,21.44,03a60261o0598c
30,60261.071739,22.806,3.833,3,10,c,0,0.95,145.9755,-29.72748,3605.1,1078.96,2.56,2.38,-56.8,-0.378,19.56,21.44,03a60261o0606c
31,60261.074965,23.729,9.25,1,11,c,0,0.93,145.9755,-29.72748,3659.27,1158.1,2.5,2.32,-61.9,-0.387,19.57,21.45,03a60261o0613c
32,60261.086969,-21.893,1.659,-6,10,c,0,0.78,145.9755,-29.72748,3682.72,1041.71,2.52,2.32,-40.2,-0.378,19.56,21.38,03a60261o0639c
33,60262.310393,-20.85,0.831,-17,14,o,0,0.94,145.9755,-29.72748,1847.99,6801.67,2.25,1.91,-80.4,-0.408,19.38,20.8,04a60262o0588o
34,60262.313621,-21.323,1.211,-11,13,o,0,0.61,145.9755,-29.72748,1830.13,6763.39,2.17,1.84,-87.4,-0.406,19.44,20.76,04a60262o0595o
35,60262.335857,21.465,1.232,9,12,o,0,0.96,145.9755,-29.72748,1892.39,6843.16,2.22,1.86,-86.8,-0.401,19.42,20.8,04a60262o0642o
36,60262.340567,20.947,0.848,15,13,o,0,1.09,145.9755,-29.72748,1909.86,6728.18,2.18,1.85,-77.3,-0.422,19.41,20.81,04a60262o0652o
37,60265.319835,-22.783,4.227,-3,12,o,0,1.36,145.9755,-29.72748,1557.33,2730.76,2.35,1.96,47.2,-0.41,19.32,20.69,04a60265o0604o
38,60265.322612,21.216,1.196,12,14,o,0,1.17,145.9755,-29.72748,1539.23,2691.81,2.3,1.92,46.1,-0.414,19.3,20.7,04a60265o0610o
39,60270.052619,21.794,1.438,7,10,c,0,1.08,145.9755,-29.72748,3846.41,8764.34,2.56,2.24,-42.0,-0.379,19.76,21.65,03a60270o0529c
40,60270.055858,22.223,2.241,5,10,c,0,1.04,145.9755,-29.72748,3827.39,8724.46,2.72,2.39,-40.0,-0.371,19.69,21.68,03a60270o0536c
41,60270.061574,-21.412,1.156,-10,11,c,0,0.69,145.9755,-29.72748,3886.27,8803.69,2.65,2.34,-40.6,-0.373,19.71,21.69,03a60270o0548c
42,60270.066645,21.326,0.981,11,10,c,0,1.07,145.9755,-29.72748,3909.75,8687.08,3.01,2.66,-39.1,-0.368,19.61,21.67,03a60270o0559c
43,60273.030089,-19.792,0.568,-44,25,o,0,1.13,145.9755,-29.72748,5813.7,8710.64,3.14,2.72,-40.9,-0.367,18.6,19.45,03a60273o0525o
44,60273.033269,-24.79,59.5,0,26,o,0,1.24,145.9755,-29.72748,5794.68,8671.21,3.19,2.68,-39.5,-0.367,18.6,19.46,03a60273o0532o
45,60273.038778,-20.967,1.7,-15,25,o,0,1.05,145.9755,-29.72748,5854.02,8749.26,3.17,2.63,-36.5,-0.357,18.64,19.49,03a60273o0544o
46,60291.005649,-20.604,0.785,-21,16,o,0,0.84,145.9755,-29.72748,1428.93,627.34,2.97,2.83,-49.5,-0.407,19.26,21.03,03a60291o0457o
47,60292.043944,21.826,1.86,7,13,o,0,1.06,145.9755,-29.72748,9759.85,8562.55,2.72,2.13,-43.2,-0.418,19.59,21.08,03a60292o0538o
48,60292.047185,20.048,0.379,35,13,o,0,0.92,145.9755,-29.72748,9742.08,8523.45,2.75,2.31,-44.5,-0.413,19.48,21.07,03a60292o0545o
49,60292.05269,22.075,2.441,5,13,o,0,0.93,145.9755,-29.72748,9799.49,8602.1,2.74,2.12,-45.3,-0.423,19.54,21.06,03a60292o0557o
50,60292.07167,21.147,0.95,13,12,o,0,0.9,145.9755,-29.72748,9826.27,8487.1,2.71,2.16,-51.1,-0.416,19.52,21.05,03a60292o0596o
51,60293.296735,20.991,1.184,15,17,o,0,0.82,145.9755,-29.72748,9932.16,8525.45,2.7,2.57,-28.8,-0.411,19.28,20.74,04a60293o0488o
52,60293.299005,-21.847,2.892,-7,19,o,0,0.97,145.9755,-29.72748,9912.68,8487.22,2.49,2.35,-11.2,-0.441,19.35,20.77,04a60293o0493o
53,60293.313873,-21.524,2.164,-9,19,o,0,0.93,145.9755,-29.72748,9979.83,8565.76,2.54,2.02,2.6,-0.473,19.41,20.76,04a60293o0520o
54,60293.320822,21.292,1.683,11,19,o,0,0.64,145.9755,-29.72748,10003.71,8448.97,2.51,2.38,6.2,-0.441,19.39,20.82,04a60293o0535o
55,60294.272575,-20.338,0.49,-27,13,o,0,0.96,145.9755,-29.72748,7765.06,5069.0,2.23,2.0,-38.5,-0.426,19.31,20.67,04a60294o0467o
56,60294.275769,20.287,0.551,28,15,o,0,1.12,145.9755,-29.72748,7747.76,5031.09,2.27,1.96,-30.9,-0.438,19.31,20.64,04a60294o0474o
57,60294.281227,-22.457,4.2,-4,16,o,0,0.68,145.9755,-29.72748,7808.32,5108.16,2.17,1.88,-27.0,-0.45,19.34,20.65,04a60294o0486o
58,60294.291268,-20.889,0.953,-16,15,o,0,0.77,145.9755,-29.72748,7830.76,4992.51,2.19,1.9,-23.0,-0.445,19.3,20.6,04a60294o0508o
59,60295.014833,23.121,6.375,2,13,o,0,0.78,145.9755,-29.72748,7685.47,5067.93,2.29,2.02,-53.6,-0.441,19.42,20.81,03a60295o0461o
60,60295.018054,20.676,0.614,20,12,o,0,1.02,145.9755,-29.72748,7669.51,5028.65,2.37,2.05,-50.1,-0.436,19.42,20.77,03a60295o0468o
61,60295.023647,20.473,0.481,24,11,o,0,1.44,145.9755,-29.72748,7726.08,5106.57,2.45,2.18,-48.6,-0.43,19.37,20.77,03a60295o0480o
62,60295.034411,22.992,6.235,2,14,o,0,0.75,145.9755,-29.72748,7750.07,4988.19,2.37,2.11,-57.3,-0.43,19.44,20.82,03a60295o0502o
63,60296.004179,21.401,1.189,10,12,o,0,0.78,145.9755,-29.72748,7740.74,6998.04,2.46,2.05,-49.5,-0.413,19.56,21.07,03a60296o0437o
64,60296.007383,22.762,3.619,3,10,o,0,0.95,145.9755,-29.72748,7723.81,6959.03,2.45,2.06,-49.0,-0.413,19.57,21.08,03a60296o0444o
65,60296.01293,-21.202,1.011,-12,12,o,0,0.88,145.9755,-29.72748,7780.17,7036.86,2.52,2.03,-48.2,-0.409,19.54,21.06,03a60296o0456o
66,60296.023683,20.957,0.765,15,12,o,0,0.89,145.9755,-29.72748,7803.26,6919.06,2.41,2.03,-48.4,-0.415,19.58,21.12,03a60296o0477o
67,60297.275247,-22.996,7.833,-2,18,o,0,0.65,145.9755,-29.72748,7878.49,7003.52,2.11,1.94,-37.8,-0.44,19.34,20.62,04a60297o0454o
68,60297.278461,20.74,0.837,18,15,o,0,1.27,145.9755,-29.72748,7861.4,6966.15,2.05,1.85,-27.6,-0.512,19.4,20.65,04a60297o0461o
69,60297.283168,-20.727,1.05,-19,20,o,0,0.58,145.9755,-29.72748,7921.67,7042.71,2.12,1.92,-40.0,-0.499,19.37,20.66,04a60297o0471o
70,60297.292674,-21.954,3.191,-6,19,o,0,0.74,145.9755,-29.72748,7944.14,6926.99,2.14,1.91,-20.4,-0.453,19.39,20.69,04a60297o0490o
71,60298.278886,-21.842,2.066,-7,14,o,0,0.89,145.9755,-29.72748,3690.15,3152.0,1.97,1.87,71.5,-0.457,19.43,20.92,04a60298o0482o
72,60298.281142,-21.747,1.703,-7,12,o,0,0.77,145.9755,-29.72748,3670.72,3113.32,2.03,1.92,89.4,-0.451,19.44,20.98,04a60298o0487o
73,60298.283878,-22.29,2.806,-4,12,o,0,1.04,145.9755,-29.72748,3730.38,3191.61,2.08,2.0,80.6,-0.457,19.41,20.96,04a60298o0493o
74,60298.289323,21.872,1.98,6,13,o,0,0.88,145.9755,-29.72748,3751.93,3076.08,2.14,2.07,54.6,-0.436,19.42,21.0,04a60298o0505o
75,60298.97883,21.309,1.0,11,11,o,0,1.47,145.9755,-29.72748,3647.05,3053.68,2.32,2.09,-59.5,-0.413,19.48,20.92,03a60299o0390o
76,60298.982035,-22.096,2.286,-5,12,o,0,0.93,145.9755,-29.72748,3627.55,3014.15,2.32,2.05,-58.8,-0.41,19.48,20.97,03a60299o0397o
