,MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
0,59501.60919,21.1,1.556,13,20,o,0,1.22,141.77473,24.10747,952.76,1261.14,2.8,2.65,-53.7,-0.578,19.01,20.14,01a59501o0871o
1,59501.626277,-19.874,0.473,-41,19,o,0,0.98,141.77473,24.10747,936.0,1227.07,2.67,2.58,50.1,-0.553,19.0,20.19,01a59501o0908o
2,59501.63181,-24.226,26.75,-1,20,o,0,1.24,141.77473,24.10747,997.35,1302.95,2.67,2.63,40.3,-0.548,18.94,20.07,01a59501o0920o
3,59501.63966,-21.288,2.403,-11,27,o,0,1.19,141.77473,24.10747,1014.74,1183.65,2.65,2.6,70.4,-0.566,18.68,19.53,01a59501o0937o
4,59509.579375,19.818,0.62,43,27,o,0,1.09,141.77473,24.10747,5079.82,9336.61,2.84,2.82,-56.7,-0.478,18.59,19.31,01a59509o0839o
5,59509.582156,19.249,0.335,72,24,o,0,1.5,141.77473,24.10747,5062.58,9302.87,2.93,2.86,67.2,-0.46,18.61,19.33,01a59509o0845o
6,59509.587688,20.057,0.718,34,25,o,0,1.15,141.77473,24.10747,5126.19,9379.78,2.86,2.81,62.6,-0.468,18.66,19.4,01a59509o0857o
7,59509.597836,-23.559,18.429,-1,25,o,0,0.94,141.77473,24.10747,5147.91,9258.99,2.93,2.77,54.9,-0.459,18.73,19.47,01a59509o0879o
8,59511.578026,18.972,0.962,94,90,o,0,1.11,141.77473,24.10747,7619.15,4848.14,2.56,2.1,31.8,-0.414,17.08,17.13,02a59511o0832o
9,59511.581248,-19.098,1.096,-83,91,o,0,0.91,141.77473,24.10747,7637.09,4886.28,2.66,2.16,29.7,-0.391,17.19,17.22,02a59511o0839o
10,59511.586743,-18.836,1.688,-106,179,o,0,0.87,141.77473,24.10747,7580.14,4809.54,2.5,2.07,36.4,-0.428,16.57,16.57,02a59511o0851o
11,59511.59721,-19.736,1.629,-46,75,o,0,1.36,141.77473,24.10747,7556.22,4925.59,2.51,2.01,37.9,-0.403,17.28,17.27,02a59511o0868o
12,59515.607717,20.141,4.242,32,135,o,0,0.72,141.77473,24.10747,3375.56,9205.19,2.02,1.89,-48.4,-0.449,18.1,18.19,02a59515o0903o
13,59515.610986,20.154,2.208,32,70,o,0,0.52,141.77473,24.10747,3394.51,9244.53,2.05,1.94,-42.0,-0.447,18.22,18.32,02a59515o0910o
14,59515.614253,19.075,1.081,85,92,o,0,0.85,141.77473,24.10747,3335.72,9165.88,2.29,2.19,-46.8,-0.441,18.2,18.62,02a59515o0917o
15,59515.638154,19.835,0.915,42,39,o,0,1.2,141.77473,24.10747,3309.87,9284.85,2.15,1.94,-50.3,-0.433,18.38,18.53,02a59515o0961o
16,59515.649012,19.265,1.977,72,141,o,0,1.5,141.77473,24.10747,3357.89,9226.21,2.12,2.0,-47.1,-0.464,17.84,17.73,02a59515o0980o
17,59519.601532,21.575,1.157,8,10,o,0,1.34,141.77473,24.10747,3376.94,9204.21,2.07,1.98,49.8,-0.431,19.51,20.63,02a59519o0879o
18,59519.624218,21.845,1.935,7,13,o,0,1.13,141.77473,24.10747,3397.88,9246.85,2.07,2.06,47.9,-0.437,19.43,20.56,02a59519o0924o
19,59519.627893,-21.188,1.024,-12,12,o,0,0.97,141.77473,24.10747,3339.0,9168.34,1.98,1.96,66.5,-0.445,19.5,20.56,02a59519o0932o
20,59519.633041,21.908,2.312,6,14,o,0,0.7,141.77473,24.10747,3317.36,9285.1,1.98,1.96,-56.6,-0.446,19.55,20.56,02a59519o0943o
