,MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
0,58177.570262,18.824,0.432,107,46,o,0,0.99,232.10904,8.80615,2382.75,4524.62,3.24,3.07,-4.0,-0.454,17.97,18.66,01a58177o0111o
1,58177.57072,-19.465,0.783,-59,47,o,0,1.22,232.10904,8.80615,2363.46,4484.09,3.16,2.87,-76.9,-0.452,17.92,18.64,01a58177o0112o
2,58177.577539,20.24,1.281,29,37,o,0,1.19,232.10904,8.80615,2427.73,4543.13,3.25,2.71,-82.6,-0.449,18.1,18.88,01a58177o0126o
3,58177.583338,-19.575,1.287,-54,69,o,0,0.89,232.10904,8.80615,2444.49,4401.31,3.13,2.66,-83.6,-0.469,17.43,18.02,01a58177o0137o
4,58179.490436,18.972,0.625,94,58,o,0,0.87,232.10904,8.80615,6287.08,9418.38,2.79,2.22,11.4,-0.517,18.21,18.67,02a58179o0445o
5,58179.497265,22.091,7.487,5,40,o,0,1.4,232.10904,8.80615,6305.88,9458.8,2.49,2.06,14.5,-0.517,18.33,18.72,02a58179o0459o
6,58179.504641,-19.817,0.795,-43,34,o,0,1.75,232.10904,8.80615,6247.03,9382.01,2.44,2.01,14.2,-0.504,18.36,18.78,02a58179o0474o
7,58179.51163,-20.027,0.882,-35,31,o,0,1.52,232.10904,8.80615,6227.9,9500.58,2.35,1.94,13.9,-0.527,18.39,18.82,02a58179o0488o
8,58180.548088,-18.452,0.699,-151,106,o,0,1.06,232.10904,8.80615,1473.02,4464.26,3.07,2.73,-85.9,-0.49,17.04,17.28,01a58180o0564o
9,58180.556167,-22.019,7.808,-6,44,o,0,0.93,232.10904,8.80615,1535.34,4517.3,2.99,2.77,-86.3,-0.479,17.95,18.58,01a58180o0581o
10,58180.564237,-19.826,1.206,-43,51,o,0,1.23,232.10904,8.80615,1556.69,4375.41,3.25,2.86,88.5,-0.456,17.82,18.61,01a58180o0598o
11,58181.653996,18.627,0.952,129,122,o,0,1.61,232.10904,8.80615,6139.9,6367.02,3.72,3.1,-87.0,-0.409,17.28,17.9,01a58181o0075o
12,58182.638662,-17.764,0.61,-285,174,o,0,0.71,232.10904,8.80615,2595.95,2352.87,2.15,2.11,66.2,-0.555,16.57,16.68,02a58182o0888o
13,58182.648855,-18.406,0.435,-158,68,o,0,1.64,232.10904,8.80615,2653.54,2430.3,2.04,1.96,80.0,-0.456,17.3,17.48,02a58182o0909o
14,58182.658994,17.991,1.715,231,396,o,0,1.07,232.10904,8.80615,2672.31,2313.37,2.83,2.58,80.9,-0.338,15.44,16.15,02a58182o0930o
15,58183.643449,20.119,0.846,32,28,o,0,0.95,232.10904,8.80615,3361.25,3532.13,1.97,1.84,41.0,-0.497,18.57,18.91,02a58183o0859o
16,58183.655633,-20.474,1.292,-24,30,o,0,1.36,232.10904,8.80615,3341.29,3494.26,2.08,1.92,34.4,-0.454,18.25,18.56,02a58183o0880o
17,58183.667531,20.576,2.849,21,61,o,0,1.34,232.10904,8.80615,3397.16,3571.75,2.04,1.92,30.6,-0.448,17.51,17.42,02a58183o0901o
18,58184.63992,25.306,77.0,0,21,o,0,1.22,232.10904,8.80615,6677.47,6440.39,4.33,3.05,-84.7,-0.389,18.87,20.08,01a58184o0886o
19,58184.650614,-20.749,1.179,-18,22,o,0,1.26,232.10904,8.80615,6701.43,6521.61,4.32,3.04,-85.0,-0.392,18.79,20.02,01a58184o0907o
20,58184.661356,-18.646,0.52,-126,66,o,0,1.19,232.10904,8.80615,6648.21,6488.54,4.33,3.07,-85.7,-0.396,18.07,18.74,01a58184o0928o
21,58185.63426,-20.194,2.452,-30,74,o,0,1.18,232.10904,8.80615,7848.91,7402.28,4.75,3.18,-83.0,-0.366,18.07,18.98,01a58185o0837o
22,58185.64717,21.182,15.0,12,183,o,0,1.11,232.10904,8.80615,7875.03,7493.33,4.77,3.22,-82.7,-0.37,17.51,18.19,01a58185o0858o
23,58185.661147,18.315,3.135,172,538,o,0,1.09,232.10904,8.80615,7822.89,7471.92,4.82,3.39,-83.6,-0.415,16.83,17.28,01a58185o0879o
24,58186.649533,18.769,3.352,113,378,o,0,1.63,232.10904,8.80615,3604.97,1630.21,2.29,1.97,30.7,-0.494,15.54,15.7,02a58186o0892o
25,58186.65966,17.752,2.503,288,721,o,0,1.47,232.10904,8.80615,3586.01,1591.75,2.41,2.06,25.1,-0.5,15.11,15.26,02a58186o0913o
26,58188.63282,-16.158,1.92,-1250,2399,o,0,0.9,232.10904,8.80615,7390.7,7043.49,3.83,2.79,-81.9,-0.427,13.95,14.88,01a58188o0634o
27,58194.634701,-18.882,0.081,-102,8,c,0,1.06,232.10904,8.80615,2277.88,8030.72,2.49,2.38,-4.2,-0.438,19.74,21.63,02a58194o0839c
28,58194.644375,-18.886,0.094,-101,10,c,0,1.08,232.10904,8.80615,2259.87,7991.94,2.72,2.62,-3.3,-0.43,19.63,21.43,02a58194o0857c
29,58194.656004,-19.021,0.605,-90,54,c,0,1.16,232.10904,8.80615,2314.46,8068.35,2.56,2.42,-3.3,-0.486,18.21,19.24,02a58194o0876c
30,58196.6261,-20.856,7.286,-16,120,o,0,0.99,232.10904,8.80615,7308.93,7204.05,4.33,3.11,-84.3,-0.394,17.12,18.95,01a58196o0522o
31,58196.636912,-21.425,3.25,-10,32,o,0,0.96,232.10904,8.80615,7334.82,7285.66,4.2,2.98,-84.3,-0.399,18.43,20.27,01a58196o0544o
32,58196.647116,-20.155,0.57,-32,18,o,0,1.3,232.10904,8.80615,7282.34,7249.64,4.2,2.99,-84.8,-0.394,18.97,20.53,01a58196o0565o
33,58205.566192,19.866,0.54,41,22,o,0,1.23,232.10904,8.80615,8993.88,8067.23,5.24,3.5,-81.5,-0.33,18.96,20.34,01a58205o0506o
34,58205.569875,-20.098,0.663,-33,22,o,0,0.95,232.10904,8.80615,9017.09,8119.77,5.26,3.63,-82.3,-0.318,18.94,20.35,01a58205o0512o
35,58205.594132,-19.82,0.486,-43,21,o,0,1.08,232.10904,8.80615,8969.0,8140.23,5.36,4.02,-81.1,-0.287,18.93,20.55,01a58205o0557o
36,58205.60119,-20.505,0.842,-23,19,o,0,1.18,232.10904,8.80615,8954.01,8285.35,5.31,3.9,-81.4,-0.294,19.06,20.73,01a58205o0570o
37,58206.537549,-21.169,1.553,-12,19,o,0,1.32,232.10904,8.80615,8971.34,9069.76,2.09,1.93,33.1,-0.475,19.16,19.72,02a58206o0676o
38,58206.547242,20.676,0.879,20,17,o,0,1.16,232.10904,8.80615,1488.39,1315.37,2.16,1.74,30.3,-0.516,19.15,19.73,02a58206o0696o
39,58206.547698,-22.176,3.255,-5,16,o,0,1.1,232.10904,8.80615,1546.96,1393.68,2.08,1.75,32.2,-0.526,19.16,19.72,02a58206o0697o
40,58206.565274,21.447,1.888,10,18,o,0,1.07,232.10904,8.80615,1562.71,1277.0,2.14,1.78,35.1,-0.541,19.15,19.74,02a58206o0734o
41,58207.499752,20.664,1.188,20,23,o,0,0.92,232.10904,8.80615,6103.41,6050.77,1.92,1.86,43.4,-0.517,18.89,19.37,02a58207o0394o
42,58207.506149,20.007,0.444,36,16,o,0,1.76,232.10904,8.80615,6121.87,6092.42,1.98,1.87,22.2,-0.535,18.85,19.34,02a58207o0406o
