,MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
0,58991.562207,23.913,10.778,1,11,o,0,1.51,342.20957,-17.27568,7699.36,8834.89,2.34,2.02,-3.1,-0.372,19.28,20.45,01a58991o0710o
1,58991.569609,-20.681,0.616,-19,12,o,0,1.43,342.20957,-17.27568,7684.56,8795.14,2.57,2.25,9.1,-0.376,19.22,20.47,01a58991o0726o
2,58991.58482,23.534,7.769,1,11,o,0,0.66,342.20957,-17.27568,7748.43,8872.17,2.23,2.11,5.0,-0.377,19.35,20.58,01a58991o0759o
3,58991.591273,21.13,0.735,13,9,o,0,1.65,342.20957,-17.27568,7772.87,8755.75,2.43,2.02,4.5,-0.365,19.35,20.63,01a58991o0773o
4,58992.592694,21.032,0.953,14,13,o,0,1.47,342.20957,-17.27568,8272.61,572.15,2.62,2.26,-14.6,-0.366,19.16,20.1,01a58992o0778o
5,58992.602883,20.428,0.569,24,14,o,0,1.68,342.20957,-17.27568,8254.03,531.47,2.93,2.73,-6.8,-0.376,19.07,20.2,01a58992o0799o
6,58992.608,21.659,2.3,8,18,o,0,1.14,342.20957,-17.27568,8311.41,609.55,3.03,2.94,-52.3,-0.366,18.97,20.12,01a58992o0810o
7,58992.614456,-21.089,1.453,-13,19,o,0,1.13,342.20957,-17.27568,8331.56,491.46,2.47,2.3,-36.3,-0.375,18.94,19.52,01a58992o0824o
8,58996.586401,20.726,7.8,19,145,o,0,1.19,342.20957,-17.27568,8271.69,573.95,2.18,1.96,-16.2,-0.369,16.8,17.97,01a58996o0653o
9,58996.590543,-16.594,0.745,-836,623,o,0,1.11,342.20957,-17.27568,8256.53,536.69,2.33,1.94,-14.9,-0.359,16.19,17.34,01a58996o0662o
10,58996.603054,-16.783,0.488,-703,343,o,0,1.1,342.20957,-17.27568,8311.26,612.16,2.18,1.94,-26.3,-0.374,15.79,16.95,01a58996o0688o
11,58996.613197,18.97,1.407,94,132,o,0,0.83,342.20957,-17.27568,8333.54,492.73,2.26,1.91,-17.1,-0.367,16.72,17.37,01a58996o0710o
12,59000.588447,-21.817,1.823,-7,12,o,0,0.82,342.20957,-17.27568,7607.69,6886.39,2.37,2.09,-3.9,-0.385,19.45,20.7,01a59000o0741o
