Nested Sampling Global Log-Evidence           :   -0.752856805333068735E+02  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.757029212499437563E+02  +/-    0.529901538349142887E-01

Dim No.       Mean        Sigma
   1    0.572701004646903947E-01    0.272577502259673714E-03
   2   -0.147315946342675339E+02    0.117143391434910760E+00
   3    0.368760614746267756E+00    0.196556741613479330E-01
   4    0.141127856261843121E+01    0.157728551755256189E-02
   5    0.103883034848302781E-01    0.243639090938066156E-04
   6    0.238647668521964285E+01    0.232698466452815731E-03
   7   -0.173170942613738710E+01    0.542139585178696218E-01
   8   -0.148769260119896440E+00    0.794283426854893457E-03
   9   -0.332721864817595847E+01    0.339054234715602643E+00
  10   -0.114999918034972406E+00    0.360912143770088858E-01
  11   -0.130718975995148728E+00    0.826206138775644090E-02
  12   -0.233299106433954989E+00    0.486244642252596330E-02
  13   -0.764079160719827732E-01    0.657650545119143801E-03
  14   -0.107592307359408168E+01    0.149242637627993585E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.570209357394373950E-01
   2   -0.145390747510212925E+02
   3    0.333608331011058967E+00
   4    0.140943853048782564E+01
   5    0.104166387049292632E-01
   6    0.238617269064670978E+01
   7   -0.173951793341206362E+01
   8   -0.149206161333132803E+00
   9   -0.358487237685262716E+01
  10   -0.157283511810677873E+00
  11   -0.117946530527139479E+00
  12   -0.241541157294434289E+00
  13   -0.755917218162361210E-01
  14   -0.104970522408145261E+01

MAP Parameters
Dim No.        Parameter
   1    0.575857901695338154E-01
   2   -0.147197689680391655E+02
   3    0.379711738229582096E+00
   4    0.141205618282928702E+01
   5    0.103824479202749859E-01
   6    0.238658597078335211E+01
   7   -0.177381889022384809E+01
   8   -0.148835375361264621E+00
   9   -0.309827274084040516E+01
  10   -0.192849946059314936E+00
  11   -0.149586824704294741E+00
  12   -0.236010514931692811E+00
  13   -0.756082654911724578E-01
  14   -0.106260956445028865E+01
