Nested Sampling Global Log-Evidence           :   -0.521120187203698126E+00  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.531358807208709205E+00  +/-    0.405034902845663198E-02

Dim No.       Mean        Sigma
   1    0.708198528487874318E-01    0.248893065896624386E-02
   2   -0.111856782040477185E+02    0.145269591787271501E+00
   3    0.850317526788188172E+00    0.985433747453227926E-02
   4    0.145313545270643796E+01    0.126712355287968564E-01
   5    0.907164605684710780E-02    0.369693997903439880E-03
   6    0.165946607263247836E+01    0.906310492029050764E-02
   7   -0.193474381118484162E+01    0.112042169061115818E+00
   8   -0.940024315186992372E-02    0.213092192695150213E-02
   9   -0.263178848783084085E+01    0.665495547018310485E-01
  10   -0.135207662823135510E+00    0.281799177813454940E-01
  11   -0.761347134726380326E-01    0.120316093772045458E-01
  12   -0.257282704923160466E+00    0.337358995893555572E-01
  13   -0.146893274896337744E+00    0.158282871574300411E-01
  14   -0.107848322640527150E+01    0.173253604452297365E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.708128661339372384E-01
   2   -0.110792002295010867E+02
   3    0.848076786678311878E+00
   4    0.144989175261219283E+01
   5    0.906871787382042445E-02
   6    0.165979481041228527E+01
   7   -0.187696158040077909E+01
   8   -0.738301861497389807E-02
   9   -0.258364583350629706E+01
  10   -0.123771677584770548E+00
  11   -0.699418433676991247E-01
  12   -0.278100685818284843E+00
  13   -0.166693866694635096E+00
  14   -0.109884285668551307E+01

MAP Parameters
Dim No.        Parameter
   1    0.730445584876836529E-01
   2   -0.114103041005448418E+02
   3    0.851494664989200789E+00
   4    0.145023113914481128E+01
   5    0.949371880362623842E-02
   6    0.164858903685144753E+01
   7   -0.187725196893051915E+01
   8   -0.791229709112591627E-02
   9   -0.258664228392839579E+01
  10   -0.187499570610215632E+00
  11   -0.101207790241945705E+00
  12   -0.254547363238692703E+00
  13   -0.163074555915555836E+00
  14   -0.106069398506104773E+01
