         MJD         m       dm     uJy  duJy F  err   chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask  uJy_offset
57314.591812 19.089302      NaN    29.5    18 c    0    1.21 118.55442 21.79329  1294.70  6560.80 4.44 3.59 -55.7 -0.462    19.29 21.10 02a57314o0572c 0xc00800        -0.5
57314.627627 19.569016      NaN    -0.5    18 c    0    1.46 118.55442 21.79329  1296.35  6566.58 4.40 3.57 -56.0 -0.461    19.30 21.08 02a57314o0614c 0xc00800        -0.5
57390.482915 19.454622      NaN     5.5    18 c    0    0.99 118.55442 21.79329   439.74  4354.23 4.59 3.70 -45.9 -0.412    19.54 21.41 02a57390o0447c 0xc00800        -0.5
57390.484409 19.696897      NaN    -4.5    16 c    0    1.21 118.55442 21.79329  9771.92  3794.78 3.83 3.52  74.5 -0.434    19.54 21.42 02a57390o0448c 0xc00900        -0.5
57390.505414 19.589310      NaN     1.5    17 c    0    0.97 118.55442 21.79329 10050.89  4385.77 3.91 3.47  78.8 -0.447    19.43 21.22 02a57390o0480c 0xc00900        -0.5
57390.511200 18.542463      NaN    57.5    27 c    0    1.10 118.55442 21.79329  9182.77  3205.02 3.77 3.61  58.4 -0.435    19.42 21.20 02a57390o0489c 0xc00800        -0.5
57390.547436 19.128787      NaN   -23.5    27 c    0    0.93 118.55442 21.79329  8867.78  4947.43 3.76 3.52  71.9 -0.420    19.36 21.11 02a57390o0546c 0xc00800        -0.5
57391.469887 19.696897      NaN    -7.5    16 c    0    0.95 118.55442 21.79329   442.48  4356.81 4.69 3.64 -44.1 -0.405    19.66 21.62 02a57391o0418c 0xc00800        -0.5
57391.481779 19.609992      NaN     9.5    14 c    0    1.29 118.55442 21.79329  9774.59  3795.83 3.78 3.51  78.9 -0.434    19.66 21.62 02a57391o0435c 0xc00800        -0.5
57391.491831 19.841877      NaN   -42.5    14 c    0    1.02 118.55442 21.79329 10058.28  4383.76 3.84 3.44  77.9 -0.440    19.66 21.63 02a57391o0451c 0xc00800        -0.5
57391.508892 19.128787      NaN   -59.5    27 c    0    1.36 118.55442 21.79329  9185.49  3204.57 3.76 3.63  62.5 -0.428    19.63 21.59 02a57391o0478c 0xc00800        -0.5
57391.522701 19.401649      NaN    -1.5    21 c    0    1.15 118.55442 21.79329  8880.15  4945.85 3.73 3.47  81.8 -0.431    19.57 21.48 02a57391o0499c 0xc00800        -0.5
57402.441186 19.841877      NaN   -35.5    14 c    0    1.25 118.55442 21.79329   992.45  6920.96 4.12 3.68 -57.5 -0.421    19.58 21.52 02a57402o0396c 0xc00800        -0.5
57402.442925 19.089302      NaN    35.5    16 c    0    1.06 118.55442 21.79329   138.80  3775.90 4.76 3.72 -40.3 -0.377    19.58 21.50 02a57402o0398c 0xc00800        -0.5
57402.465705 19.472870      NaN    10.5    16 c    0    0.91 118.55442 21.79329 10040.77  4390.61 3.79 3.41  79.3 -0.445    19.61 21.54 02a57402o0430c 0xc00800        -0.5
57402.466314 19.529530      NaN     7.5    16 c    0    1.01 118.55442 21.79329   423.14  4361.28 4.42 3.67 -42.4 -0.396    19.59 21.48 02a57402o0431c 0xc00900        -0.5
57402.479958 18.967180      NaN    21.5    24 c    0    0.88 118.55442 21.79329  9169.52  3213.70 3.75 3.55  66.6 -0.436    19.58 21.50 02a57402o0448c 0xc00800        -0.5
57402.505187 18.944322      NaN   -48.5    32 c    0    0.91 118.55442 21.79329  8860.08  4953.82 3.74 3.42  82.5 -0.409    19.55 21.46 02a57402o0479c 0xc00800        -0.5
57403.435851 19.510313      NaN     5.5    17 c    0    0.80 118.55442 21.79329   142.01  3775.08 4.90 3.72 -41.4 -0.389    19.59 21.54 02a57403o0389c 0xc00800        -0.5
57403.440838 19.302877      NaN    14.5    18 c    0    0.79 118.55442 21.79329   993.04  6920.16 4.32 3.69 -57.5 -0.429    19.58 21.57 02a57403o0395c 0xc00800        -0.5
57403.463813 19.766969      NaN   -21.5    15 c    0    1.04 118.55442 21.79329 10042.29  4387.78 3.87 3.50  74.4 -0.453    19.58 21.55 02a57403o0429c 0xc00800        -0.5
57403.464418 19.491430      NaN     9.5    16 c    0    1.14 118.55442 21.79329   424.43  4358.62 4.76 3.71 -44.1 -0.394    19.58 21.53 02a57403o0430c 0xc00800        -0.5
57403.490038 17.976960      NaN   -80.5    78 c    0    0.97 118.55442 21.79329  9170.14  3211.90 3.88 3.68  42.7 -0.402    19.55 21.53 02a57403o0463c 0xc00800        -0.5
57403.501831 17.963129      NaN   -72.5    79 c    0    0.63 118.55442 21.79329  8863.02  4949.94 3.74 3.39  80.2 -0.403    19.58 21.51 02a57403o0477c 0xc00800        -0.5
