Nested Sampling Global Log-Evidence           :   -0.201849568753057405E+02  +/-    0.454040237320719464E+00
Nested Importance Sampling Global Log-Evidence:   -0.244913644126973757E+02  +/-    0.465855277418734740E-01

Dim No.       Mean        Sigma
   1    0.597591057033956680E-01    0.308717450842188844E-01
   2   -0.546298921743206112E+01    0.504974705447812422E+00
   3    0.198701870651917412E+00    0.125248192296270766E+00
   4    0.832782431253358713E+00    0.136193509142008617E+00
   5    0.111004147835574180E-01    0.469386813079915657E-02
   6    0.977601042433249745E+00    0.682184763935893973E-01
   7   -0.165666040371832590E+01    0.387505186625155262E+00
   8   -0.853581519671548633E-01    0.102349961701507661E+00
   9    0.535665767960257985E-02    0.260878722550351272E+01
  10   -0.149819329656258160E+00    0.160300423072596926E+00
  11   -0.236087175025061699E-01    0.145859484711476223E+00
  12   -0.212669298780243266E+00    0.223984972163672025E+00
  13   -0.450836375740618772E-01    0.225096136402038766E+00
  14   -0.106293971416053079E+01    0.504094890290640862E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.515787965733302545E-01
   2   -0.555207964627970618E+01
   3    0.484292287638032892E-01
   4    0.897994214226319531E+00
   5    0.182642798719673712E-01
   6    0.954176733681150635E+00
   7   -0.110531627508287555E+01
   8    0.165739678962484815E+00
   9   -0.114845373160723696E+01
  10   -0.385091574894053101E-02
  11   -0.185112999149779883E+00
  12   -0.571558567464339862E+00
  13    0.938896467869165807E-01
  14   -0.103247073954575019E+01

MAP Parameters
Dim No.        Parameter
   1    0.515787965733302545E-01
   2   -0.555207964627970618E+01
   3    0.484292287638032892E-01
   4    0.897994214226319531E+00
   5    0.182642798719673712E-01
   6    0.954176733681150635E+00
   7   -0.110531627508287555E+01
   8    0.165739678962484815E+00
   9   -0.114845373160723696E+01
  10   -0.385091574894053101E-02
  11   -0.185112999149779883E+00
  12   -0.571558567464339862E+00
  13    0.938896467869165807E-01
  14   -0.103247073954575019E+01
