Nested Sampling Global Log-Evidence           :   -0.994928407014654113E+02  +/-    0.646267206719619569E+00
Nested Importance Sampling Global Log-Evidence:   -0.104904895132423903E+03  +/-    0.304464543977294409E-01

Dim No.       Mean        Sigma
   1   -0.231646567583763327E-01    0.219590396912914716E-01
   2   -0.374550410314203148E+02    0.691305458434944065E+00
   3    0.625365349411497240E+00    0.523723536799705486E-01
   4    0.164023906169652833E+01    0.176463585809045337E-01
   5    0.620816502916574173E-02    0.174844110303961297E-02
   6    0.511748814091667947E+00    0.199032997539258599E+00
   7   -0.174064998883625921E+01    0.444493790925304055E+00
   8   -0.340145741729718509E-01    0.228441578071242012E-01
   9   -0.567676229934719601E+01    0.109764419783881562E+01
  10   -0.423603238376899505E-01    0.862206503944006331E-01
  11   -0.145430175615875429E+00    0.268354903985414082E-01
  12   -0.437969129559509007E+00    0.192115759062271380E+00
  13   -0.303773014614023007E+00    0.197545144034690756E+00
  14   -0.106925470324456673E+01    0.598310136180012497E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1   -0.146967193570802235E-01
   2   -0.371302814361553999E+02
   3    0.648878351124113628E+00
   4    0.164806679198841466E+01
   5    0.699874607806384545E-02
   6    0.871070584575011075E-01
   7   -0.212111638790068957E+01
   8   -0.464389302333904630E-01
   9   -0.627828819924604176E+01
  10   -0.912236172016698543E-01
  11   -0.117215786397961541E+00
  12   -0.748018209954237956E+00
  13   -0.254952181237048547E+00
  14   -0.104489679110207412E+01

MAP Parameters
Dim No.        Parameter
   1   -0.146967193570802235E-01
   2   -0.371302814361553999E+02
   3    0.648878351124113628E+00
   4    0.164806679198841466E+01
   5    0.699874607806384545E-02
   6    0.871070584575011075E-01
   7   -0.212111638790068957E+01
   8   -0.464389302333904630E-01
   9   -0.627828819924604176E+01
  10   -0.912236172016698543E-01
  11   -0.117215786397961541E+00
  12   -0.748018209954237956E+00
  13   -0.254952181237048547E+00
  14   -0.104489679110207412E+01
