Nested Sampling Global Log-Evidence           :   -0.107891539615761389E+01  +/-    0.149486316078288779E-01
Nested Importance Sampling Global Log-Evidence:   -0.184233044791128986E+01  +/-    0.997093238107869539E-01

Dim No.       Mean        Sigma
   1    0.131285255879056428E+00    0.749943927995728229E-02
   2   -0.359872266247206198E+02    0.107193362274321369E+01
   3    0.118604069692107594E+01    0.495733384083902121E-01
   4    0.102290005094161707E+01    0.108505773123771548E+00
   5    0.859956778481235466E-02    0.105176369216222407E-02
   6    0.214024401455396474E+01    0.942381389246028933E-02
   7   -0.185766290300194026E+01    0.309484825364056693E+00
   8   -0.878971338530517843E-01    0.835105448843211952E-02
   9   -0.701543319870325011E+01    0.132806196327984027E+01
  10    0.366503866374614795E-01    0.766979507778952768E-01
  11   -0.302556541431053226E-01    0.644778930267293909E-01
  12   -0.181192852409031269E+00    0.107498663500296507E+00
  13    0.113407110095422301E-02    0.146007808670859142E-01
  14   -0.105794027403075308E+01    0.102638497814616300E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.138444337907190795E+00
   2   -0.377387485664215916E+02
   3    0.123001547680409584E+01
   4    0.110775144020367877E+01
   5    0.902288790672682757E-02
   6    0.214086954076350366E+01
   7   -0.192508033563828995E+01
   8   -0.890045954935934497E-01
   9   -0.818131146190421887E+01
  10    0.104351197124918429E+00
  11   -0.353253766101876004E-01
  12   -0.178256766644819042E+00
  13    0.201100847637956763E-01
  14   -0.102859154236266970E+01

MAP Parameters
Dim No.        Parameter
   1    0.129421799219678280E+00
   2   -0.336178875504054417E+02
   3    0.122354894634558353E+01
   4    0.613435352615449458E+00
   5    0.839285244524160499E-02
   6    0.215423607133965023E+01
   7   -0.192841802800015794E+01
   8   -0.817461486023908918E-01
   9   -0.728703780136619717E+01
  10    0.842010289829544373E-01
  11    0.199321932583528469E-01
  12   -0.320456216761991208E+00
  13   -0.748619600360716370E-02
  14   -0.107065492996192879E+01
