         MJD         m       dm     uJy  duJy F  err  chi/N        RA       Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask  uJy_offset
57227.390635 18.978793      NaN   -31.5    31 o    0   0.91 330.39379 -17.46255  7313.20  1180.19 4.17 3.92  14.6 -0.470    18.82 20.36 02a57227o0092o 0xc00800         9.5
57227.397705 19.128787      NaN     3.5    27 o    0   0.97 330.39379 -17.46255  2753.32  8027.30 3.81 3.45 -70.7 -0.452    18.94 20.42 02a57227o0102o 0xc00800         9.5
57227.413182 19.089302      NaN    27.5    22 o    0   1.74 330.39379 -17.46255  7319.65  1184.22 3.66 3.48  32.1 -0.470    19.05 20.56 02a57227o0119o 0xc00800         9.5
57227.420806 19.212347      NaN    -6.5    25 o    0   0.96 330.39379 -17.46255  2758.42  8032.04 3.72 3.38 -68.4 -0.449    19.11 20.66 02a57227o0130o 0xc00900         9.5
57227.442263 19.419021      NaN    11.5    20 o    0   1.00 330.39379 -17.46255  4210.53  6571.32 3.62 3.28 -77.0 -0.445    19.23 20.87 02a57227o0160o 0xc00800         9.5
57227.468159 19.631075      NaN   -20.5    17 o    0   1.39 330.39379 -17.46255  4210.32  6573.36 3.80 3.49 -74.8 -0.430    19.17 20.85 02a57227o0192o 0xc00800         9.5
57228.497708 19.510313      NaN   -26.5    19 o    0   1.22 330.39379 -17.46255  3568.95  5276.66 3.55 3.38 -77.1 -0.436    19.14 20.65 02a57228o0293o 0xc00800         9.5
57228.524694 19.384550      NaN    16.5    19 o    0   1.10 330.39379 -17.46255  7200.83  5073.59 3.52 3.20 -83.5 -0.440    19.19 20.71 02a57228o0322o 0xc00800         9.5
57228.551284 19.026525      NaN    32.5    22 o    0   0.86 330.39379 -17.46255  5741.00  6534.43 3.45 3.22 -75.0 -0.458    19.15 20.66 02a57228o0351o 0xc00800         9.5
57228.577797 19.351140      NaN   -13.5    22 o    0   1.03 330.39379 -17.46255  5741.14  6540.72 3.37 3.18 -72.6 -0.468    19.14 20.63 02a57228o0380o 0xc00800         9.5
57288.332969 17.075064      NaN  -232.5   179 o    0   0.76 330.39379 -17.46255  3597.72  5284.96 3.76 3.21 -67.3 -0.511    18.54 19.77 02a57288o0188o 0xc00802         9.5
57288.337568 16.851140      NaN  -187.5   220 o    0   0.90 330.39379 -17.46255  3595.26  5286.01 3.67 3.09 -67.7 -0.521    18.54 19.76 02a57288o0195o 0xc00802         9.5
57288.371220 15.130023      NaN  1325.5   635 o    0   1.14 330.39379 -17.46255  5500.67  6770.07 3.76 3.09 -79.9 -0.633    18.50 19.76 02a57288o0244o 0xc00802         9.5
57288.375522 15.585185      NaN   -34.5   706 o    0   0.98 330.39379 -17.46255  5499.99  6770.53 3.73 3.01 -81.1 -0.660    18.50 19.74 02a57288o0251o 0xc00802         9.5
57289.305690 13.332470      NaN  5661.5  3738 o    0   0.52 330.39379 -17.46255  3613.83  5280.67 3.86 3.35 -71.2 -0.502    16.12 16.25 02a57289o0176o 0xc00802         9.5
57297.365825 19.014394      NaN     8.5    30 o    0   0.89 330.39379 -17.46255  5488.77  6767.37 3.87 3.23 -74.6 -0.468    18.77 20.10 02a57297o0101o 0xc00800         9.5
57297.391902 18.955691      NaN    17.5    29 o    0   1.12 330.39379 -17.46255  5484.75  6767.32 3.84 3.23 -71.1 -0.471    18.72 20.02 02a57297o0139o 0xc00800         9.5
57298.323250 19.128787      NaN    12.5    26 o    0   0.75 330.39379 -17.46255  6948.34  5318.64 4.00 3.50 -78.6 -0.468    19.03 20.67 02a57298o0189o 0xc00800         9.5
57298.344069 18.786693      NaN    51.5    23 o    0   1.08 330.39379 -17.46255  6941.66  5317.40 3.99 3.53 -76.5 -0.480    19.04 20.71 02a57298o0221o 0xc00900         9.5
57298.361755 18.978793      NaN    30.5    24 o    0   1.06 330.39379 -17.46255  5484.14  6771.05 3.92 3.32 -71.5 -0.468    18.93 20.45 02a57298o0247o 0xc00800         9.5
57298.387548 19.128787      NaN    -5.5    27 o    0   1.01 330.39379 -17.46255  5483.70  6772.76 3.81 3.23 -71.3 -0.487    18.82 20.21 02a57298o0286o 0xc00900         9.5
57321.264636 18.504094      NaN     1.5    48 o    0   1.37 330.39379 -17.46255  7026.15  5325.70 3.92 3.24 -82.8 -0.502    17.99 18.74 02a57321o0124o 0xc00800         9.5
57321.283452 18.504094      NaN    -1.5    48 o    0   1.06 330.39379 -17.46255  7034.76  5330.68 3.93 3.37 -81.2 -0.531    18.07 18.84 02a57321o0152o 0xc00800         9.5
57321.306823 18.389700      NaN    16.5    51 o    0   0.98 330.39379 -17.46255  5569.42  6780.48 3.94 2.92 -79.1 -0.446    18.10 18.89 02a57321o0184o 0xc00800         9.5
57321.331827 18.438271      NaN   -25.5    51 o    0   1.08 330.39379 -17.46255  5568.62  6779.49 3.88 2.88 -77.5 -0.456    18.06 18.80 02a57321o0218o 0xc00800         9.5
57329.262429 18.738855      NaN    35.5    30 o    0   1.09 330.39379 -17.46255  7086.51  5346.13 4.17 3.65 -80.9 -0.526    18.74 20.35 02a57329o0103o 0xc00800         9.5
57329.280099 19.089302      NaN   -29.5    28 o    0   1.35 330.39379 -17.46255  7086.54  5350.03 4.11 3.43 -80.7 -0.534    18.69 20.26 02a57329o0131o 0xc00800         9.5
57329.302186 18.786693      NaN   -38.5    37 o    0   0.70 330.39379 -17.46255  5627.22  6803.35 4.10 3.03 -79.8 -0.436    18.67 20.22 02a57329o0166o 0xc00800         9.5
57329.327087 18.675237      NaN   -23.5    41 o    0   0.86 330.39379 -17.46255  5629.63  6803.39 4.15 3.34 -76.9 -0.484    18.42 19.95 02a57329o0205o 0xc00800         9.5
57353.280998 17.896499      NaN    -8.5    84 o    0   1.31 330.39379 -17.46255  7097.96  5352.08 3.76 3.39  86.8 -0.466    17.66 18.36 02a57353o0171o 0xc00800         9.5
57353.284842 17.238395      NaN   174.5    99 o    0   1.16 330.39379 -17.46255  7097.78  5352.37 3.76 3.43  87.4 -0.473    17.66 18.47 02a57353o0177o 0xc00800         9.5
57353.289937 18.079051      NaN   -26.5    71 o    0   1.46 330.39379 -17.46255  7099.42  5351.41 3.88 3.58  86.9 -0.459    17.75 18.53 02a57353o0185o 0xc00800         9.5
57353.296318 18.136622      NaN    22.5    63 o    0   1.28 330.39379 -17.46255  7099.32  5351.26 3.76 3.44  89.2 -0.465    17.94 18.70 02a57353o0195o 0xc00800         9.5
57354.250460 18.623526      NaN    21.5    39 o    0   1.21 330.39379 -17.46255  7090.71  5356.44 3.82 3.51  85.5 -0.458    18.35 19.68 02a57354o0125o 0xc00800         9.5
57354.258090 18.467034      NaN    50.5    36 o    0   1.81 330.39379 -17.46255  7091.42  5356.22 3.67 3.35  85.5 -0.486    18.24 19.33 02a57354o0137o 0xc00900         9.5
57354.266364 18.623526      NaN   -17.5    43 o    0   1.48 330.39379 -17.46255  7093.87  5356.53 3.75 3.45  86.6 -0.468    18.15 19.14 02a57354o0150o 0xc00800         9.5
57354.274637 18.043943      NaN    13.5    72 o    0   1.16 330.39379 -17.46255  7095.21  5356.84 3.90 3.54  86.2 -0.456    17.71 18.60 02a57354o0163o 0xc00800         9.5
57356.259707 19.169763      NaN   -37.5    26 o    0   0.98 330.39379 -17.46255  7097.36  5356.70 4.30 4.07 -87.8 -0.389    18.71 20.29 02a57356o0054o 0xc00800         9.5
57356.266654 19.051202      NaN   -31.5    29 o    0   1.02 330.39379 -17.46255  7099.01  5356.56 4.11 3.91 -87.5 -0.407    18.75 20.29 02a57356o0065o 0xc00800         9.5
57356.274268 19.128787      NaN   -27.5    27 o    0   0.90 330.39379 -17.46255  7100.05  5356.18 4.18 4.01 -87.4 -0.403    18.71 20.31 02a57356o0077o 0xc00900         9.5
57356.282507 19.212347      NaN   -27.5    25 o    0   1.22 330.39379 -17.46255  7100.88  5355.97 4.21 4.03 -89.9 -0.395    18.71 20.27 02a57356o0090o 0xc00800         9.5
57357.238054 19.256669      NaN   -34.5    24 o    0   0.99 330.39379 -17.46255  7097.40  5065.45 3.81 3.49  88.3 -0.464    18.93 20.45 02a57357o0104o 0xc00800         9.5
57357.250107 19.351140      NaN     8.5    22 o    0   1.19 330.39379 -17.46255  7396.00  5063.88 3.75 3.42  84.6 -0.460    18.95 20.45 02a57357o0123o 0xc00900         9.5
57357.264686 19.038793 0.308448    97.5    25 o    0   1.13 330.39379 -17.46255  7971.33  5641.78 3.65 3.27  83.0 -0.466    18.95 20.43 02a57357o0146o 0xc00800         9.5
57357.280579 19.401649      NaN   -31.5    21 o    0   1.42 330.39379 -17.46255  6514.46  4777.30 3.59 3.37 -87.7 -0.466    18.95 20.40 02a57357o0171o 0xc00900         9.5
57358.236345 18.459772      NaN    78.5    27 o    0   1.12 330.39379 -17.46255  7393.01  5061.55 3.93 3.58  80.3 -0.489    18.81 20.26 02a57358o0110o 0xc00900         9.5
57358.247998 19.169763      NaN   -24.5    26 o    0   1.17 330.39379 -17.46255  7669.53  5642.64 3.97 3.55  83.7 -0.484    18.80 20.30 02a57358o0129o 0xc00800         9.5
57358.262073 19.014394      NaN    -0.5    30 o    0   0.89 330.39379 -17.46255  6806.05  4485.20 3.92 3.71  84.8 -0.475    18.82 20.35 02a57358o0152o 0xc00800         9.5
57358.276750 18.967180      NaN    22.5    27 o    0   0.83 330.39379 -17.46255  6509.05  6226.03 3.81 3.53 -89.5 -0.479    18.86 20.37 02a57358o0176o 0xc00800         9.5
57359.257741 18.867907      NaN    22.5    30 o    0   0.80 330.39379 -17.46255  7680.04  5645.86 4.00 3.68  78.0 -0.425    18.82 20.34 02a57359o0007o 0xc00900         9.5
57359.270455 19.051202      NaN   -47.5    29 o    0   0.87 330.39379 -17.46255  6813.53  4485.11 3.96 3.71  82.9 -0.455    18.77 20.25 02a57359o0028o 0xc00800         9.5
57359.284404 18.857417      NaN    35.5    26 o    0   1.19 330.39379 -17.46255  6514.54  6225.02 3.84 3.58  79.0 -0.472    18.80 20.28 02a57359o0051o 0xc00800         9.5
