Nested Sampling Global Log-Evidence           :   -0.202516604123320505E+02  +/-    0.460175507659670524E+00
Nested Importance Sampling Global Log-Evidence:   -0.252743462364043445E+02  +/-    0.463992846820236934E-01

Dim No.       Mean        Sigma
   1    0.875173668153019640E-01    0.332228092491098359E-01
   2   -0.278762938188410452E+02    0.197516039909859753E+01
   3    0.868241074529717549E+00    0.979176978206866833E-01
   4    0.159513355692339975E+01    0.154545216776332456E+00
   5    0.855783343061002934E-02    0.208763206399598805E-02
   6    0.169706069664683312E+01    0.635388801799541408E-01
   7   -0.163170091429717501E+01    0.418224972439714404E+00
   8    0.150158946464789573E-01    0.332590931995023972E-01
   9   -0.216212199869768007E+01    0.193174924252758107E+01
  10   -0.769242191430014460E-01    0.128055062537268866E+00
  11   -0.557371660873664798E-01    0.126368493931264259E+00
  12   -0.285624379330891631E+00    0.195518658868160944E+00
  13   -0.138920275449767539E+00    0.990714232668098993E-01
  14   -0.106978252764469417E+01    0.577077327210416824E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.459672123108112521E-01
   2   -0.306939603506181129E+02
   3    0.785645488813230375E+00
   4    0.169986016714268429E+01
   5    0.655028331283718547E-02
   6    0.163714947262661670E+01
   7   -0.218959169499732065E+01
   8    0.590970296605906886E-02
   9   -0.788813806882220359E+00
  10   -0.166482257855463861E+00
  11   -0.788309704059670241E-01
  12   -0.359803538604509865E+00
  13   -0.902527076076602708E-01
  14   -0.115105937879789288E+01

MAP Parameters
Dim No.        Parameter
   1    0.459672123108112521E-01
   2   -0.306939603506181129E+02
   3    0.785645488813230375E+00
   4    0.169986016714268429E+01
   5    0.655028331283718547E-02
   6    0.163714947262661670E+01
   7   -0.218959169499732065E+01
   8    0.590970296605906886E-02
   9   -0.788813806882220359E+00
  10   -0.166482257855463861E+00
  11   -0.788309704059670241E-01
  12   -0.359803538604509865E+00
  13   -0.902527076076602708E-01
  14   -0.115105937879789288E+01
