Nested Sampling Global Log-Evidence           :   -0.211035456992034192E+02  +/-    0.407553985870892366E+00
Nested Importance Sampling Global Log-Evidence:   -0.266861287150337390E+02  +/-    0.316539311377011662E-01

Dim No.       Mean        Sigma
   1    0.869547256249035561E-01    0.373888307428998021E-01
   2   -0.220137646909228550E+02    0.430898671139429812E+01
   3    0.949479849326751779E+00    0.150006343649651486E+00
   4    0.118552672801653891E+01    0.336651256489175599E+00
   5    0.121556835650398192E-01    0.367096288513574839E-02
   6    0.151528522325647219E+01    0.183548947513989646E+00
   7   -0.174344599157440117E+01    0.438992978959128977E+00
   8    0.598693131820020926E-02    0.473658768890627274E-01
   9   -0.370473390850548867E+01    0.353671447149982976E+01
  10   -0.109458008728925402E+00    0.128272845886112485E+00
  11   -0.430889161602421994E-01    0.149358892444810015E+00
  12   -0.305305867138949028E+00    0.186570066871336537E+00
  13    0.328294131820623558E+00    0.146357988175890991E+00
  14   -0.105834403587049253E+01    0.548653512390048503E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.742361259845520371E-01
   2   -0.163923569576185209E+02
   3    0.107238255229277746E+01
   4    0.121295621750959159E+01
   5    0.104330141215468741E-01
   6    0.127802913715699917E+01
   7   -0.172836435457681525E+01
   8   -0.722066247097749581E-02
   9   -0.856962779852929657E+01
  10   -0.117123522614239223E+00
  11    0.520658099632966692E-02
  12   -0.566445873835555669E+00
  13    0.592034829875358826E+00
  14   -0.103364398856626916E+01

MAP Parameters
Dim No.        Parameter
   1    0.742361259845520371E-01
   2   -0.163923569576185209E+02
   3    0.107238255229277746E+01
   4    0.121295621750959159E+01
   5    0.104330141215468741E-01
   6    0.127802913715699917E+01
   7   -0.172836435457681525E+01
   8   -0.722066247097749581E-02
   9   -0.856962779852929657E+01
  10   -0.117123522614239223E+00
  11    0.520658099632966692E-02
  12   -0.566445873835555669E+00
  13    0.592034829875358826E+00
  14   -0.103364398856626916E+01
