Nested Sampling Global Log-Evidence           :   -0.269473811241761680E+02  +/-    0.464530073119909848E+00
Nested Importance Sampling Global Log-Evidence:   -0.319042428751634262E+02  +/-    0.385442460589786456E-01

Dim No.       Mean        Sigma
   1    0.859039292717536929E-01    0.281099386438178576E-01
   2   -0.886377430268374056E+01    0.790550129480113606E+00
   3    0.664446155032887287E+00    0.379014644900653799E-01
   4    0.141373338530666381E+01    0.222936506906837306E+00
   5    0.923212183418905055E-02    0.442737463600904792E-02
   6    0.111409090041764403E+01    0.319453995207542918E+00
   7   -0.178833844994883728E+01    0.450787792696389189E+00
   8   -0.519730870250300972E-01    0.328546680621607246E-01
   9   -0.865334408400632915E+00    0.872862848467690355E+00
  10   -0.109668546645752082E+00    0.546524207476182522E-01
  11   -0.272098959259509006E-01    0.150221140515028689E+00
  12   -0.224618123852948881E+00    0.233027600121046785E+00
  13   -0.213432447498228095E+00    0.214591626665061042E+00
  14   -0.105998636380024425E+01    0.578459158132411597E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.787479876681151658E-01
   2   -0.912396191012561175E+01
   3    0.676816151475832073E+00
   4    0.102169543087243997E+01
   5    0.571614706254767319E-02
   6    0.110889246308437461E+01
   7   -0.115370261132050711E+01
   8   -0.410750459751657651E-01
   9   -0.395076358462308708E+00
  10   -0.844773321922308168E-01
  11    0.559673872408250131E-01
  12   -0.336556059821431497E+00
  13   -0.650180430005334459E-01
  14   -0.101861950871493678E+01

MAP Parameters
Dim No.        Parameter
   1    0.787479876681151658E-01
   2   -0.912396191012561175E+01
   3    0.676816151475832073E+00
   4    0.102169543087243997E+01
   5    0.571614706254767319E-02
   6    0.110889246308437461E+01
   7   -0.115370261132050711E+01
   8   -0.410750459751657651E-01
   9   -0.395076358462308708E+00
  10   -0.844773321922308168E-01
  11    0.559673872408250131E-01
  12   -0.336556059821431497E+00
  13   -0.650180430005334459E-01
  14   -0.101861950871493678E+01
