Nested Sampling Global Log-Evidence           :   -0.627876669853193619E+02  +/-    0.551753361897334593E+00
Nested Importance Sampling Global Log-Evidence:   -0.684209298214585715E+02  +/-    0.884545976607240270E-01

Dim No.       Mean        Sigma
   1    0.310553373158102552E-01    0.180363447146714394E-01
   2   -0.738688096730065169E+01    0.399659857078403957E+00
   3    0.407917782487557112E+00    0.754094279537969175E-01
   4    0.899578526643509346E+00    0.242775425942555106E+00
   5    0.923384733980286282E-02    0.375086947371404888E-02
   6    0.182904153206913511E+01    0.111394804757561708E-01
   7   -0.177954634745863061E+01    0.472616260852501857E+00
   8   -0.240349232968315896E+00    0.289236234628730063E-01
   9   -0.509007865338262988E+01    0.283102550106717654E+01
  10   -0.150964315494632878E+00    0.164919889093485650E+00
  11   -0.105459297165895888E+00    0.138985715889251044E+00
  12   -0.130455568166466446E+00    0.225105301703117766E+00
  13   -0.162307970027957521E+00    0.272986056822271603E-01
  14   -0.106900941993708010E+01    0.623953205607989461E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.572304426486538037E-01
   2   -0.711486634793514128E+01
   3    0.461505546295526925E+00
   4    0.684271871525555020E+00
   5    0.171548234474236880E-01
   6    0.182707999841043334E+01
   7   -0.154588952271918845E+01
   8   -0.277814928911949088E+00
   9   -0.192048336796371943E+01
  10   -0.250127980918005921E+00
  11    0.476195820515767157E-01
  12   -0.743210773331746677E-01
  13   -0.155395006902408983E+00
  14   -0.100339018173367167E+01

MAP Parameters
Dim No.        Parameter
   1    0.572304426486538037E-01
   2   -0.711486634793514128E+01
   3    0.461505546295526925E+00
   4    0.684271871525555020E+00
   5    0.171548234474236880E-01
   6    0.182707999841043334E+01
   7   -0.154588952271918845E+01
   8   -0.277814928911949088E+00
   9   -0.192048336796371943E+01
  10   -0.250127980918005921E+00
  11    0.476195820515767157E-01
  12   -0.743210773331746677E-01
  13   -0.155395006902408983E+00
  14   -0.100339018173367167E+01
