         MJD         m       dm      uJy  duJy F  err  chi/N     RA      Dec        x        y   maj  min   phi  apfit  mag5sig   Sky            Obs     Mask  uJy_offset
57232.457459 17.503229      NaN    158.5    71 o    0   1.19 10.034 38.83175  6137.63  2734.28  3.58 3.45 -78.5 -0.459    17.89 18.73 02a57232o0266o 0xc00800         9.5
57232.474720 15.392199      NaN    751.5   596 o    0   1.33 10.034 38.83175  6141.68  2740.95  3.63 3.46 -77.2 -0.451    15.58 15.64 02a57232o0289o 0xc00802         9.5
57232.482124 16.980256      NaN    280.5   105 o    0   1.01 10.034 38.83175  7576.87  1266.85  3.73 3.52  12.4 -0.501    17.56 18.17 02a57232o0299o 0xc00800         9.5
57232.514119 18.152867      NaN     85.5    41 o    0   1.23 10.034 38.83175  7596.77  1276.67  3.67 3.55  10.8 -0.491    18.36 19.40 02a57232o0328o 0xc00800         9.5
57300.373067 17.389435      NaN   -155.5   134 o    0   1.09 10.034 38.83175  6181.99  2751.32  3.71 3.35 -11.1 -0.538    19.00 20.76 02a57300o0499o 0xc00800         9.5
57300.398999 16.586720      NaN    101.5   250 o    0   1.52 10.034 38.83175  6184.55  2755.03  3.75 3.47  -6.8 -0.685    18.92 20.77 02a57300o0573o 0xc00802         9.5
57302.370644 19.401649      NaN     -7.5    21 o    0   1.00 10.034 38.83175  6195.05  2752.01  4.38 3.75 -11.0 -0.494    19.17 20.98 02a57302o0285o 0xc00800         9.5
57302.387678 19.271854      NaN     20.5    20 o    0   1.16 10.034 38.83175  6198.53  2755.99  4.56 3.85  -5.5 -0.464    19.11 20.94 02a57302o0311o 0xc00800         9.5
57302.408213 19.256669      NaN    -20.5    24 o    0   1.10 10.034 38.83175  7631.61  1285.86  4.95 3.74   8.6 -0.500    19.17 20.95 02a57302o0342o 0xc00800         9.5
57302.431117 18.684100      NaN     53.5    26 o    0   0.73 10.034 38.83175  2969.70  9333.83  4.35 3.53 -61.5 -0.473    19.18 20.93 02a57302o0377o 0xc00800         9.5
57320.421984 18.574166      NaN    -23.5    45 o    0   1.06 10.034 38.83175  4424.63  7874.36  4.04 2.80 -76.2 -0.480    18.24 19.21 02a57320o0322o 0xc00800         9.5
57320.447061 18.598565      NaN   -105.5    44 o    0   1.24 10.034 38.83175  4422.93  7877.16  4.16 2.75 -76.5 -0.488    18.21 19.18 02a57320o0361o 0xc00800         9.5
57320.472874 18.504094      NaN     -2.5    48 o    0   1.08 10.034 38.83175  2985.51  9353.57  4.69 3.49 -62.7 -0.492    18.19 19.15 02a57320o0401o 0xc00800         9.5
57320.516588 18.504094      NaN   -128.5    48 o    0   1.65 10.034 38.83175  2987.66  9356.86  4.44 3.29 -65.2 -0.499    18.12 18.93 02a57320o0469o 0xc00800         9.5
57324.339241 18.693037      NaN     13.5    39 o    0   1.30 10.034 38.83175  6245.35  2789.37  4.57 3.90  -2.5 -0.517    18.36 19.48 02a57324o0260o 0xc00900         9.5
57324.357680 18.526952      NaN     51.5    33 o    0   1.54 10.034 38.83175  4486.41  7878.07  4.35 3.51 -74.9 -0.482    18.34 19.43 02a57324o0286o 0xc00800         9.5
57324.381718 18.550302      NaN      5.5    46 o    0   0.94 10.034 38.83175  3045.32  9355.58  4.80 3.69 -71.4 -0.513    18.32 19.43 02a57324o0322o 0xc00900         9.5
57324.409316 18.084160      NaN     83.5    46 o    0   1.05 10.034 38.83175  3034.28  9358.52  4.83 3.50 -69.0 -0.492    18.33 19.42 02a57324o0364o 0xc00800         9.5
57327.375313 18.847027      NaN     21.5    31 o    0   1.33 10.034 38.83175  4506.26  7890.01  4.25 2.90 -79.6 -0.455    18.72 20.19 02a57327o0290o 0xc00800         9.5
57327.407098 19.014394      NaN    -46.5    30 o    0   1.16 10.034 38.83175  4497.87  7893.52  4.28 2.91 -77.2 -0.471    18.71 20.19 02a57327o0335o 0xc00800         9.5
