Nested Sampling Global Log-Evidence           :   -0.113644543300187291E+02  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.123559815122073502E+02  +/-    0.153924712884336706E+00

Dim No.       Mean        Sigma
   1    0.105016916658899992E+00    0.962532943397723453E-02
   2   -0.405202096189815619E+00    0.264575989566815495E+00
   3    0.114264802484981012E+00    0.133653047540527002E-01
   4    0.126492153055452738E+01    0.230244209407994317E-01
   5    0.922669412377731535E-02    0.887342212504276494E-03
   6    0.110710752222608000E+01    0.575473482953301196E-01
   7   -0.180124271494622756E+01    0.124568004898914397E+00
   8    0.919181367266844324E-01    0.296850447191883728E-01
   9   -0.186457060808522290E+01    0.211671259570175352E+00
  10   -0.112786773566978429E+00    0.318682263276617583E-01
  11    0.278503787014733675E-01    0.598547597177774907E-01
  12   -0.231273756280807652E+00    0.573673137849410181E-01
  13   -0.301180312418534157E+00    0.614345140744294860E-01
  14   -0.106928134039341183E+01    0.107730378396078980E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.120466905298663121E+00
   2   -0.354591803769449543E+00
   3    0.110877339161910657E+00
   4    0.123793236170739296E+01
   5    0.959109761734192219E-02
   6    0.108390808833250030E+01
   7   -0.164513187979020037E+01
   8    0.124465581641848178E+00
   9   -0.184501281963880759E+01
  10   -0.497591159627594620E-01
  11    0.174278165181093458E+00
  12   -0.221311448529660254E+00
  13   -0.221498058062582048E+00
  14   -0.107378642976484873E+01

MAP Parameters
Dim No.        Parameter
   1    0.982297654358832290E-01
   2   -0.633585370516455137E-01
   3    0.100495814708832620E+00
   4    0.122999261314982888E+01
   5    0.102823271217836968E-01
   6    0.111013155270495267E+01
   7   -0.168077042763664952E+01
   8    0.927915319442846331E-01
   9   -0.143127012487808547E+01
  10   -0.138692794160922811E+00
  11   -0.429250028221479091E-01
  12   -0.218939821659632050E+00
  13   -0.282153688643556833E+00
  14   -0.108590833300528300E+01
