         MJD         m       dm     uJy   duJy F  err  chi/N        RA      Dec        x        y   maj  min   phi  apfit  mag5sig   Sky            Obs     Mask
57358.662564 18.356290      NaN     -25     55 o    0   1.23 171.81202 -0.76754  5647.71  2308.62  3.81 3.57 -13.4 -0.450    18.00 18.56 02a57358o0780o 0xc00900
57359.661430 17.637125      NaN      53     89 o    0   0.57 171.81202 -0.76754  5646.54  2311.13  3.68 3.46 -12.6 -0.446    18.00 18.60 02a57359o0648o 0xc00800
57408.550152 18.748255      NaN      25     30 o    0   1.20 171.81202 -0.76754  6224.75  1747.88  3.85 3.43   3.0 -0.467    18.70 19.78 02a57408o0572o 0xc00800
57408.578470 18.816441      NaN      -9     36 o    0   0.81 171.81202 -0.76754  4233.11  8372.84  3.47 3.35  74.1 -0.469    18.73 19.84 02a57408o0614o 0xc00800
57408.594669 18.900000      NaN      16     28 o    0   1.52 171.81202 -0.76754  5101.73  9544.29  3.59 3.47  36.4 -0.428    18.74 19.92 02a57408o0639o 0xc00800
57408.616439 19.287255      NaN       7     21 o    0   1.51 171.81202 -0.76754  5396.31  7793.62  3.51 3.30  86.9 -0.452    18.89 20.21 02a57408o0671o 0xc00800
57444.538689 18.550302      NaN     -80     46 o    0   0.90 171.81202 -0.76754  4734.00  8784.28  3.64 3.48 -82.6 -0.463    18.35 19.22 02a57444o0251o 0xc00800
57444.581618 18.786693      NaN      -3     37 o    0   1.40 171.81202 -0.76754  5607.15  7625.06  3.58 3.25 -85.8 -0.480    18.29 19.09 02a57444o0282o 0xc00800
57445.522336 19.212347      NaN     -50     25 o    0   1.37 171.81202 -0.76754  4185.09  9052.58  3.47 3.37 -74.8 -0.448    18.74 19.82 02a57445o0622o 0xc00800
57445.544574 19.212347      NaN     -20     25 o    0   1.41 171.81202 -0.76754  3898.21  8470.78  3.49 3.31 -62.5 -0.469    18.70 19.76 02a57445o0663o 0xc00900
57445.566982 19.051202      NaN     -16     29 o    0   1.08 171.81202 -0.76754  5081.72  7892.68  3.47 3.17 -80.7 -0.479    18.66 19.68 02a57445o0704o 0xc00900
57445.589458 19.014394      NaN       3     29 o    0   1.17 171.81202 -0.76754  5335.53  7778.56  3.46 3.13 -81.0 -0.493    18.60 19.59 02a57445o0745o 0xc00900
57464.468344 18.910912      NaN      27     24 o    0   1.18 171.81202 -0.76754  4240.17  8652.96  3.67 3.35 -74.7 -0.475    18.88 20.29 02a57464o0527o 0xc00800
