         MJD         m       dm       uJy     duJy   F  err    chi/N       RA     Dec        x        y   maj  min   phi  apfit  mag5sig   Sky            Obs     Mask
57318.465968 18.806434      NaN       7.0     34.0   o  0.0     1.21 80.37715 0.47242  8882.07  9222.63  4.65 3.50 -85.5 -0.472    18.68 20.05 02a57318o0422o 0xc00800
57318.490380 18.944322      NaN     -31.0     32.0   o  0.0     1.07 80.37715 0.47242  8883.02  9228.72  4.52 3.42 -85.8 -0.475    18.77 20.16 02a57318o0460o 0xc00800
57318.515497 18.944322      NaN     -24.0     32.0   o  0.0     0.86 80.37715 0.47242 10342.42  7782.31  4.93 3.62  85.8 -0.460    18.92 20.54 02a57318o0499o 0xc00900
57322.461183 17.675104      NaN    -144.0    103.0   o  0.0     1.53 80.37715 0.47242  8900.24  9232.77  4.49 3.60 -89.3 -0.508    17.88 18.53 02a57322o0504o 0xc00800
57322.484689 17.587388      NaN      95.0     80.0   o  0.0     1.23 80.37715 0.47242  8898.41  9239.08  4.58 3.70 -88.7 -0.493    17.93 18.62 02a57322o0540o 0xc00800
57322.519592 18.163834      NaN      11.0     62.0   o  0.0     1.17 80.37715 0.47242 10368.07  7794.52  4.93 3.78  81.9 -0.482    17.93 18.71 02a57322o0592o 0xc00800
57322.543401 18.174913      NaN     -61.0     65.0   o  0.0     0.99 80.37715 0.47242   655.84  7756.03  5.38 3.98 -61.3 -0.435    17.97 18.80 02a57322o0628o 0xc00800
57322.553866 18.226218      NaN     -82.0     62.0   o  0.0     1.09 80.37715 0.47242 10360.58  7807.13  4.70 3.48  82.0 -0.484    18.00 18.69 02a57322o0642o 0xc00800
57322.571476 18.063866      NaN     -48.0     72.0   o  0.0     0.94 80.37715 0.47242   648.76  7765.66  5.39 3.92 -61.6 -0.439    17.96 18.78 02a57322o0669o 0xc00800
57323.506168 17.954005      NaN      11.0     76.0   o  0.0     0.66 80.37715 0.47242  8911.22  9248.00  4.18 3.45  87.0 -0.497    18.04 18.68 02a57323o0497o 0xc00800
57323.538426 18.142010      NaN     -67.0     67.0   o  0.0     0.73 80.37715 0.47242  8897.09  9256.81  4.12 3.39 -89.7 -0.496    18.08 18.74 02a57323o0543o 0xc00800
57323.563126 18.125925      NaN     -52.0     68.0   o  0.0     0.95 80.37715 0.47242   348.35  2868.10  5.91 3.73 -36.6 -0.441    18.09 18.72 02a57323o0578o 0xc00800
57323.584171 17.972330      NaN      46.0     63.0   o  0.0     1.01 80.37715 0.47242 10051.08  2903.09  4.59 3.79  33.9 -0.514    18.16 18.92 02a57323o0607o 0xc00800
57323.598619 18.191747      NaN     -22.0     64.0   o  0.0     0.92 80.37715 0.47242   335.74  2863.28  5.98 3.82 -38.0 -0.441    18.09 18.86 02a57323o0627o 0xc00800
57323.606939 18.191747      NaN     -87.0     64.0   o  0.0     0.87 80.37715 0.47242 10043.02  2902.70  4.56 3.84  38.8 -0.517    18.16 18.96 02a57323o0639o 0xc00800
57338.614719 17.685696      NaN    -245.0    102.0   o  0.0     0.97 80.37715 0.47242   371.35  2879.20  4.84 3.70 -39.7 -0.423    17.62 19.11 02a57338o0019o 0xc00800
57338.622616 17.126825      NaN      62.0    150.0   o  0.0     1.30 80.37715 0.47242 10075.94  2918.62  3.93 3.66  56.9 -0.465    17.03 18.53 02a57338o0031o 0xc00800
57358.469206 19.212347      NaN     -34.0     25.0   o  0.0     1.25 80.37715 0.47242  3710.22   458.00  4.45 3.53 -17.1 -0.523    19.06 20.56 02a57358o0479o 0xc00800
57359.462928 19.351140      NaN     -32.0     22.0   o  0.0     0.90 80.37715 0.47242  7066.60 10244.03  3.61 3.46   5.0 -0.416    19.24 20.84 02a57359o0336o 0xc00800
57366.427933 19.063754      NaN      14.0     24.0   o  0.0     1.02 80.37715 0.47242  8673.02  9577.47  4.24 4.11  82.7 -0.402    19.09 20.92 02a57366o0358o 0xc00800
57366.440176 19.089302      NaN     -25.0     28.0   o  0.0     1.02 80.37715 0.47242  2610.76  1498.40  5.64 4.48 -23.3 -0.413    19.05 20.94 02a57366o0377o 0xc00800
57366.449762 19.014394      NaN       0.0     30.0   o  0.0     1.04 80.37715 0.47242  1725.92   316.47  5.95 4.03 -24.1 -0.468    19.20 20.99 02a57366o0392o 0xc00800
57366.472759 18.738855      NaN      38.0     26.0   o  0.0     0.88 80.37715 0.47242  7244.53 10028.45  4.38 4.21  87.3 -0.398    19.11 21.00 02a57366o0426o 0xc00900
57366.486926 19.169763      NaN     -25.0     26.0   o  0.0     1.06 80.37715 0.47242  1435.99  2082.12  5.60 4.26 -30.2 -0.419    19.18 21.06 02a57366o0446o 0xc00800
57382.401267 18.094452      NaN    -105.0     70.0   o  0.0     1.00 80.37715 0.47242  2123.66  1128.99  5.31 4.21 -20.6 -0.479    18.08 18.92 02a57382o0245o 0xc00800
57382.417980 18.208845      NaN     -94.0     63.0   o  0.0     1.32 80.37715 0.47242  2415.83  1719.28  5.08 3.93 -27.8 -0.466    18.11 18.90 02a57382o0269o 0xc00900
57383.403247 17.879400      NaN      97.0     53.0   o  0.0     1.02 80.37715 0.47242  2119.98  1133.76  5.47 4.24 -26.9 -0.448    18.31 19.44 02a57383o0227o 0xc00800
57388.265999 19.302877      NaN     -28.0     23.0   o  0.0     1.31 80.37715 0.47242  8648.28  9554.18  4.03 3.73  76.9 -0.456    19.08 20.80 02a57388o0132o 0xc00800
57388.282797 19.128787      NaN     -35.0     27.0   o  0.0     0.77 80.37715 0.47242  8353.79  8968.54  3.89 3.59  76.8 -0.463    19.15 20.90 02a57388o0159o 0xc00800
57388.299669 19.256669      NaN       6.0     22.0   o  0.0     1.28 80.37715 0.47242  9232.61 10159.80  3.91 3.78  67.1 -0.452    19.19 20.91 02a57388o0186o 0xc00800
57388.314594 18.631975      NaN      29.0     33.0   o  0.0     1.25 80.37715 0.47242  3714.76   450.31  4.86 3.54 -12.9 -0.529    19.19 20.92 02a57388o0210o 0xc00800
57388.316475 18.738855      NaN      47.0     23.0   o  0.0     0.96 80.37715 0.47242  9515.54  8402.95  4.01 3.48  83.4 -0.466    19.23 20.98 02a57388o0213o 0xc00800
57389.280561 19.169763      NaN     -31.0     26.0   o  0.0     1.08 80.37715 0.47242  8350.19  8968.36  4.26 3.96  15.2 -0.423    18.97 20.73 02a57389o0015o 0xc00800
57389.297431 18.921935      NaN       5.0     31.0   o  0.0     0.96 80.37715 0.47242  9227.15 10160.50  6.06 4.11   2.2 -0.389    18.78 20.70 02a57389o0042o 0xc00800
57389.309307 18.878500      NaN     -24.0     34.0   o  0.0     0.76 80.37715 0.47242  3713.25   451.28  6.32 3.74  -6.7 -0.467    18.85 20.65 02a57389o0061o 0xc00800
57389.313645 19.351140      NaN     -38.0     22.0   o  0.0     1.21 80.37715 0.47242  9512.67  8404.03  3.89 3.39  84.4 -0.472    19.10 20.73 02a57389o0068o 0xc00900
57444.352259 18.226218      NaN     -92.0     62.0   o  0.0     0.70 80.37715 0.47242  2647.47   370.31  5.44 3.67 -14.8 -0.512    18.45 19.62 02a57444o0117o 0xc00800
57444.380145 18.255804      NaN      67.0     38.0   o  0.0     1.22 80.37715 0.47242  7877.54 10240.49  3.83 3.57  58.4 -0.461    18.41 19.40 02a57444o0137o 0xc00900
57445.299034 18.944322      NaN     -54.0     32.0   o  0.0     0.96 80.37715 0.47242  1206.92  1803.78  5.33 3.65 -25.8 -0.508    19.17 20.83 02a57445o0197o 0xc00800
57445.312092 18.836735 0.348255     106.0     34.0   o  0.0     1.01 80.37715 0.47242   908.59  1216.33  5.81 3.68 -25.4 -0.500    19.17 20.85 02a57445o0223o 0xc00a00
57445.329361 18.847027      NaN      -2.0     35.0   o  0.0     0.81 80.37715 0.47242  2089.47   639.27  5.48 3.45 -14.6 -0.492    19.11 20.68 02a57445o0257o 0xc00900
57445.341104 19.169763      NaN     -15.0     26.0   o  0.0     1.19 80.37715 0.47242  7598.94 10329.72  3.70 3.55  71.6 -0.479    18.90 20.26 02a57445o0280o 0xc00800
57445.349902 18.702047      NaN      -4.0     40.0   o  0.0     1.10 80.37715 0.47242  2363.65   525.46  5.51 3.45 -12.9 -0.486    18.78 20.11 02a57445o0297o 0xc00800
