Nested Sampling Global Log-Evidence           :   -0.263093836916389883E+02  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.266083262018485769E+02  +/-    0.335605559662404684E-01

Dim No.       Mean        Sigma
   1    0.373471630915815575E-01    0.329727839661466630E-02
   2   -0.917440408280763009E+01    0.128769146089313252E+00
   3    0.695365663260271716E+00    0.148752784123893939E-01
   4    0.581687852373688474E+00    0.366430782817917106E-01
   5    0.939545007913783654E-02    0.187684766680044847E-02
   6    0.136961571014094075E+01    0.477812606819193533E-02
   7   -0.176259582901118672E+01    0.162216473494746022E+00
   8   -0.103443273483976902E+00    0.912697635204618753E-02
   9   -0.942604521205243961E+00    0.398014899593811589E+00
  10   -0.559661085107180031E-01    0.318456698939945104E-01
  11    0.321274322112927793E-01    0.506094290863968593E-01
  12   -0.192048595442382453E+00    0.147192138197844713E+00
  13   -0.681490383679615869E-01    0.111385827054425127E-01
  14   -0.109302717175717490E+01    0.186665418939778623E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.351320597258936440E-01
   2   -0.928882757510293366E+01
   3    0.672364868782536540E+00
   4    0.515080908981729091E+00
   5    0.807444074412709892E-02
   6    0.137449679753825404E+01
   7   -0.180990935917661977E+01
   8   -0.997997504967397531E-01
   9   -0.121693887800306388E+01
  10   -0.263434413137385512E-01
  11    0.769479661216280753E-01
  12   -0.291070985516577729E+00
  13   -0.703795707240086471E-01
  14   -0.110928948997948496E+01

MAP Parameters
Dim No.        Parameter
   1    0.369832992734463253E-01
   2   -0.923492335024030986E+01
   3    0.684336830092282300E+00
   4    0.628076782833179803E+00
   5    0.688298457335923333E-02
   6    0.136863472358920135E+01
   7   -0.206023635339988598E+01
   8   -0.105512115467215603E+00
   9   -0.789498575411495596E+00
  10   -0.644092363833581039E-01
  11    0.135882341738896351E+00
  12   -0.242500892695920067E+00
  13   -0.559309018997866600E-01
  14   -0.107828696665316492E+01
