Nested Sampling Global Log-Evidence           :   -0.468046696323415787E+02  +/-    0.276058030590652682E-01
Nested Importance Sampling Global Log-Evidence:   -0.473488939968628912E+02  +/-    0.658232859252334546E-01

Dim No.       Mean        Sigma
   1    0.265295423397064883E-01    0.105650040047643168E-01
   2   -0.514167090573007091E+01    0.195362877682397018E+00
   3    0.160534166936164652E+00    0.523286722674872751E-01
   4    0.696790734961250879E+00    0.625856223468471973E-01
   5    0.104554945958182256E-01    0.334960697069547559E-02
   6    0.119251525309519391E+01    0.238877186464664104E-01
   7   -0.160924415000107968E+01    0.228482901374716052E+00
   8   -0.501902518325155755E-01    0.243794564493891100E-01
   9   -0.110058990469744744E+01    0.292197413419159668E+00
  10   -0.214775056592820757E+00    0.866967058735403917E-01
  11   -0.234257776706565848E-03    0.847477279041186360E-01
  12   -0.222652898138191863E+00    0.165227601115051664E+00
  13   -0.133006657508408337E-01    0.328984707880982732E-01
  14   -0.108253055537565257E+01    0.241789678183446065E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.234581481624206653E-01
   2   -0.512782948161634433E+01
   3    0.158556934734486232E+00
   4    0.652478673211610571E+00
   5    0.715369528731081908E-02
   6    0.121869056900852923E+01
   7   -0.177405880931020810E+01
   8   -0.166955846958581969E-01
   9   -0.868750467821863825E+00
  10   -0.134896597682726549E+00
  11   -0.153477957879958587E-01
  12   -0.901615455121140136E-01
  13   -0.225549835768048823E-01
  14   -0.112791909114818378E+01

MAP Parameters
Dim No.        Parameter
   1    0.283623682262462741E-01
   2   -0.502986282908731752E+01
   3    0.243489088763145456E+00
   4    0.808780169117984560E+00
   5    0.266748726203777480E-02
   6    0.117679023343734812E+01
   7   -0.181793409049616317E+01
   8   -0.685926863746850052E-01
   9   -0.110967995804439101E+01
  10   -0.160112414889299060E+00
  11    0.923510562376525651E-01
  12   -0.261755261754520574E+00
  13    0.665187447978183785E-02
  14   -0.107510971387293530E+01
