# MJD (average of the points included, after clipping)
# uJy (average of the points included after clipping)
# duJy (error on the average point after clipping)
# F (filter)
# n (number of points included in the stacked detection, after
# clipping)
MJD,uJy,duJy,F,n
59604.66,-18.75,16.28,o,4
59627.32,17.00,18.19,o,4
59628.85,-10.86,8.70,o,7
59630.64,-6.75,14.58,o,4
59638.64,-12.25,7.71,o,4
59645.13,-9.67,34.75,o,3
59650.64,197.80,7.97,o,5
59654.99,332.88,8.13,o,8
59656.55,355.50,23.12,o,4
59658.89,460.75,9.58,o,12
59662.63,523.50,15.16,o,4
59667.01,594.62,6.20,o,8
59669.08,455.40,72.71,c,5
59670.57,617.67,9.45,o,3
59675.32,719.75,8.63,o,4
59676.61,493.33,8.28,c,3
59679.30,723.25,10.37,o,4
59680.04,736.25,8.02,o,4
59680.53,518.50,42.05,c,4
59682.94,748.71,8.71,o,7
59684.84,757.88,11.39,o,8
59686.84,793.29,12.30,o,7
59690.89,822.22,13.80,o,9
59692.59,817.75,9.01,o,4
59694.90,889.25,6.79,o,8
59696.58,636.75,8.05,c,4
59698.77,930.92,12.90,o,12
59700.50,695.25,7.89,c,4
59701.03,1020.50,9.03,o,4
59703.30,1040.50,10.26,o,4
59704.49,689.00,340.00,c,1
59710.73,978.00,9.34,o,6
59714.14,995.50,17.51,o,4
59719.29,971.00,13.67,o,3
59722.61,946.60,9.25,o,5
59724.47,634.50,6.63,c,4
59724.99,929.75,8.14,o,4
59726.87,912.58,4.95,o,12
59728.43,641.00,74.00,c,1
59729.01,956.33,10.01,o,3
59730.44,990.00,12.13,o,4
59732.41,641.75,6.88,c,4
59734.92,1029.17,7.73,o,6
59736.67,957.62,5.90,o,8
59738.39,949.00,12.74,o,3
59740.39,924.50,9.40,o,4
59746.82,776.12,10.56,o,8
59749.20,740.00,10.79,o,4
59750.78,699.88,17.03,o,8
59754.41,674.25,8.50,o,4
59756.42,418.75,6.15,c,4
59758.40,721.25,8.15,o,4
59764.46,404.50,34.67,c,4
59764.87,788.33,8.67,o,3
59766.74,768.83,7.97,o,6
59768.67,744.67,5.81,o,15
59775.14,574.62,10.84,o,8
59776.63,558.88,6.42,o,8
59778.39,516.75,8.88,o,4
59780.36,300.75,6.95,c,4
59780.97,513.50,9.47,o,4
59782.63,483.38,5.62,o,8
59784.59,273.12,3.90,c,8
59785.15,432.25,6.64,o,4
59786.50,459.83,4.54,o,12
59788.75,246.75,3.33,c,12
59790.67,240.14,5.03,c,7
59792.55,250.14,12.80,c,7
59796.85,378.25,11.71,o,4
59800.96,378.57,12.42,o,7
59802.48,351.38,76.69,o,8
59804.30,385.00,8.55,o,6
59807.08,387.00,5.31,o,12
59808.30,230.38,4.51,c,8
59810.83,315.83,7.42,o,6
59811.03,176.25,5.81,c,4
59812.26,154.25,6.15,c,4
59812.89,260.50,7.06,o,4
59815.04,143.25,5.00,c,4
59815.14,244.14,6.50,o,7
59818.25,216.00,9.46,o,4
59819.03,110.50,6.26,c,4
59820.25,106.00,8.31,c,3
59822.25,215.25,7.89,o,4
59823.01,112.75,9.13,c,4
59824.25,205.50,9.27,o,4
59826.66,246.62,9.38,o,8
59828.87,231.12,9.23,o,8
59830.97,224.84,8.50,o,19
59835.00,219.40,8.74,o,5
59836.56,212.62,7.51,o,8
59838.23,224.50,7.56,o,4
59842.23,114.75,10.99,c,4
59858.23,144.50,14.85,o,2
59860.51,168.50,15.48,o,6
59863.02,148.50,18.80,o,4
59986.37,12.00,17.86,o,4
60005.13,3.67,8.49,o,3
60006.38,-2.60,6.75,o,5
60009.39,15.00,11.13,o,4
60010.32,-12.50,16.77,o,4
60013.11,18.00,10.89,o,5
60014.35,-8.75,11.74,o,4
60018.23,15.12,7.99,o,8
60020.85,3.88,4.43,o,8
60022.35,3.33,7.33,o,3
60025.11,-9.57,4.12,c,7
60026.30,5.00,7.52,o,4
60028.60,14.83,5.97,o,6
60030.33,32.00,6.76,o,5
60033.11,-1.67,6.20,c,3
60034.27,11.12,5.05,o,8
60035.06,-2.75,4.89,c,4
60036.31,7.25,5.59,o,8
60038.57,0.71,8.10,o,7
60040.65,21.50,14.60,o,6
60049.13,0.12,4.97,o,8
60051.19,-3.75,5.51,c,4
60052.98,16.33,6.55,o,3
60054.27,7.00,5.27,c,4
60057.25,4.75,6.16,c,4
60063.25,5.50,4.64,c,8
60064.97,23.75,10.22,o,4
60067.14,16.50,5.90,o,12
60069.18,-26.75,22.42,o,4
60073.30,-1.00,16.11,o,4
60074.72,20.22,8.27,o,9
60076.32,-1.75,20.05,o,4
60078.36,2.50,8.77,o,4
60084.18,-10.50,22.09,o,4
60088.37,-5.00,32.00,o,1
60088.94,-6.50,4.66,c,4
60092.02,-9.75,5.05,c,4
60096.13,2.00,31.00,o,1
60105.22,6.00,9.07,o,3
60108.21,17.00,8.51,c,2
60111.23,-0.25,5.39,c,4
60118.97,9.00,7.33,o,3
60123.12,1.00,14.30,o,2
60129.17,5.67,21.06,o,3
60130.57,9.62,12.88,o,8
60132.17,22.00,30.37,o,4
60136.87,-15.50,4.32,c,4
60138.16,-20.67,17.03,o,3
60141.13,4.75,5.50,o,4
60142.86,-13.75,4.29,c,4
60144.11,-11.00,86.61,o,2
60150.07,-4.00,35.00,o,1
