# MJD (average of the points included, after clipping)
# uJy (average of the points included after clipping)
# duJy (error on the average point after clipping)
# F (filter)
# n (number of points included in the stacked detection, after
# clipping)
MJD,uJy,duJy,F,n
58008.51,-8.00,20.00,o,1
58010.80,3.50,17.87,o,4
58012.51,-8.75,8.40,o,4
58016.50,-0.75,5.01,o,8
58022.49,6.75,5.41,o,4
58024.49,1.25,6.90,o,4
58026.50,-4.00,9.00,o,1
58028.48,-3.33,10.02,o,3
58034.47,9.00,51.93,o,2
58037.11,4.91,5.36,o,11
58044.46,5.33,7.92,o,3
58048.45,7.50,6.65,o,4
58054.44,11.38,3.60,o,8
58056.42,28.75,8.13,o,4
58058.40,41.25,39.18,o,4
58062.43,66.50,17.70,o,4
58064.43,50.00,9.97,o,4
58066.42,56.50,6.64,o,4
58068.42,62.75,8.95,o,4
58070.42,64.50,4.76,o,4
58072.41,80.25,5.76,o,4
58074.41,20.00,3.97,c,6
58076.40,80.67,12.46,o,3
58078.40,27.40,4.32,c,5
58080.39,89.00,6.39,o,4
58082.39,34.00,10.71,c,4
58084.38,71.67,78.79,o,3
58092.38,102.75,15.40,o,4
58096.37,90.50,6.51,o,4
58098.37,95.00,4.78,o,4
58100.37,85.50,6.01,o,4
58110.34,15.50,3.52,c,4
58112.32,74.75,7.13,o,4
58118.34,117.67,27.20,o,3
58120.36,59.25,23.79,o,4
58122.35,71.00,19.25,o,4
58124.34,82.00,7.38,o,4
58128.33,64.00,7.88,o,4
58130.32,55.75,5.76,o,4
58132.34,51.50,8.01,o,4
58134.36,-21.33,4.82,c,3
58136.33,61.75,8.39,o,4
58148.89,77.00,23.53,o,5
58152.31,70.00,16.71,o,2
58156.27,41.50,13.25,o,4
58160.29,39.25,7.88,o,4
58162.29,-30.60,12.95,c,5
58164.28,49.33,9.05,o,3
58180.28,18.00,110.00,o,1
58184.26,23.25,12.54,o,4
58325.61,9.00,10.87,o,3
58328.61,9.80,40.11,o,5
58360.62,30.67,20.93,o,3
58362.64,50.00,24.00,o,1
58364.64,48.00,43.32,o,3
58370.63,2.00,10.02,o,6
58372.63,13.67,9.45,o,3
58376.60,-0.25,7.32,o,4
58378.60,8.14,4.02,o,7
58380.61,19.00,8.39,o,4
58382.58,5.50,5.50,o,4
58384.99,24.25,8.98,o,16
58390.57,-2.00,40.00,o,1
58392.58,2.75,6.96,o,8
58394.57,9.33,6.58,o,3
58396.56,23.25,14.91,o,4
58402.56,-50.25,2.84,c,8
58406.53,20.00,8.20,o,2
58410.51,1.00,20.74,o,7
58424.51,12.75,9.03,o,4
58428.49,-4.00,8.02,o,4
58430.51,-48.75,4.29,c,4
58432.49,-8.75,8.51,o,4
58434.50,-43.00,4.43,c,3
58436.46,11.50,6.51,o,4
58442.41,8.75,11.98,o,4
58448.45,-8.50,12.41,o,4
58450.45,7.25,6.53,o,4
58452.43,-1.75,6.77,o,4
58454.43,-39.75,4.76,c,4
58456.39,-1.00,7.01,o,4
58458.39,-47.75,3.76,c,4
58460.38,-1.75,7.75,o,4
58462.39,-46.00,4.27,c,4
58464.37,6.67,8.67,o,3
58468.34,7.50,8.13,o,4
58470.35,2.50,13.18,o,4
58472.36,-4.25,24.61,o,4
58474.46,49.00,20.87,o,4
58476.36,1.00,11.15,o,4
58478.35,-8.00,6.25,o,4
58480.35,-5.00,9.90,o,2
58486.36,-49.00,4.88,c,4
58488.33,1.50,6.26,o,4
58490.34,-45.67,5.20,c,3
58492.32,-3.50,8.25,o,4
58494.31,-50.25,5.26,c,4
58496.30,-3.00,7.89,o,4
58498.31,-8.00,10.40,o,3
58500.31,-0.25,13.08,o,4
58502.33,-17.00,31.00,o,1
58504.31,-17.67,17.90,o,3
58506.30,1.75,7.69,o,4
58508.30,3.50,6.01,o,4
58510.28,-9.50,6.36,o,2
58512.29,-15.75,8.26,o,4
58518.30,-54.50,4.42,c,4
58520.29,-2.00,9.34,o,4
58532.27,16.50,16.89,o,4
58536.26,-11.00,13.80,o,4
58540.25,66.75,12.04,o,4
58548.28,231.00,218.00,o,1
