# MJD (average of the points included, after clipping)
# uJy (average of the points included after clipping)
# duJy (error on the average point after clipping)
# F (filter)
# n (number of points included in the stacked detection, after
# clipping)
MJD,uJy,duJy,F,n
59695.61,-16.25,16.08,o,4
59697.61,5.33,10.37,c,3
59708.60,0.33,9.92,o,3
59710.60,-22.50,6.03,c,4
59711.61,-13.50,12.34,o,4
59721.59,-14.50,7.89,o,4
59724.60,-18.50,11.72,o,2
59725.59,-4.25,5.53,c,4
59726.60,-5.00,5.43,c,4
59727.60,20.33,21.37,o,3
59729.61,-4.67,7.39,c,3
59730.60,-2.25,6.25,c,4
59731.01,-1.43,5.89,o,7
59732.58,0.00,5.90,o,4
59733.56,1.50,5.78,c,4
59734.58,6.75,5.51,c,4
59735.60,-36.00,16.10,o,2
59736.86,-7.25,4.34,o,8
59737.54,-4.33,6.16,c,3
59739.10,-9.75,5.96,o,8
59740.57,8.00,4.88,c,4
59740.59,-13.75,10.13,o,4
59742.88,4.50,9.20,o,6
59744.53,6.33,15.99,o,3
59746.55,-11.00,17.33,o,2
59752.60,11.25,11.88,o,4
59754.54,3.75,6.63,o,4
59758.54,7.00,5.89,o,4
59766.50,1.25,4.51,c,4
59766.53,6.67,6.74,o,3
59768.52,4.75,6.11,c,4
59769.12,3.00,9.45,o,3
59770.53,-1.38,4.56,o,8
59772.65,0.73,6.96,o,11
59774.98,6.88,10.20,o,8
59776.72,-14.71,13.26,o,7
59779.10,-11.29,7.11,o,7
59780.48,-4.00,6.66,o,4
59783.38,-12.38,4.30,o,8
59784.75,-2.50,2.66,c,8
59786.49,6.25,4.02,c,4
59786.92,0.25,3.96,o,8
59788.97,6.20,2.73,c,10
59790.89,1.62,3.03,c,8
59792.43,16.50,6.77,o,4
59793.01,123.00,3.51,c,8
59794.57,242.50,10.61,o,2
59797.60,296.50,5.78,c,4
59799.21,266.67,14.86,o,3
59800.82,317.19,6.73,o,16
59802.52,375.40,47.27,o,5
59805.58,347.50,12.68,o,4
59806.91,348.50,5.41,o,16
59808.77,365.83,4.47,o,12
59810.98,371.75,5.28,o,8
59811.21,389.75,5.26,c,4
59812.73,384.25,4.70,o,8
59812.93,388.88,4.41,c,8
59815.18,387.25,5.63,c,4
59815.47,370.75,7.39,o,4
59816.47,372.00,7.40,o,4
59817.44,397.50,6.76,c,4
59818.97,372.88,4.97,o,8
59819.17,396.75,6.00,c,4
59820.43,375.00,6.90,o,4
59820.97,398.00,4.21,c,8
59822.83,403.12,4.07,c,8
59822.89,378.75,4.65,o,8
59824.46,394.50,5.76,c,4
59824.71,384.25,5.36,o,8
59827.34,377.17,7.43,o,6
59828.64,387.71,9.33,o,7
59830.34,372.00,13.90,o,4
59835.08,369.71,9.37,o,7
59836.77,360.80,4.39,o,15
59838.76,361.92,3.80,o,12
59840.81,360.91,4.11,o,11
59842.77,357.50,4.87,o,8
59842.90,367.00,4.18,c,8
59844.43,354.75,5.26,c,4
59844.97,342.29,5.55,o,7
59846.38,335.00,6.65,o,4
59847.01,348.57,5.07,c,7
59848.67,350.17,4.50,c,6
59848.89,338.75,4.74,o,8
59850.76,329.12,4.60,o,8
59850.90,343.62,3.27,c,8
59852.40,343.50,5.01,c,4
59853.13,326.62,4.83,o,8
59854.42,332.62,3.54,c,8
59854.95,314.33,4.24,o,12
59856.48,320.40,4.62,o,10
59858.38,319.58,5.92,o,12
59863.03,310.92,21.10,o,13
59864.59,294.50,8.75,o,10
59866.73,285.75,9.80,o,12
59867.10,326.33,7.91,c,3
59868.33,274.33,6.94,o,3
59868.85,295.75,4.26,c,8
59870.67,287.71,5.13,c,7
59870.81,272.86,4.79,o,7
59872.34,292.25,5.76,c,4
59872.61,262.38,5.13,o,8
59874.87,258.12,3.90,o,8
59875.07,299.00,6.01,c,4
59876.32,280.50,6.15,c,4
59876.56,262.88,5.72,o,8
59878.82,245.25,5.26,o,8
59879.06,279.00,6.64,c,4
59880.68,254.00,99.28,o,7
59880.83,274.12,4.10,c,8
59882.36,261.33,6.37,c,3
59883.00,246.44,5.41,o,9
59885.32,242.50,8.40,o,4
59886.30,230.75,6.81,o,8
59889.01,229.00,22.07,o,5
59890.68,236.83,9.37,o,12
59892.91,233.80,7.27,o,10
59895.30,233.25,7.44,o,4
59896.31,226.38,5.34,o,8
59896.78,263.00,5.51,c,4
59898.62,220.71,8.81,o,7
59899.35,246.75,5.64,c,4
59900.26,232.00,13.00,o,1
59900.56,242.12,5.37,c,8
59902.71,206.43,10.01,o,7
59906.29,203.00,6.13,o,4
59906.71,231.71,3.86,c,7
59908.23,217.00,5.76,o,4
59908.28,231.50,5.26,c,4
59914.29,206.00,10.39,o,3
59917.12,190.00,81.30,o,6
59928.22,195.67,7.13,c,3
60066.39,104.25,9.05,o,4
60068.70,105.67,10.91,o,9
60071.61,122.00,19.17,o,3
60074.12,119.25,23.81,o,4
60080.41,108.40,20.21,o,5
60089.17,77.25,6.13,c,4
60091.60,113.00,6.51,o,4
60093.58,117.75,7.26,o,4
60105.56,125.00,11.61,o,3
60108.35,100.00,8.57,o,4
60111.35,77.00,6.15,c,4
60115.54,65.00,4.89,c,4
60119.12,103.00,8.18,o,4
60123.58,58.33,5.83,c,3
60126.30,104.25,10.78,o,4
60129.01,85.17,16.50,o,6
60131.03,133.00,18.92,o,4
60132.98,116.62,10.53,o,8
60137.10,96.67,7.32,o,3
60138.35,109.75,7.03,o,4
60139.53,66.00,16.01,c,2
60140.19,102.00,8.70,o,3
60151.49,54.67,6.35,c,3
60153.23,102.50,8.78,o,4
60155.58,88.00,5.95,o,4
60156.24,89.50,13.54,o,4
60161.35,103.00,17.33,o,8
60164.39,43.33,19.16,o,3
60166.96,87.00,6.93,o,4
60168.27,53.25,4.63,c,4
60169.04,79.25,5.89,o,4
60171.48,38.67,5.48,c,3
60173.49,39.00,9.71,c,2
60177.32,36.50,8.49,c,2
60180.18,79.25,7.41,o,4
60181.47,37.33,6.37,c,3
60183.25,82.00,9.57,o,4
60184.90,70.50,18.50,o,4
60194.29,64.33,12.15,o,3
60199.43,35.33,6.57,c,3
60200.23,72.25,7.17,o,4
60201.47,32.67,6.93,c,3
60205.42,42.00,5.59,c,3
60207.20,75.25,8.62,o,4
60211.43,76.75,7.41,o,4
60212.65,98.25,11.34,o,8
60218.66,88.25,9.38,o,8
60221.42,70.75,6.65,o,4
60223.36,23.50,5.98,c,4
60224.65,71.12,6.02,o,8
60226.84,81.00,8.38,o,4
60228.09,70.67,8.67,o,3
60229.35,36.00,5.39,c,4
60230.59,87.88,6.89,o,8
60232.85,67.00,10.97,o,2
60235.35,38.00,5.63,c,4
60237.08,70.75,6.45,o,4
60240.70,74.75,7.27,o,8
60242.09,99.25,20.38,o,4
60247.36,78.00,8.51,o,4
60248.15,76.00,17.62,o,3
60251.34,29.50,5.04,c,4
60252.68,32.50,4.03,c,8
60254.09,87.50,12.04,o,2
60255.40,31.75,7.56,c,4
60259.37,32.25,6.39,c,4
60260.56,78.88,5.23,o,8
60263.31,39.75,7.88,c,4
60265.33,31.00,5.18,c,4
60266.55,60.12,6.11,o,8
60273.29,78.75,11.13,o,4
60274.50,42.00,9.72,o,7
60276.05,74.00,15.65,o,4
60278.08,68.33,12.55,o,3
60281.32,24.40,7.28,c,5
60288.22,17.50,5.26,c,4
60288.27,59.75,5.88,o,4
60290.33,15.50,10.97,c,2
60292.21,53.50,10.82,o,2
