# MJD (average of the points included, after clipping)
# uJy (average of the points included after clipping)
# duJy (error on the average point after clipping)
# F (filter)
# n (number of points included in the stacked detection, after
# clipping)
MJD,uJy,duJy,F,n
59669.30,161.50,6.13,c,4
59671.27,174.75,8.17,o,4
59672.25,169.25,7.52,o,4
59673.26,142.00,291.00,c,1
59677.24,154.33,27.64,c,3
59680.29,180.25,17.03,o,4
59681.28,152.75,16.13,c,4
59682.80,167.88,10.62,o,8
59684.25,178.50,15.78,o,4
59689.25,180.00,10.50,o,4
59690.29,141.75,7.16,c,4
59692.25,126.00,24.00,o,1
59693.29,128.00,21.00,c,1
59694.25,146.75,11.40,c,4
59695.24,169.00,11.76,o,3
59696.28,176.00,8.29,o,7
59697.25,126.00,12.50,c,2
59698.30,119.00,7.66,c,4
59699.28,243.00,21.75,o,7
59712.26,142.75,41.23,o,4
59714.68,161.57,24.84,o,7
59717.25,175.50,11.63,o,4
59722.25,137.50,21.01,c,4
59723.25,150.75,19.39,o,4
59724.25,160.25,23.34,o,4
59725.25,85.33,59.58,c,3
59726.26,75.75,32.04,c,4
59817.60,52.50,8.77,c,4
59822.61,44.50,8.29,c,4
59828.62,55.50,15.81,o,4
59831.61,41.33,16.18,o,3
59836.62,79.50,9.90,o,4
59839.09,73.25,5.91,o,8
59844.62,45.75,5.41,c,4
59846.58,79.00,7.21,o,4
59847.57,23.50,16.40,c,4
59849.59,75.75,6.51,o,4
59850.62,65.25,7.17,o,4
59851.60,35.25,4.64,c,4
59852.59,47.75,5.28,c,4
59853.61,66.25,6.26,o,4
59854.58,64.50,6.64,o,4
59855.56,43.67,7.61,c,3
59856.63,42.50,6.37,c,4
59857.62,72.50,6.38,o,4
59859.12,74.75,5.30,o,8
59860.92,92.00,34.06,o,6
59863.24,99.17,299.88,o,6
59865.08,61.00,9.97,o,6
59866.59,76.25,10.02,o,4
59871.06,70.56,6.21,o,9
59872.60,63.75,6.75,o,4
59875.60,76.50,5.38,o,4
59876.58,68.00,5.38,o,4
59880.60,62.50,5.63,o,4
59881.57,38.00,5.97,c,3
59882.57,33.75,4.92,c,4
59883.57,62.00,10.00,o,1
59884.53,65.25,5.51,o,4
59885.56,35.00,6.16,c,3
59887.63,70.00,5.97,o,3
59889.54,50.25,7.59,o,4
59891.03,67.75,9.45,o,8
59893.32,53.00,10.39,o,5
59899.61,62.56,6.31,o,9
59903.60,29.44,4.13,c,9
59904.61,33.00,4.82,c,3
59906.51,60.00,7.13,o,3
59907.53,25.67,4.82,c,3
59908.50,31.25,4.02,c,4
59909.50,65.00,6.13,o,4
59913.48,58.75,6.04,o,4
59914.57,62.50,5.88,o,4
59917.48,62.50,16.22,o,2
59926.55,39.00,11.97,o,4
59957.42,54.00,11.00,o,1
59958.36,50.75,6.13,o,4
59966.44,35.00,6.26,o,4
59969.41,40.75,5.39,o,4
59985.12,35.25,12.15,o,4
59987.86,40.25,6.65,o,4
59989.12,15.33,7.13,c,3
59993.10,28.00,6.89,c,4
59997.11,22.75,7.03,c,4
59998.35,17.50,5.92,c,4
60001.25,32.75,6.72,o,8
60009.20,31.62,12.65,o,8
60013.09,31.33,14.87,o,3
60014.33,46.33,15.39,o,3
60015.81,29.20,5.83,c,5
60017.04,30.75,9.13,o,4
60018.34,37.00,8.08,o,3
60021.19,33.50,6.34,o,8
60025.05,44.75,10.15,o,4
60029.16,45.50,7.12,o,8
60030.26,32.75,8.14,o,4
60035.31,24.50,53.02,o,2
60038.42,47.30,67.90,o,10
60041.28,21.50,7.74,o,8
60043.27,40.67,40.95,o,3
60044.03,29.75,12.17,o,4
60045.30,11.75,19.25,c,4
60047.35,0.25,9.14,c,4
60049.27,13.50,6.03,c,4
60050.64,7.00,6.40,c,8
60055.56,1.00,8.86,c,7
60057.00,5.40,6.86,c,5
60059.25,28.00,10.01,o,4
60067.56,2.57,15.37,o,7
60069.25,10.25,14.21,o,4
60071.28,18.75,13.28,o,4
60073.97,9.33,31.10,o,3
60077.29,9.50,8.94,c,4
60079.28,23.33,10.52,c,3
