# MJD (average of the points included, after clipping)
# uJy (average of the points included after clipping)
# duJy (error on the average point after clipping)
# F (filter)
# n (number of points included in the stacked detection, after
# clipping)
MJD,uJy,duJy,F,n
59608.66,-21.50,10.11,o,4
59613.65,12.75,10.69,o,4
59615.66,-10.67,12.21,c,3
59621.65,8.00,15.38,o,4
59622.64,6.00,6.13,o,4
59625.63,4.50,14.29,o,4
59629.62,-9.00,14.88,o,4
59631.65,-0.75,8.20,o,4
59637.61,6.75,7.27,o,4
59639.61,-7.75,6.15,c,4
59645.60,33.25,7.52,o,4
59647.64,76.50,10.24,c,4
59649.60,185.25,5.52,c,4
59653.62,403.00,35.72,o,3
59655.07,508.75,12.23,o,8
59657.62,656.00,9.75,o,8
59665.63,939.00,9.08,o,4
59669.63,1046.00,9.83,o,3
59671.57,1049.00,8.91,c,4
59675.57,1115.50,9.78,c,4
59677.55,1182.50,9.52,o,4
59679.54,1152.00,14.78,c,4
59681.58,1224.25,10.40,o,4
59683.58,1233.25,22.01,o,4
59687.53,1228.00,16.31,o,3
59689.57,1198.33,16.43,o,3
59693.52,1177.50,10.27,o,4
59695.51,956.50,9.05,c,4
59697.59,1113.00,10.13,o,4
59699.54,941.33,20.89,c,3
59709.53,929.50,8.75,o,4
59711.47,913.00,11.57,o,4
59713.48,881.00,12.90,o,4
59715.51,903.20,14.35,o,5
59717.45,765.50,16.53,o,4
59719.45,827.00,13.20,o,2
59721.47,779.00,8.38,o,4
59723.48,535.75,6.64,c,4
59725.48,735.50,9.13,o,4
59727.48,482.00,14.02,c,4
59729.52,685.40,9.76,o,5
59731.55,449.00,11.16,c,5
59733.47,650.75,7.63,o,4
59735.44,441.50,6.01,c,4
59737.45,626.25,7.13,o,4
59739.47,603.00,8.51,o,4
59741.45,573.75,10.13,o,4
59745.45,537.00,15.79,o,4
59747.57,520.50,18.16,o,4
59749.56,504.00,9.26,o,4
59751.37,353.00,6.00,c,4
59753.48,476.50,5.51,o,8
59757.39,447.57,5.89,o,7
59761.48,422.75,8.88,o,4
59765.40,411.75,7.26,o,4
59767.40,390.00,21.00,o,1
59769.43,383.50,8.64,o,4
59771.44,376.50,27.00,o,4
59773.38,361.75,13.52,o,4
59777.46,361.75,10.90,o,4
59779.45,344.50,7.58,o,4
59783.39,240.25,5.77,c,4
59785.41,299.50,7.51,o,4
59787.40,221.25,5.64,c,4
59789.44,317.75,7.75,o,4
59791.38,211.50,5.20,c,4
59793.38,301.50,7.25,o,4
59799.36,280.75,9.79,o,4
59801.38,269.33,62.60,o,6
59803.39,249.50,12.15,o,4
59805.33,266.00,10.38,o,4
59807.34,243.50,7.40,o,4
59809.38,240.50,7.14,o,4
59810.88,165.88,4.00,c,8
59813.37,224.50,6.65,o,4
59817.36,216.00,6.26,o,4
59819.34,159.00,5.01,c,4
59823.31,213.20,5.28,o,5
59825.41,197.00,7.69,o,4
59829.28,182.67,16.43,o,3
59833.32,190.17,8.86,o,6
59835.33,187.25,7.52,o,4
59836.78,192.88,4.31,o,8
59839.28,179.75,6.79,o,4
59841.33,124.75,5.39,c,4
59843.32,179.00,12.00,o,1
59845.30,124.00,5.00,c,4
59847.26,172.00,8.67,o,3
59849.37,113.75,5.26,c,4
59851.29,172.75,6.64,o,4
59853.26,161.50,5.76,o,4
59859.29,176.00,18.61,o,7
59861.24,173.50,55.52,o,4
59863.23,131.14,35.98,o,7
59864.29,143.00,11.56,o,4
59867.27,103.50,6.38,c,4
59869.22,127.25,6.26,o,4
59871.26,90.50,6.01,c,4
59873.23,133.25,7.60,o,4
59875.26,80.25,5.89,c,4
59877.20,136.33,7.92,o,3
59881.26,132.75,7.40,o,4
59883.22,118.00,7.40,o,4
59891.22,133.50,32.18,o,2
59897.26,73.33,6.93,c,3
59899.20,120.00,8.40,o,4
59905.21,63.25,7.93,c,4
59907.21,99.75,8.22,o,4
59915.21,105.00,12.02,o,4
60015.64,36.50,11.97,o,4
60023.09,23.75,24.25,o,8
60027.63,5.00,10.96,o,4
60031.59,31.67,14.88,o,3
60040.59,22.75,19.45,o,4
60044.58,18.40,9.93,o,5
60050.52,19.00,5.51,c,4
60052.60,17.00,5.88,c,4
60056.52,13.00,6.41,c,4
60058.52,13.75,6.13,c,4
60060.51,23.25,6.89,c,4
60066.51,15.75,10.17,o,4
60069.52,32.50,13.00,o,4
60070.61,38.75,11.64,o,4
60072.52,28.00,10.30,o,4
60076.61,12.75,7.86,o,4
60078.50,5.25,5.01,c,4
60082.56,25.50,6.90,o,4
60086.51,12.50,4.49,o,8
60088.48,10.25,7.68,o,4
60090.47,10.75,6.76,o,4
60092.47,47.50,21.83,o,2
60096.45,13.25,15.43,o,4
60098.89,-343.86,224.46,o,7
60100.44,8.25,8.40,o,4
60102.48,24.50,7.89,o,4
60104.46,8.00,7.80,o,4
60106.43,11.50,5.51,c,4
60108.43,6.00,12.00,c,1
60110.46,13.25,5.51,c,4
60112.43,6.75,5.13,c,4
60114.46,12.00,5.30,c,4
60116.93,9.88,3.76,c,8
60123.48,16.50,6.89,o,4
60124.48,6.50,6.77,o,4
60126.48,28.00,9.24,o,4
60129.48,1.33,11.75,o,3
60130.47,15.50,8.29,o,4
60132.44,10.50,8.30,o,4
60134.43,12.25,7.02,o,4
60136.48,3.75,7.64,o,4
60137.45,-2.50,5.41,c,4
60138.44,-13.67,7.32,c,3
60140.44,1.50,6.26,c,4
60146.91,3.50,4.04,c,8
60148.40,-3.25,5.14,c,4
