# MJD (average of the points included, after clipping)
# uJy (average of the points included after clipping)
# duJy (error on the average point after clipping)
# F (filter)
# n (number of points included in the stacked detection, after
# clipping)
MJD,uJy,duJy,F,n
59862.26,401.25,16.39,o,4
59865.28,396.00,9.18,o,4
59866.24,405.75,8.39,o,4
59869.28,390.60,6.17,o,5
59870.26,267.75,4.39,c,4
59871.54,391.25,6.33,o,8
59873.34,270.25,4.76,c,4
59874.23,267.25,4.63,c,4
59875.55,392.71,6.74,o,7
59877.21,268.75,5.01,c,4
59878.26,259.50,4.66,c,4
59879.49,374.38,4.71,o,8
59881.28,252.75,5.04,c,4
59882.19,245.25,5.14,c,4
59883.49,361.00,5.81,o,8
59885.19,371.75,8.04,o,4
59886.54,364.20,8.01,o,5
59889.19,354.25,10.31,o,4
59890.52,365.12,9.71,o,8
59892.60,366.50,41.76,o,6
59895.50,340.71,6.52,o,7
59897.25,368.43,5.80,o,7
59898.15,366.38,5.50,o,8
59899.41,237.38,3.41,c,8
59901.15,360.38,5.27,o,8
59902.24,370.17,6.25,o,6
59903.35,221.86,3.41,c,7
59905.22,334.50,5.51,o,4
59906.13,366.00,9.92,o,2
59907.42,219.75,3.05,c,8
59909.21,319.50,9.55,o,2
59910.94,216.00,5.00,c,4
59911.15,317.57,8.83,o,7
59913.19,311.00,7.75,o,4
59914.96,317.92,5.94,o,12
59917.12,320.00,10.63,o,4
59919.04,309.56,12.09,o,9
59921.19,312.50,23.35,o,2
59922.54,305.50,7.81,o,8
59925.17,300.75,10.77,o,4
59927.28,307.50,3.75,o,14
59929.17,190.00,5.61,c,3
59930.15,194.67,6.16,c,3
59931.93,293.62,3.90,o,8
59933.15,194.25,8.26,c,4
59934.15,187.00,5.20,c,3
59935.39,272.50,5.30,o,8
59938.11,176.75,5.76,c,4
59939.39,271.75,3.91,o,8
59941.12,312.50,8.16,o,4
59942.97,283.17,4.45,o,12
59945.15,258.50,9.31,o,4
59947.04,251.00,6.77,o,11
59950.88,264.64,7.46,o,11
59953.11,242.25,8.89,o,4
59954.69,247.00,5.64,o,8
59957.10,241.50,8.13,o,4
59958.12,248.00,6.15,o,4
59959.29,147.43,3.63,c,7
59961.11,225.00,6.94,o,3
59962.09,230.67,7.90,o,3
59963.18,147.33,10.70,c,3
59965.09,225.50,6.01,o,4
59967.82,142.00,6.40,c,2
59969.10,217.50,6.00,o,4
59970.98,218.09,3.68,o,11
59973.05,210.75,8.63,o,4
59974.91,214.42,5.03,o,12
59977.08,221.25,10.18,o,4
59978.92,199.70,7.10,o,10
59981.09,224.00,14.67,o,4
59982.90,202.55,15.66,o,11
59985.80,197.88,4.61,o,8
59987.04,116.29,6.31,c,7
59989.80,197.00,6.16,o,3
59991.06,125.83,5.21,c,6
59993.78,200.67,8.14,o,3
59995.03,124.50,6.68,c,4
59997.80,182.75,6.13,o,4
60003.02,212.00,15.26,o,4
60005.81,167.00,8.43,o,4
60007.04,177.00,9.27,o,4
60011.01,199.67,27.39,o,3
60013.76,147.00,7.89,o,4
60015.02,151.60,10.79,o,5
