# MJD (average of the points included, after clipping)
# uJy (average of the points included after clipping)
# duJy (error on the average point after clipping)
# F (filter)
# n (number of points included in the stacked detection, after
# clipping)
MJD,uJy,duJy,F,n
59927.56,-9.00,12.75,o,2
59959.53,3.50,9.60,o,2
59963.57,-11.50,6.01,o,4
59967.57,0.00,5.51,o,4
60015.44,105.33,9.83,o,3
60019.49,137.25,7.27,o,4
60023.40,148.50,7.77,o,4
60027.49,138.33,13.48,o,3
60031.38,139.75,7.93,o,4
60036.61,76.33,130.26,o,3
60040.37,-135.67,229.96,o,3
60042.46,67.33,110.18,o,3
60044.43,86.83,8.85,o,6
60048.35,98.50,5.00,c,4
60050.41,101.75,8.35,c,4
60052.39,97.00,13.57,c,4
60056.40,87.62,5.33,c,8
60058.35,74.75,6.53,c,4
60060.36,104.60,18.51,o,5
60066.36,80.75,10.66,o,4
60068.39,97.00,18.74,o,2
60070.44,89.00,18.32,o,3
60072.36,93.25,9.63,o,4
60076.40,54.25,6.53,c,4
60078.35,67.75,6.77,c,4
60082.38,68.50,7.13,o,4
60084.34,62.00,6.39,o,4
60086.32,60.00,4.20,o,8
60088.32,64.75,7.16,o,4
60090.34,69.75,6.77,o,4
60092.35,57.50,11.22,o,4
60096.31,72.25,9.52,o,4
60098.34,61.00,23.58,o,4
60100.33,73.50,15.23,o,4
60102.31,47.50,7.02,o,4
60104.32,53.50,5.89,c,4
60106.30,56.88,4.53,c,8
60108.31,64.50,12.38,c,2
60110.31,66.00,6.01,c,4
60112.29,53.00,5.88,c,4
60114.28,43.00,8.14,c,2
60116.31,45.50,6.38,c,4
60118.28,44.67,8.50,o,3
60124.27,66.50,10.42,o,4
60126.28,54.50,43.44,o,4
60130.27,169.00,91.00,o,1
60132.26,54.33,11.99,o,3
60136.27,45.75,8.74,c,4
60260.63,38.00,9.54,c,4
60266.63,13.67,8.10,c,3
60270.60,31.75,6.13,c,4
60272.59,53.25,8.61,o,4
60274.64,58.33,26.00,o,3
60282.97,47.50,4.67,o,12
60285.58,40.25,7.77,o,4
60286.61,29.12,4.87,o,8
60289.59,41.75,5.28,o,4
60293.59,48.50,6.66,o,4
60295.64,18.67,12.87,c,3
60303.56,8.00,10.52,o,4
60305.49,40.67,21.75,o,3
60307.57,37.29,9.33,o,7
60309.46,31.75,11.05,o,4
60311.61,22.00,8.43,o,4
60315.62,35.25,5.40,o,4
60317.61,26.25,5.01,o,4
60325.56,30.00,6.77,o,4
60327.58,34.25,6.40,o,4
60329.51,26.00,7.05,o,4
60331.55,38.25,8.51,o,4
60333.61,29.25,7.86,o,8
60335.51,26.50,16.62,o,4
60341.50,32.50,9.55,o,2
60343.53,29.33,7.92,o,3
60347.58,22.25,6.01,c,4
60351.52,22.25,6.40,c,4
60355.56,21.75,5.90,c,4
60359.45,25.75,9.92,o,4
60363.54,26.75,11.66,o,4
60369.45,10.67,26.89,o,3
60371.53,19.50,6.91,o,4
60375.44,27.67,9.38,o,3
60385.45,27.67,6.58,o,3
60387.47,31.75,5.78,o,8
60389.49,55.00,45.05,o,3
60391.47,25.75,12.10,o,4
60393.46,15.00,82.07,o,4
60395.56,-1.50,15.07,o,4
60397.47,13.75,9.01,o,4
60399.45,37.25,7.52,o,4
60401.43,18.50,5.80,o,4
60404.55,28.17,4.03,o,6
60407.60,21.50,10.30,o,2
60410.53,26.67,5.34,o,3
60417.40,17.75,21.91,o,4
60419.37,14.75,9.88,o,4
60423.46,9.00,14.97,o,4
60427.38,23.50,9.29,o,4
60431.37,42.50,7.44,o,4
60439.36,17.25,6.39,o,4
60443.33,7.25,6.64,o,4
60451.35,24.00,20.36,o,4
60453.32,7.75,13.51,o,4
60455.34,34.75,10.15,o,4
60457.32,17.25,4.27,o,8
60459.31,18.50,7.07,o,4
60461.33,23.50,10.17,o,4
60463.32,16.00,6.68,o,4
60465.30,20.00,7.55,o,3
60467.30,5.50,5.91,o,4
60471.26,24.50,8.40,o,4
60473.30,15.00,6.64,o,4
60475.29,27.00,10.02,o,4
60477.29,14.00,7.15,o,4
60481.28,16.25,16.64,o,4
60483.27,12.33,15.67,o,6
60485.27,16.25,7.06,o,4
60487.27,17.50,7.88,o,8
60489.27,15.00,7.34,o,4
60491.26,35.25,10.67,o,4
60495.27,18.00,9.71,o,4
60505.27,32.00,8.47,o,4
