# MJD (average of the points included, after clipping)
# uJy (average of the points included after clipping)
# duJy (error on the average point after clipping)
# F (filter)
# n (number of points included in the stacked detection, after
# clipping)
MJD,uJy,duJy,F,n
57745.50,-5.00,6.72,c,5
57753.50,-27.50,21.93,c,2
57757.49,-4.80,6.54,c,5
57758.37,3.20,6.19,c,10
57759.64,15.50,16.28,o,2
57761.46,27.80,12.56,o,5
57769.49,-19.00,13.93,o,5
57777.46,-2.40,6.37,c,5
57781.46,4.80,6.71,c,5
57789.39,5.17,11.29,o,6
57797.41,-29.10,15.09,o,10
57799.41,-28.50,20.75,o,4
57801.40,-7.57,11.24,o,7
57803.38,-54.14,13.33,o,7
57805.37,-34.25,17.55,o,4
57805.41,1.60,6.71,c,5
57807.36,-46.43,12.90,o,7
57809.36,-161.67,36.52,o,3
57809.41,6.75,27.45,c,4
57817.29,22.40,13.11,c,5
57817.33,15.00,21.28,o,4
57819.28,-35.00,47.79,o,4
57823.33,53.00,70.00,o,1
57826.91,75.33,10.45,o,18
57829.32,106.14,9.68,o,7
57831.28,121.75,13.40,o,4
57833.36,155.00,8.15,c,5
57835.29,169.33,12.21,o,6
57836.25,238.00,25.00,o,1
57837.35,231.80,8.86,c,5
57839.23,273.00,24.42,o,2
57840.26,265.25,13.30,o,4
57841.34,318.75,10.01,c,4
57843.25,334.25,14.85,o,4
57844.24,357.00,16.34,o,4
57845.27,378.75,14.55,c,4
57848.99,437.50,31.97,o,10
57852.92,491.83,17.28,o,12
57854.23,474.33,29.18,o,3
57863.35,447.25,24.43,o,4
57864.34,470.43,18.81,o,7
57865.34,505.88,14.70,c,8
57868.33,442.50,35.91,o,4
57877.25,496.33,18.50,o,3
57881.26,474.00,11.98,o,5
57885.28,409.20,11.40,o,5
57889.29,384.33,11.40,o,3
57893.26,353.33,11.97,c,3
57901.26,279.00,20.00,c,1
58021.63,32.50,17.67,o,2
58055.63,-2.00,5.42,o,3
58057.64,6.00,26.00,o,1
58059.61,7.25,6.56,o,4
58061.48,20.75,21.15,o,4
58063.58,15.25,8.20,o,8
58067.60,2.75,6.27,o,4
58071.63,9.00,14.00,c,1
58073.58,-0.25,6.63,o,4
58075.60,0.67,4.48,c,3
58077.58,0.50,6.39,o,4
58079.61,2.00,4.62,c,3
58081.57,7.25,6.13,o,4
58097.56,11.00,9.05,o,3
58099.55,5.00,8.31,o,3
58101.54,-18.50,6.17,o,4
58105.53,1.00,7.24,o,7
58109.54,7.25,6.01,o,4
58111.65,9.20,6.72,o,5
58113.52,15.50,6.13,o,4
58117.47,0.50,11.26,o,4
58123.59,-13.67,17.14,o,3
58125.59,-11.25,7.39,o,4
58127.49,-12.00,7.11,o,2
58131.53,-6.38,3.37,o,8
58133.51,-6.00,5.64,o,4
58135.53,-5.75,6.13,c,4
58137.50,-6.75,5.30,o,8
58147.50,-17.50,56.78,o,4
58153.47,5.50,8.27,o,4
58157.54,4.00,10.84,o,3
58161.51,10.00,7.13,o,4
58165.54,23.25,10.18,o,4
58167.47,-11.50,16.64,c,4
58169.50,-10.50,6.57,o,8
58171.42,-1.00,6.77,c,3
58183.40,-1.75,8.17,o,4
58185.39,6.75,6.39,o,4
58205.36,0.25,14.52,o,4
58207.35,-9.88,9.37,o,8
58213.34,2.50,12.42,o,2
58235.26,-1.00,29.00,o,1
58243.28,-9.29,6.40,o,7
58251.28,-2.00,6.63,c,4
58253.29,8.00,9.32,o,4
58261.26,10.00,26.25,o,2
58263.29,0.00,83.26,o,2
58265.28,-4.50,43.96,o,2
58271.27,-22.67,17.29,o,3
58273.25,-14.00,31.00,o,1
