# MJD (average of the points included, after clipping)
# uJy (average of the points included after clipping)
# duJy (error on the average point after clipping)
# F (filter)
# n (number of points included in the stacked detection, after
# clipping)
MJD,uJy,duJy,F,n
59818.19,-2.88,3.06,c,8
59818.94,-1.50,4.26,o,4
59820.11,14.67,10.40,o,3
59821.20,7.25,3.15,c,8
59822.23,10.67,4.43,c,3
59823.93,-7.29,4.00,o,7
59825.23,-4.00,6.36,c,2
59827.07,-5.12,5.11,o,8
59828.52,1.50,6.67,o,10
59830.02,-15.00,24.00,o,1
59835.04,-4.92,6.33,o,12
59839.14,-22.00,13.70,o,4
59841.21,2.00,5.79,o,3
59842.54,2.17,3.30,o,12
59843.97,-4.67,6.00,c,6
59845.13,-4.33,5.26,o,6
59845.96,5.86,2.98,c,7
59846.10,4.60,5.89,o,5
59849.19,17.00,10.00,o,1
59851.44,1.07,6.54,c,15
59853.10,6.50,4.97,o,4
59854.96,-4.94,3.63,o,16
59857.12,-40.00,1873.00,o,1
59858.01,-28.33,23.80,o,3
59861.13,-7.67,21.40,o,3
59862.17,42.25,20.18,o,4
59865.15,-3.75,8.40,o,4
59866.51,-8.12,5.44,o,8
59869.15,8.00,5.20,c,3
59870.14,5.25,4.00,c,4
59871.51,6.60,6.61,o,10
59873.13,2.00,3.55,c,4
59874.10,1.00,4.02,c,4
59875.33,11.46,8.44,o,13
59877.10,4.00,5.22,c,3
59878.12,-2.00,4.62,c,3
59879.36,-6.11,4.01,o,9
59881.11,-2.75,5.51,c,4
59882.82,-3.73,5.23,o,11
59885.08,7.50,15.42,o,4
59887.82,-40.50,22.28,o,2
59889.11,-6.00,16.35,o,6
59891.27,6.86,8.82,o,7
59894.64,-4.87,4.70,o,15
59897.11,-1.50,5.28,o,4
59898.06,-2.50,5.14,o,4
59899.33,1.00,3.19,c,8
59901.06,-6.25,6.18,o,4
59902.15,1.00,7.81,o,2
59903.31,0.50,2.77,c,8
59905.09,1.00,5.53,o,4
59906.05,-7.00,5.27,o,4
59907.32,3.12,3.19,c,8
59909.04,3.75,6.18,o,4
59910.79,7.50,4.63,c,4
59910.81,-11.71,11.67,o,7
59913.07,-13.75,11.78,o,4
59915.05,-6.43,12.56,o,7
59917.04,12.25,13.03,o,4
59919.22,-8.67,7.68,o,12
59921.08,20.75,14.41,o,4
59922.54,-6.50,8.73,o,12
59925.04,17.00,30.52,o,2
59926.88,1.08,4.53,o,13
59929.07,4.75,6.13,c,4
59934.07,2.75,5.78,c,4
59934.81,5.50,5.91,o,4
59937.07,-1.67,5.77,c,3
59939.80,-0.50,8.41,o,4
59942.43,-4.62,9.50,o,8
59945.07,-4.50,14.04,o,4
59953.05,-23.00,17.62,o,4
59955.80,-13.00,66.51,o,2
59958.05,26.33,15.55,o,3
59958.81,6.50,8.14,c,2
