# MJD (average of the points included, after clipping)
# uJy (average of the points included after clipping)
# duJy (error on the average point after clipping)
# F (filter)
# n (number of points included in the stacked detection, after
# clipping)
MJD,uJy,duJy,F,n
57942.63,-41.00,82.00,o,1
57944.59,-21.75,12.01,o,4
57952.63,-36.50,224.53,o,2
57954.63,-16.00,48.00,o,1
57958.61,-19.50,12.62,o,2
57960.61,-23.00,9.00,o,1
57966.60,-14.50,6.42,o,4
57968.57,-0.25,4.26,o,4
57970.90,16.83,11.11,o,6
57973.11,50.14,11.92,o,7
57975.56,66.25,12.56,o,4
57977.61,90.00,13.31,o,3
57979.60,94.25,10.16,o,4
57981.58,-43.75,4.38,c,4
57983.59,118.00,7.90,o,3
57985.58,-1.75,3.76,c,4
57991.58,188.00,7.73,o,3
57993.55,190.75,6.01,o,4
57997.52,205.25,6.03,o,4
57999.54,233.67,25.46,o,3
58001.46,219.00,13.40,o,5
58007.52,242.50,12.47,o,4
58011.56,238.38,5.22,o,8
58013.51,85.25,4.39,c,4
58017.51,75.25,4.88,c,4
58019.49,242.00,12.83,o,3
58021.51,84.62,3.42,c,8
58023.46,249.50,5.40,o,8
58027.46,242.00,9.40,o,4
58033.48,235.25,15.14,o,4
58037.45,234.75,6.75,o,4
58039.45,216.50,5.75,o,8
58043.45,208.75,11.57,o,4
58047.43,181.00,9.38,o,4
58049.43,31.50,37.64,c,4
58053.39,177.14,7.25,o,7
58055.40,197.00,8.82,o,4
58059.40,150.75,18.02,o,4
58063.40,150.50,12.63,o,4
58065.39,168.00,8.56,o,7
58067.38,155.80,10.97,o,5
58071.38,154.75,7.64,o,4
58075.38,129.50,8.02,o,4
58079.36,132.00,6.77,o,4
58081.34,-75.50,4.76,c,4
58091.32,153.25,14.76,o,4
58095.34,90.00,6.77,o,4
58097.33,102.75,5.91,o,4
58099.33,75.25,9.64,o,4
58103.32,92.50,7.63,o,4
58111.30,77.25,8.42,o,4
58115.29,45.67,19.56,o,3
58119.28,62.38,10.45,o,8
58121.27,47.00,11.90,o,4
58127.28,36.00,9.65,o,4
58129.26,45.50,31.95,o,2
58135.27,47.67,8.70,o,3
58139.25,46.00,14.00,o,1
58145.26,45.00,43.34,o,2
58149.29,54.00,81.00,o,1
58151.26,51.00,23.00,o,1
58153.24,47.00,7.16,o,4
58155.23,32.67,112.26,o,3
58157.22,1.00,34.00,o,1
58158.85,21.92,6.58,o,13
58161.23,-155.75,10.17,c,4
58305.62,-5.00,28.17,o,3
58309.61,-190.67,12.05,c,3
58311.62,2.00,14.66,o,4
58315.61,1.33,11.58,o,3
58319.60,-5.67,37.79,o,3
58321.59,0.00,3.55,o,8
58323.61,-23.25,11.31,o,4
58325.51,-11.00,22.34,o,2
58331.58,-12.00,13.77,o,4
58337.57,-171.75,4.02,c,4
58339.59,12.25,32.27,o,4
58341.56,-172.00,3.52,c,4
58343.56,-14.25,7.82,o,4
58345.56,-186.50,54.62,c,2
58347.54,-23.17,5.17,o,6
58349.63,-25.00,16.92,o,2
58351.62,-10.50,11.74,o,4
58361.52,-13.00,9.27,o,4
58363.52,-16.80,9.08,o,5
58367.51,-19.00,6.42,o,4
58369.50,-12.12,3.92,o,8
58371.50,-2.29,6.56,o,7
58375.48,-11.33,9.57,o,3
58377.57,-22.50,6.27,o,4
58379.56,-57.67,43.64,o,3
58381.54,-7.25,6.20,o,4
58383.44,10.25,20.79,o,4
58389.46,-46.00,227.50,o,2
58391.46,-31.00,12.01,o,3
58393.45,-25.25,4.32,o,8
58395.46,-12.33,6.66,o,6
58401.44,-189.00,3.67,c,4
58405.51,-186.25,4.26,c,4
58409.48,-14.67,7.53,o,3
58413.40,-27.50,11.14,o,4
58417.47,-19.00,13.28,o,4
58423.47,-25.25,7.40,o,4
58427.46,-32.00,7.40,o,4
58429.46,-190.00,4.64,c,4
58431.44,-31.75,5.77,o,8
58433.44,-174.67,37.10,c,3
58435.41,-36.14,6.98,o,7
58439.42,-335.50,479.84,o,4
58443.41,-43.25,18.38,o,4
58447.41,-11.75,12.51,o,4
58449.40,-15.00,9.56,o,4
58451.39,-17.67,7.13,o,3
58453.41,-9.33,5.97,o,3
58455.35,-17.75,7.67,o,4
58459.34,-23.50,11.01,o,2
58463.32,-21.50,13.20,o,2
58465.32,-19.75,5.90,o,4
58467.32,-5.67,11.18,o,3
58469.33,-11.75,11.52,o,4
58471.32,-30.67,23.89,o,3
58473.32,-14.50,14.86,o,4
58474.91,-42.00,16.91,o,7
58479.30,-40.67,9.06,o,3
