# MJD (average of the points included, after clipping)
# uJy (average of the points included after clipping)
# duJy (error on the average point after clipping)
# F (filter)
# n (number of points included in the stacked detection, after
# clipping)
MJD,uJy,duJy,F,n
58648.52,2.75,19.32,o,4
58656.58,-2.00,7.22,o,4
58664.56,11.75,4.39,c,4
58668.59,3.75,4.26,c,4
58675.59,9.50,7.66,o,4
58678.55,2.50,18.47,o,4
58680.55,9.25,13.69,o,4
58682.56,29.00,42.20,o,2
58684.54,5.25,8.01,o,4
58688.55,17.00,8.55,o,5
58690.52,18.50,6.41,o,4
58692.45,28.38,3.29,c,8
58694.51,48.50,5.89,o,4
58700.61,47.75,4.26,c,4
58702.61,47.50,6.25,o,4
58708.55,61.75,9.79,c,4
58710.45,36.67,27.39,o,3
58714.48,84.40,20.26,o,5
58716.52,74.50,6.66,o,4
58722.60,78.60,8.64,o,5
58724.54,58.00,3.76,c,4
58726.54,87.50,4.51,o,4
58728.48,55.00,4.13,c,4
58730.54,94.50,5.64,o,4
58732.52,74.75,4.78,o,4
58734.52,89.75,5.40,o,4
58736.56,58.25,6.05,o,4
58740.55,79.50,9.99,o,4
58744.48,70.50,13.09,o,2
58746.49,88.25,11.63,o,4
58748.51,76.67,54.96,o,3
58750.51,85.00,4.13,o,4
58752.48,45.50,4.02,c,4
58754.46,76.25,4.64,o,4
58756.60,50.75,4.64,c,4
58758.45,70.00,4.38,o,4
58762.44,63.50,4.32,o,4
58764.45,56.40,5.28,o,5
58768.42,39.75,42.96,o,4
58770.42,56.75,10.92,o,4
58772.39,68.25,10.54,o,4
58774.41,71.00,5.40,o,4
58778.42,65.25,4.78,o,4
58780.39,52.25,4.50,c,4
58782.42,68.00,11.00,o,1
58784.41,52.50,4.76,c,4
58788.41,57.50,4.13,c,4
58790.36,71.50,5.01,o,4
58792.37,75.50,7.43,o,2
58794.43,72.25,6.13,o,4
58796.33,80.00,11.57,o,4
58798.39,91.75,10.31,o,4
58800.22,85.50,13.88,o,4
58802.41,82.25,8.89,o,4
58804.33,76.50,6.01,o,4
58808.34,57.50,5.14,c,4
58810.38,84.00,12.35,o,2
58814.33,84.75,4.02,o,4
58816.30,55.25,4.02,c,4
58818.42,64.00,36.00,o,1
58820.38,86.75,5.53,o,4
58822.29,86.25,6.71,o,4
58824.33,81.00,8.66,o,4
58826.56,93.00,12.27,o,5
58828.83,88.12,9.59,o,8
58830.29,84.50,10.02,o,4
58834.43,113.50,7.39,o,4
58836.35,103.75,5.38,o,4
58838.28,95.00,7.01,o,4
58846.32,100.75,5.39,o,4
58850.30,106.25,5.63,o,4
58866.32,104.25,5.39,o,4
58868.28,70.50,4.76,c,4
58870.22,120.00,6.39,o,4
58872.22,72.00,4.42,c,4
58874.26,107.75,4.92,o,4
58876.26,122.00,4.76,o,4
58882.68,128.40,8.44,o,5
58884.28,120.00,10.51,o,4
58900.23,36.33,8.52,c,3
58990.60,29.00,8.53,o,4
58992.60,21.00,8.70,c,4
58998.60,40.75,7.47,o,4
59006.59,34.00,11.63,o,4
59014.60,32.00,8.68,o,4
59020.60,22.00,7.76,c,3
59028.60,16.25,5.36,c,4
59030.60,38.00,6.32,o,3
59032.60,51.50,5.05,o,4
59036.61,45.75,9.32,o,4
59038.56,55.00,11.31,o,2
59042.62,16.00,144.23,o,2
59046.58,-336.67,494.81,o,3
59048.59,11.50,4.02,c,4
59050.61,32.25,6.53,o,4
59054.61,38.50,4.26,o,4
59058.58,35.25,4.64,o,4
59060.61,10.50,4.91,c,4
59062.57,32.25,6.01,o,4
59064.56,46.00,9.89,o,4
59068.53,27.75,8.14,o,4
59070.49,24.00,7.27,o,4
59072.56,33.75,6.64,o,4
59074.53,35.25,4.13,o,4
59076.62,31.67,8.44,o,3
59078.54,14.25,7.24,o,4
59080.52,10.75,4.39,c,4
59082.55,18.75,5.74,o,4
59084.50,-3.25,3.65,c,4
59086.48,26.50,3.93,o,4
59088.47,6.25,4.16,c,4
59090.50,23.00,5.26,o,4
59092.51,18.50,8.40,o,4
59094.48,24.75,10.44,o,4
59096.47,22.67,11.40,o,3
59098.49,14.67,11.36,o,3
59100.48,7.75,6.51,o,4
59102.40,11.75,5.05,o,4
59104.52,24.50,4.51,o,4
59106.51,15.00,4.39,o,4
59108.51,6.25,3.52,c,4
59110.37,8.67,11.81,o,3
59112.57,-5.00,6.02,c,2
59114.44,-4.00,4.64,o,4
59118.42,11.75,5.51,o,4
59120.49,25.00,8.27,o,4
59122.46,6.50,7.27,o,4
59126.41,10.00,9.72,o,4
59130.45,4.50,5.14,o,4
59132.45,-8.00,5.81,o,4
59134.47,15.50,4.51,o,4
59136.41,-2.75,3.90,c,4
59138.42,-36.00,57.02,o,2
59140.44,-2.25,4.86,c,4
59142.35,2.25,5.61,o,4
59144.41,-6.00,3.88,c,4
59146.43,5.00,4.77,o,4
59148.39,-24.75,7.61,o,4
59154.42,2.25,9.26,o,4
59156.43,-14.25,7.90,o,4
59160.38,-36.75,22.96,o,4
59162.39,-13.50,4.13,o,4
59170.37,-11.00,4.64,o,4
59176.35,-6.00,44.60,o,2
59178.34,-41.50,17.80,o,2
59180.36,-18.00,9.48,o,4
59182.31,-7.50,9.38,o,4
59184.86,-13.38,6.23,o,8
59186.38,-9.00,7.42,o,4
59190.30,-26.50,3.63,o,4
59192.29,-12.50,4.26,c,4
59194.33,-18.00,3.55,c,4
59200.29,-22.00,4.78,c,4
