# MJD (average of the points included, after clipping)
# uJy (average of the points included after clipping)
# duJy (error on the average point after clipping)
# F (filter)
# n (number of points included in the stacked detection, after
# clipping)
MJD,uJy,duJy,F,n
59415.61,34.00,6.80,o,4
59417.11,48.38,6.41,o,8
59421.61,-152.00,1141.00,o,1
59423.57,169.75,10.52,o,4
59427.61,231.00,8.18,o,3
59429.59,235.75,6.77,o,4
59431.57,287.00,5.00,c,4
59433.56,266.00,6.13,o,4
59434.61,284.25,6.26,o,4
59435.61,291.50,7.43,c,2
59439.59,318.50,5.38,c,4
59441.55,315.25,7.98,o,4
59442.61,314.00,8.13,o,5
59443.54,337.75,5.39,c,4
59445.56,316.75,7.15,o,4
59447.53,319.75,9.89,o,4
59448.57,321.25,10.60,o,4
59451.08,339.88,7.35,o,8
59452.62,333.50,9.20,o,4
59455.54,361.67,8.08,o,3
59457.47,359.25,7.39,o,4
59458.60,396.00,64.00,o,1
59461.57,331.50,5.51,c,4
59463.47,355.50,7.03,o,4
59465.56,351.25,5.76,c,4
59467.47,379.75,8.28,o,4
59471.51,374.00,7.40,o,4
59474.62,374.00,7.57,o,4
59478.94,385.62,36.58,o,8
59481.39,328.50,52.11,o,4
59483.52,354.00,12.10,o,4
59485.50,361.50,7.25,o,4
59487.42,355.00,8.66,o,4
59489.49,359.33,7.72,o,3
59491.48,319.25,8.04,o,4
59493.55,348.75,6.38,o,4
59495.42,291.75,11.18,o,4
59501.48,328.75,6.40,o,4
59503.44,330.25,11.30,o,4
59505.43,277.00,16.29,o,4
59506.41,314.25,14.54,o,4
59509.54,301.25,16.11,o,4
59510.94,279.43,18.84,o,7
59512.98,269.38,6.12,o,8
59515.42,258.50,8.39,o,4
59517.50,248.50,6.14,o,4
59519.41,258.50,7.51,o,4
59522.44,167.50,5.53,c,4
59523.46,226.75,7.77,o,4
59525.49,156.00,5.78,c,4
59527.40,205.00,8.63,o,4
59529.07,198.17,23.12,o,6
59531.38,209.75,11.75,o,4
59532.31,209.25,13.27,o,4
59534.35,186.00,19.85,o,4
59537.45,197.50,17.99,o,4
59539.41,160.00,16.67,o,4
59541.21,166.40,58.57,o,5
59543.40,154.00,8.77,o,4
59545.43,158.75,7.04,o,4
59546.91,124.62,5.22,o,8
59551.42,137.25,7.38,o,4
59559.38,137.75,9.27,o,4
59560.31,145.50,10.15,o,4
59563.34,109.00,29.62,o,3
59564.38,120.67,28.68,o,3
59585.32,84.00,6.27,c,4
59587.32,110.75,7.26,o,4
59589.34,99.00,9.15,o,4
59591.56,89.75,7.87,o,8
59595.30,108.25,12.88,o,4
59599.54,95.38,5.82,o,8
59600.72,80.80,10.66,o,5
59603.32,85.25,7.00,o,4
59603.85,47.75,5.38,c,4
59605.26,85.00,14.00,o,1
59627.81,63.75,15.15,o,4
59628.23,69.00,22.47,o,4
59630.06,67.75,9.70,o,4
59633.05,31.25,6.77,c,4
59768.78,23.00,5.01,o,8
59773.16,-8.00,12.28,o,5
59776.11,42.50,11.02,o,4
59781.39,52.67,9.46,o,3
59785.36,19.25,10.72,o,4
59786.34,1.25,7.69,o,4
59789.38,5.75,8.87,c,4
59792.75,12.75,3.30,c,8
59800.72,-22.88,24.51,o,8
59802.46,41.38,38.46,o,8
59805.28,17.75,11.68,o,4
59806.91,7.43,10.01,o,7
59808.74,21.25,5.63,o,8
59812.13,15.00,5.39,o,4
59813.30,6.33,4.43,c,3
59814.36,1.25,3.76,c,4
59815.09,8.33,6.16,o,3
59819.07,30.00,5.26,o,4
59824.03,7.33,6.18,o,3
59828.14,-3.00,10.30,o,2
59831.47,5.89,9.31,o,9
59833.04,-29.80,92.17,o,5
59834.63,23.12,10.50,o,8
59836.02,4.25,11.04,o,4
59842.94,0.50,4.88,o,4
59844.11,9.40,8.68,c,5
59845.22,21.00,6.37,o,3
59846.27,2.75,5.65,o,4
59849.34,52.33,13.39,o,3
59850.25,-55.00,71.00,o,1
59851.00,1.00,7.31,c,4
59853.26,6.25,5.13,o,4
59855.07,12.17,3.42,o,12
59859.05,10.00,16.60,o,9
59860.71,6.25,14.17,o,8
59862.30,21.25,20.58,o,4
59866.24,4.25,11.24,o,4
59869.17,1.50,4.15,c,4
59870.25,5.00,7.00,c,1
59871.44,10.00,4.94,o,7
59873.24,-5.00,4.02,c,4
59874.15,9.75,3.65,c,4
59875.38,0.00,6.00,o,7
59876.01,-8.00,10.00,o,1
59877.20,3.50,4.27,c,4
59878.24,-7.25,5.14,c,4
59879.51,12.50,4.70,o,8
59881.23,7.25,3.76,c,4
59883.05,9.00,4.39,o,12
59885.16,4.25,9.13,o,4
59886.23,16.75,7.32,o,4
59889.04,22.62,9.24,o,8
59890.94,-9.67,17.23,o,3
59893.24,-8.00,15.24,o,2
59894.75,13.29,64.39,o,7
59897.20,2.50,5.88,o,4
59898.13,-1.75,4.89,o,4
59899.38,2.29,3.80,c,7
59901.17,0.00,4.64,o,4
59902.23,12.75,5.15,o,4
59903.44,7.88,2.79,c,8
59905.19,-1.25,5.51,o,4
59906.17,-1.50,6.04,o,4
59907.43,0.62,2.94,c,8
59909.21,-6.25,6.69,o,4
59910.17,-0.75,6.17,o,4
59911.36,4.29,3.04,c,7
59912.00,26.00,9.00,c,1
59913.16,4.00,6.79,o,4
59915.02,21.18,8.75,o,11
59917.14,-26.75,10.92,o,4
59919.01,3.12,10.24,o,8
59921.17,-2.25,13.53,o,4
59922.49,8.00,7.38,o,8
59925.10,-12.75,5.64,o,4
59926.49,10.00,4.56,o,7
