Nested Sampling Global Log-Evidence           :   -0.186085293440877986E+01  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.257014759596536368E+01  +/-    0.108137145102543894E+00

Dim No.       Mean        Sigma
   1    0.161834469641438161E+00    0.230543842424953864E-02
   2   -0.803285823082618400E+01    0.534175431043195315E+00
   3    0.611206043547836031E+00    0.189745492987077685E+00
   4    0.240439415351917019E+01    0.259975357150552394E-01
   5    0.200607947272467592E-01    0.164761411358778343E-03
   6    0.124681562507597454E+01    0.236027923503934173E+00
   7   -0.183483366846745577E+01    0.692299704215611766E-01
   8    0.340442169779676049E-01    0.275417045034353283E-01
   9   -0.327539182235937831E+01    0.770392676948744581E+00
  10   -0.252076946858519502E+00    0.490279086147585724E-01
  11    0.370630791136462093E-01    0.330012808400687030E-01
  12   -0.928098169702848419E-01    0.792356525082203167E-01
  13   -0.282747784303602270E-01    0.465515734851571078E-01
  14   -0.111655698355271937E+01    0.687372359256336642E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.165669625074584270E+00
   2   -0.740235092776153891E+01
   3    0.884744565895859925E+00
   4    0.238284482816977672E+01
   5    0.200554059106867813E-01
   6    0.119585063921963641E+01
   7   -0.180687257506587362E+01
   8   -0.264950362340134887E-02
   9   -0.271921113526732894E+01
  10   -0.295651123979123298E+00
  11   -0.229816813755650690E-01
  12   -0.167502285195466005E+00
  13   -0.950799999473858348E-01
  14   -0.112749169073000810E+01

MAP Parameters
Dim No.        Parameter
   1    0.162521641080582230E+00
   2   -0.937838065347523830E+01
   3    0.917127516150769817E+00
   4    0.240698282851194945E+01
   5    0.200538163214715910E-01
   6    0.133301361079546621E+01
   7   -0.181766193962004152E+01
   8    0.466777931717753669E-01
   9   -0.384297045864195308E+01
  10   -0.203201898839223627E+00
  11    0.698174777379449857E-01
  12   -0.332871110231360706E-01
  13    0.336281580353491455E-01
  14   -0.111956764991721003E+01
