Nested Sampling Global Log-Evidence           :   -0.388101817100829578E+02  +/-    0.550009866305753214E+00
Nested Importance Sampling Global Log-Evidence:   -0.452885340060687014E+02  +/-    0.755752227237600077E-01

Dim No.       Mean        Sigma
   1    0.175702829217769252E+00    0.222403676000592909E-01
   2   -0.328667039317814726E+02    0.285582502585518627E+01
   3    0.128230291507825722E+01    0.978382467561886016E-01
   4    0.116801020554189550E+01    0.289074474389583613E+00
   5    0.625459818147117846E-02    0.291677329414571354E-02
   6    0.196533295355104132E+01    0.314152162114735567E-01
   7   -0.168814510302389542E+01    0.423639699563572836E+00
   8   -0.227970146813357200E+00    0.317216111649672450E-01
   9   -0.625756905302437794E+01    0.350069350015136083E+01
  10   -0.275312476780265991E+00    0.147714584072152488E+00
  11   -0.680684090351190707E-01    0.144718441074907084E+00
  12   -0.210463091699286869E+00    0.235144767592537357E+00
  13    0.182626967878300517E+00    0.401988679730642118E-01
  14   -0.106293892740635409E+01    0.556227255941005583E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.210046407905980226E+00
   2   -0.269837551052417837E+02
   3    0.136608235762259866E+01
   4    0.136199318523213408E+01
   5    0.727090633975883971E-02
   6    0.190407073002995686E+01
   7   -0.151158983313395101E+01
   8   -0.283863039646043536E+00
   9   -0.445215380647425363E+01
  10   -0.510680056895812973E+00
  11   -0.212620691904966796E+00
  12   -0.395179371533031842E+00
  13    0.229714852474216469E+00
  14   -0.113683975577910723E+01

MAP Parameters
Dim No.        Parameter
   1    0.210046407905980226E+00
   2   -0.269837551052417837E+02
   3    0.136608235762259866E+01
   4    0.136199318523213408E+01
   5    0.727090633975883971E-02
   6    0.190407073002995686E+01
   7   -0.151158983313395101E+01
   8   -0.283863039646043536E+00
   9   -0.445215380647425363E+01
  10   -0.510680056895812973E+00
  11   -0.212620691904966796E+00
  12   -0.395179371533031842E+00
  13    0.229714852474216469E+00
  14   -0.113683975577910723E+01
