Nested Sampling Global Log-Evidence           :   -0.700878564617621294E+02  +/-    0.748311355441437565E+00
Nested Importance Sampling Global Log-Evidence:   -0.740714430383457056E+02  +/-    0.403779337497928992E-01

Dim No.       Mean        Sigma
   1   -0.113949953215921208E-01    0.218522156908179388E-01
   2    0.277954487565852375E+02    0.143132282828679847E+01
   3    0.806906334135351400E+00    0.727567769791315350E-01
   4    0.180384986290618365E+01    0.392766921645567979E+00
   5    0.331186349976808972E-02    0.265549706559886156E-02
   6    0.202719620176957926E+01    0.258182572995108384E+00
   7   -0.199672656213022415E+01    0.301187398950981622E+00
   8   -0.214647156499822800E+00    0.860872970646811564E-01
   9   -0.143618000844067439E+01    0.306293546046232912E+01
  10   -0.129608437253838138E+00    0.158967196866396904E+00
  11   -0.717023115475349804E-01    0.137979039226423073E+00
  12    0.359092474860028474E-01    0.184280619831470066E+00
  13   -0.187498917372496049E+00    0.228947100328718567E+00
  14   -0.107871419504218413E+01    0.539697821008279996E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1   -0.145256836970637238E-01
   2    0.299272321086789503E+02
   3    0.793820764880175833E+00
   4    0.210996378828948705E+01
   5    0.315679109536632068E-02
   6    0.171719523599741564E+01
   7   -0.216161528270838410E+01
   8   -0.381726884741887762E+00
   9   -0.371797184944817349E+01
  10    0.504344114043995539E-01
  11    0.996001995176575561E-01
  12   -0.331226893500801589E+00
  13   -0.237079204592716836E+00
  14   -0.102065793879107369E+01

MAP Parameters
Dim No.        Parameter
   1   -0.145256836970637238E-01
   2    0.299272321086789503E+02
   3    0.793820764880175833E+00
   4    0.210996378828948705E+01
   5    0.315679109536632068E-02
   6    0.171719523599741564E+01
   7   -0.216161528270838410E+01
   8   -0.381726884741887762E+00
   9   -0.371797184944817349E+01
  10    0.504344114043995539E-01
  11    0.996001995176575561E-01
  12   -0.331226893500801589E+00
  13   -0.237079204592716836E+00
  14   -0.102065793879107369E+01
