         MJD         m       dm  uJy  duJy F  err   chi/N       RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask
57248.533346 16.543740      NaN  -40   292 c    0    0.80 22.73218 18.88001  4016.46  2580.89 3.91 3.64 -24.7 -0.636    19.50 21.56 02a57248o0382c 0xc00802
57248.589995 15.413433      NaN -178   827 c    0    1.33 22.73218 18.88001  5465.50  1142.20 4.05 3.68  -9.8 -0.457    16.92 18.97 02a57248o0454c 0xc00802
57313.424938 19.102305      NaN   29    18 c    0    0.93 22.73218 18.88001  4068.22  2612.77 4.83 3.90 -15.7 -0.424    19.41 21.37 02a57313o0247c 0xc00800
57313.452305 19.631075      NaN    3    16 c    0    0.97 22.73218 18.88001  6578.35  8025.93 4.25 3.61 -79.8 -0.443    19.45 21.40 02a57313o0286c 0xc00800
57313.483841 19.212347      NaN   15    20 c    0    0.82 22.73218 18.88001  5118.80  9482.50 4.35 3.78 -63.2 -0.439    19.43 21.38 02a57313o0331c 0xc00800
57313.512331 19.454622      NaN  -25    20 c    0    0.88 22.73218 18.88001  5112.15  9484.40 4.43 3.88 -64.5 -0.427    19.38 21.35 02a57313o0371c 0xc00900
57341.372251 19.696897      NaN   -8    16 c    0    0.96 22.73218 18.88001  6694.52  8051.77 4.35 4.08  87.2 -0.375    19.41 21.44 02a57341o0184c 0xc00800
57341.393766 19.816329      NaN    4    13 c    0    1.52 22.73218 18.88001  6690.07  8057.22 4.16 3.91  89.5 -0.385    19.41 21.37 02a57341o0215c 0xc00800
57341.430321 18.944322      NaN   42    18 c    0    0.89 22.73218 18.88001  5231.04  9511.04 3.99 3.84 -86.2 -0.396    19.47 21.39 02a57341o0268c 0xc00900
57341.455339 19.367717      NaN   11    18 c    0    1.08 22.73218 18.88001  5231.70  9513.63 4.38 4.25 -85.3 -0.367    19.34 21.37 02a57341o0304c 0xc00800
57342.368105 19.436675      NaN   19    14 c    0    1.16 22.73218 18.88001  6697.40  8055.62 3.87 3.66  89.5 -0.398    19.57 21.52 02a57342o0186c 0xc00800
57342.395021 19.841877      NaN  -20    14 c    0    1.12 22.73218 18.88001  6688.56  8057.96 3.76 3.50  88.2 -0.413    19.59 21.50 02a57342o0225c 0xc00800
57342.431235 19.212347      NaN   21    18 c    0    0.79 22.73218 18.88001  5231.54  9515.27 3.79 3.68  88.2 -0.411    19.55 21.44 02a57342o0278c 0xc00800
57342.456420 19.271854      NaN   17    18 c    0    0.92 22.73218 18.88001  5233.11  9517.54 4.02 3.89  88.0 -0.396    19.45 21.39 02a57342o0314c 0xc00800
57343.353062 19.766969      NaN  -21    15 c    0    1.00 22.73218 18.88001  6700.85  8054.95 3.89 3.58  85.0 -0.412    19.56 21.49 02a57343o0238c 0xc00800
57343.384408 19.766969      NaN   -8    15 c    0    1.07 22.73218 18.88001  6692.74  8057.84 3.95 3.58  86.3 -0.412    19.56 21.52 02a57343o0284c 0xc00800
57343.400075 19.719755      NaN    2    15 c    0    1.40 22.73218 18.88001  5234.85  9512.09 3.85 3.69 -82.3 -0.410    19.58 21.51 02a57343o0306c 0xc00800
57343.428953 19.549093      NaN    1    18 c    0    0.95 22.73218 18.88001  5233.27  9515.23 3.91 3.72 -82.9 -0.402    19.54 21.46 02a57343o0347c 0xc00800
57400.276620 19.766969      NaN   -2    15 c    0    1.23 22.73218 18.88001  6951.90  7676.91 3.95 3.60  89.5 -0.442    19.41 21.26 02a57400o0132c 0xc00800
57400.294446 19.351140      NaN    9    19 c    0    0.74 22.73218 18.88001  7274.48  8273.59 3.99 3.61  87.3 -0.431    19.40 21.24 02a57400o0161c 0xc00800
57400.312357 19.609992      NaN    1    17 c    0    1.01 22.73218 18.88001  6445.14  7108.34 3.81 3.44 -88.2 -0.438    19.40 21.20 02a57400o0190c 0xc00800
57400.330290 19.401649      NaN    6    19 c    0    1.00 22.73218 18.88001  6180.13  8864.09 3.87 3.64  85.9 -0.424    19.35 21.16 02a57400o0219c 0xc00800
57401.272881 19.549093      NaN    1    18 c    0    0.92 22.73218 18.88001  6943.67  7773.74 3.92 3.55  89.1 -0.433    19.38 21.17 02a57401o0138c 0xc00800
57401.290453 19.696897      NaN  -17    16 c    0    1.03 22.73218 18.88001  7236.98  8362.44 3.89 3.60  87.0 -0.426    19.36 21.13 02a57401o0167c 0xc00800
57401.308165 19.401649      NaN  -12    21 c    0    0.69 22.73218 18.88001  6377.72  7190.52 3.79 3.47 -90.0 -0.425    19.34 21.07 02a57401o0196c 0xc00800
57401.325871 19.318728      NaN   14    18 c    0    0.86 22.73218 18.88001  6081.54  8938.73 3.79 3.58  85.9 -0.423    19.34 21.08 02a57401o0225c 0xc00800
57420.263158 19.226921      NaN   14    20 c    0    0.94 22.73218 18.88001  7409.32  7080.22 4.30 4.05  87.9 -0.386    19.23 21.10 02a57420o0055c 0xc00800
57420.281907 19.076453      NaN   22    21 c    0    0.92 22.73218 18.88001  7246.12  7196.94 4.17 3.87  86.4 -0.396    19.23 21.06 02a57420o0085c 0xc00800
57427.221040 19.014394      NaN  -31    30 c    0    1.02 22.73218 18.88001  6452.75  8204.43 4.10 3.92  66.4 -0.416    18.87 20.30 02a57427o0047c 0xc00900
