         MJD         m       dm      uJy    duJy   F  err  chi/N       RA      Dec        x        y   maj  min   phi  apfit  mag5sig   Sky            Obs     Mask
57319.317990 18.304885      NaN     35.0    46.0   o  0.0   0.99 22.74217 18.88001  4035.94  2598.60  5.00 3.69 -16.5 -0.495    18.27 19.36 02a57319o0211o 0xc00800
57319.329529 18.226218      NaN     51.0    45.0   o  0.0   1.07 22.74217 18.88001  4040.54  2600.26  5.11 3.81 -16.3 -0.516    18.30 19.43 02a57319o0228o 0xc00800
57319.357955 18.526952      NaN     -4.0    47.0   o  0.0   1.18 22.74217 18.88001  5490.68  1153.25  5.72 3.87  -5.3 -0.501    18.35 19.50 02a57319o0269o 0xc00800
57319.388511 18.550302      NaN    -35.0    46.0   o  0.0   1.06 22.74217 18.88001  5492.06  1162.07  5.56 3.48  -1.8 -0.456    18.41 19.51 02a57319o0311o 0xc00800
57323.436411 17.600430      NaN     19.0   104.0   o  0.0   1.04 22.74217 18.88001  6640.43  8037.98  3.98 3.19 -81.9 -0.504    17.85 18.37 02a57323o0395o 0xc00800
57323.466295 17.574501      NaN    -18.0   113.0   o  0.0   0.91 22.74217 18.88001  6632.89  8042.02  3.80 3.06 -82.6 -0.511    17.86 18.32 02a57323o0438o 0xc00800
57323.492643 17.958558      NaN     34.0    68.0   o  0.0   0.98 22.74217 18.88001  5174.65  9498.80  3.93 3.37 -72.2 -0.500    17.84 18.30 02a57323o0478o 0xc00800
57323.519593 17.927085      NaN     14.0    77.0   o  0.0   0.95 22.74217 18.88001  5181.76  9500.86  4.02 3.47 -71.0 -0.491    17.78 18.23 02a57323o0516o 0xc00800
57327.393950 18.933071      NaN      1.0    32.0   o  0.0   1.07 22.74217 18.88001  6689.60  8053.22  4.16 3.35 -81.3 -0.494    18.72 20.20 02a57327o0316o 0xc00800
57327.423680 18.489118      NaN     50.0    32.0   o  0.0   1.16 22.74217 18.88001  6679.42  8054.29  4.09 2.95 -83.7 -0.455    18.71 20.15 02a57327o0358o 0xc00800
57327.450990 18.445391      NaN     44.0    36.0   o  0.0   0.86 22.74217 18.88001  5219.57  9512.71  4.29 3.13 -75.9 -0.483    18.69 20.11 02a57327o0397o 0xc00800
57327.479185 18.467034      NaN     53.0    32.0   o  0.0   1.19 22.74217 18.88001  5217.15  9513.79  4.34 3.33 -74.1 -0.514    18.64 20.04 02a57327o0438o 0xc00900
57362.312521 19.454622      NaN    -14.0    20.0   o  0.0   0.88 22.74217 18.88001  7121.68  7554.47  3.76 3.28  88.3 -0.473    19.26 20.99 02a57362o0186o 0xc00800
57362.337582 18.711133      NaN     59.0    20.0   o  0.0   1.00 22.74217 18.88001  7410.71  8146.01  4.03 3.56  89.8 -0.446    19.16 20.93 02a57362o0221o 0xc00900
57362.347168 18.867907      NaN     40.0    21.0   o  0.0   0.86 22.74217 18.88001  6550.81  6976.27  3.95 3.52 -84.6 -0.449    19.16 20.93 02a57362o0234o 0xc00900
57362.366216 19.401649      NaN     -2.0    21.0   o  0.0   0.88 22.74217 18.88001  6251.33  8728.24  3.86 3.49 -82.6 -0.449    19.18 20.93 02a57362o0261o 0xc00800
57363.313585 19.026525      NaN     32.0    19.0   o  0.0   1.05 22.74217 18.88001  7128.10  7555.36  3.63 3.25  87.2 -0.463    19.15 20.72 02a57363o0155o 0xc00900
57363.324950 19.102305      NaN     23.0    20.0   o  0.0   0.96 22.74217 18.88001  7419.53  8143.48  3.59 3.26  87.0 -0.466    19.18 20.75 02a57363o0169o 0xc00800
57363.353526 19.102305      NaN     23.0    20.0   o  0.0   1.07 22.74217 18.88001  6554.54  6979.95  3.66 3.27  89.6 -0.450    19.17 20.78 02a57363o0212o 0xc00800
57363.371165 19.454622      NaN     -3.0    20.0   o  0.0   1.06 22.74217 18.88001  6253.70  8731.16  3.58 3.33  88.9 -0.449    19.19 20.80 02a57363o0238o 0xc00800
57415.213138 18.110074      NaN    -21.0    69.0   o  0.0   1.10 22.74217 18.88001  6117.04  8426.15  3.84 3.37  77.6 -0.481    18.28 19.13 02a57415o0043o 0xc00800
57415.213756 18.574166      NaN    -35.0    45.0   o  0.0   1.39 22.74217 18.88001  5825.05  7841.29  3.80 3.27  82.1 -0.485    18.35 19.25 02a57415o0044o 0xc00800
57415.229369 19.089302      NaN    -50.0    28.0   o  0.0   0.84 22.74217 18.88001  6972.35  7267.31  3.74 3.20  85.2 -0.452    18.85 20.20 02a57415o0068o 0xc00900
57415.249835 18.631975      NaN     59.0    23.0   o  0.0   1.27 22.74217 18.88001  7226.99  7192.69  3.62 3.16  86.6 -0.428    18.89 20.26 02a57415o0099o 0xc00800
57565.617556 11.708878      NaN -27226.0 25080.0   o  0.0   1.11 22.74217 18.88001  3669.61  2592.74  3.43 3.31 -78.2 -0.411    11.60 11.25 02a57565o0681o 0xc00802
57599.577197 19.302877      NaN    -11.0    23.0   o  0.0   1.04 22.74217 18.88001  3823.96  1967.72  4.52 3.62  -9.5 -0.442    19.08 20.80 02a57599o0374o 0xc00800
57599.601629 19.472870      NaN      5.0    18.0   o  0.0   1.27 22.74217 18.88001  3842.88  2007.69  4.15 3.43 -13.5 -0.478    19.26 20.95 02a57599o0421o 0xc00800
