Nested Sampling Global Log-Evidence           :   -0.196679966779499757E+02  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.196827247268495888E+02  +/-    0.260296329097832804E-02

Dim No.       Mean        Sigma
   1    0.157332214392505332E+00    0.116277312502397747E-02
   2   -0.349960077394847673E+02    0.757967210971044886E-01
   3    0.935565669387908638E+00    0.510777036344390017E-02
   4    0.103136999914923799E+01    0.141842162356166090E-01
   5    0.617597252331055294E-02    0.271983166642348359E-03
   6    0.196502647225117744E+01    0.124776985445260668E-02
   7   -0.160264131106145391E+01    0.105250834496884771E+00
   8   -0.514404399302873863E-01    0.177256810113209247E-02
   9   -0.626370199661285909E+01    0.607097064224874292E-01
  10   -0.263922294228017551E+00    0.236769035844895540E-02
  11   -0.128108296534935301E+00    0.153390163357350531E-01
  12   -0.218172385543413755E+00    0.233534064978243132E-01
  13   -0.416058683861249973E-01    0.117126022883362645E-02
  14   -0.107367857178668857E+01    0.218343294774393584E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.157840909426009646E+00
   2   -0.349784151965216239E+02
   3    0.944136406556284502E+00
   4    0.104604750915377687E+01
   5    0.641800958641554776E-02
   6    0.196325924177694366E+01
   7   -0.168816240062098899E+01
   8   -0.508091881540014903E-01
   9   -0.620851836724537609E+01
  10   -0.267171842951986482E+00
  11   -0.127865572771215547E+00
  12   -0.239280717732036907E+00
  13   -0.430583712760459758E-01
  14   -0.104224439357239973E+01

MAP Parameters
Dim No.        Parameter
   1    0.155521685609652960E+00
   2   -0.350366850768619003E+02
   3    0.933268210944166121E+00
   4    0.103260927836987637E+01
   5    0.654728298102934779E-02
   6    0.196453987089589788E+01
   7   -0.154886105350214298E+01
   8   -0.535955639102663889E-01
   9   -0.628176372406165040E+01
  10   -0.264732635952167616E+00
  11   -0.149378160487772277E+00
  12   -0.192872526351927503E+00
  13   -0.405396297406771453E-01
  14   -0.108613820207976164E+01
