Nested Sampling Global Log-Evidence           :   -0.213339825430648167E+00  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.223992258325299898E+00  +/-    0.220403405063189072E-02

Dim No.       Mean        Sigma
   1    0.106653049973342975E+00    0.173964248977489882E-02
   2   -0.267697519470077552E+02    0.321006034254633754E+00
   3    0.104663865671792955E+01    0.222237111929186500E-01
   4    0.151275233701475376E+01    0.179103707318134728E-01
   5    0.743353195286124320E-02    0.283199774825247837E-03
   6    0.188684795168547415E+01    0.120661677065051747E-01
   7   -0.173248515423904603E+01    0.526464169512348146E-01
   8   -0.471534605795049175E-01    0.165329171482363744E-02
   9   -0.528948043704686022E+01    0.240705094869480579E+00
  10   -0.198630628791266833E+00    0.164502005031037686E-01
  11    0.442826037823212115E-01    0.125473201977559217E-01
  12   -0.148218672215946701E+00    0.167786565653155473E-01
  13   -0.136641481548110039E+00    0.238965187669584918E-01
  14   -0.106505433823752815E+01    0.295264935559965943E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.107465677002896873E+00
   2   -0.268797235787893705E+02
   3    0.103191142854992379E+01
   4    0.148643563352962782E+01
   5    0.745698126340984743E-02
   6    0.187118874981218908E+01
   7   -0.174094611094739271E+01
   8   -0.472040932730235577E-01
   9   -0.512053374134374817E+01
  10   -0.222452884416840524E+00
  11    0.705782809437553726E-01
  12   -0.157426980959331664E+00
  13   -0.128208242919609194E+00
  14   -0.106350394431217565E+01

MAP Parameters
Dim No.        Parameter
   1    0.106781434449324003E+00
   2   -0.267574511261824739E+02
   3    0.106238133091203757E+01
   4    0.152217073324129748E+01
   5    0.668542369604266992E-02
   6    0.191773157289133422E+01
   7   -0.184521516387244677E+01
   8   -0.451721961852722953E-01
   9   -0.543329543579208263E+01
  10   -0.193013709599085537E+00
  11    0.412558893318229203E-01
  12   -0.148173540109537982E+00
  13   -0.117280814444106901E+00
  14   -0.106196741327550770E+01
