         MJD         m       dm     uJy   duJy   F  err  chi/N        RA       Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask
57205.289682 17.524429      NaN    46.0  103.0   o  0.0   0.91 198.65785 -10.42746  7790.37  5417.73 3.90 3.31 -89.2 -0.449    18.13 18.92 02a57205o0038o 0xc00800
57205.296553 18.142010      NaN    69.0   44.0   o  0.0   1.44 198.65785 -10.42746  7791.08  5416.70 3.77 3.29 -88.9 -0.450    18.25 19.05 02a57205o0047o 0xc00800
57206.300468 18.623526      NaN   -17.0   43.0   o  0.0   0.95 198.65785 -10.42746  7774.38  5416.46 3.89 3.39 -87.7 -0.426    18.34 19.30 02a57206o0040o 0xc00800
57206.307388 18.574166      NaN   -18.0   45.0   o  0.0   1.06 198.65785 -10.42746  7775.22  5417.30 3.80 3.32  89.8 -0.440    18.35 19.25 02a57206o0049o 0xc00800
57357.662624 17.414019      NaN  -265.0  131.0   o  0.0   0.83 198.65785 -10.42746  6375.14  1711.35 3.96 3.56   0.6 -0.487    17.44 17.62 02a57357o0752o 0xc00900
57358.647847 18.467034      NaN    14.0   45.0   o  0.0   1.11 198.65785 -10.42746  6091.66  1125.56 4.38 3.73  -1.8 -0.472    18.40 19.47 02a57358o0756o 0xc00800
57358.663175 17.365395      NaN  -221.0  137.0   o  0.0   0.88 198.65785 -10.42746  6965.44  2296.28 4.76 3.69   4.7 -0.403    17.25 17.49 02a57358o0781o 0xc00800
57359.655300 17.986280      NaN    76.0   52.0   o  0.0   0.95 198.65785 -10.42746  6093.35  1125.26 4.16 3.52  -0.3 -0.501    18.29 19.21 02a57359o0638o 0xc00900
57359.656517 18.249822      NaN    35.0   49.0   o  0.0   0.98 198.65785 -10.42746  6964.40  2296.70 3.77 3.54   7.7 -0.462    18.23 19.08 02a57359o0640o 0xc00800
57438.563654 18.944322      NaN    -4.0   32.0   o  0.0   1.06 198.65785 -10.42746  3803.68  9536.38 3.58 3.33  16.1 -0.438    18.67 19.70 02a57438o0597o 0xc00800
57438.581141 18.519279      NaN    52.0   30.0   o  0.0   1.29 198.65785 -10.42746  3521.16  8950.76 3.52 3.43  14.5 -0.446    18.68 19.73 02a57438o0627o 0xc00800
57438.600566 18.729535      NaN    33.0   28.0   o  0.0   1.13 198.65785 -10.42746  4680.11  8375.34 3.38 3.30  78.9 -0.469    18.73 19.81 02a57438o0658o 0xc00800
57438.618416 18.542463      NaN    49.0   30.0   o  0.0   0.90 198.65785 -10.42746  4622.16  8335.56 3.44 3.32 -86.5 -0.463    18.74 19.86 02a57438o0688o 0xc00900
57439.554107 18.343209      NaN    44.0   41.0   o  0.0   0.97 198.65785 -10.42746  6790.01  1385.78 4.05 3.35   7.6 -0.541    18.46 19.35 02a57439o0602o 0xc00800
57439.573212 18.574166      NaN    15.0   40.0   o  0.0   0.99 198.65785 -10.42746  3559.78  8716.70 3.63 3.47 -58.5 -0.462    18.46 19.38 02a57439o0632o 0xc00800
57439.593123 18.847027      NaN   -37.0   35.0   o  0.0   1.18 198.65785 -10.42746  4736.10  8142.24 3.49 3.21 -83.1 -0.487    18.48 19.40 02a57439o0663o 0xc00800
57439.612061 18.816441      NaN   -19.0   36.0   o  0.0   1.36 198.65785 -10.42746  4622.60  8334.05 3.50 3.26 -78.0 -0.485    18.46 19.36 02a57439o0693o 0xc00800
57445.592258 18.053859      NaN    56.0   54.0   o  0.0   1.15 198.65785 -10.42746  3464.11  9618.25 3.55 3.46  -9.5 -0.450    18.25 19.09 02a57445o0750o 0xc00800
57445.615023 18.174913      NaN   -53.0   65.0   o  0.0   1.62 198.65785 -10.42746  3184.56  9033.18 3.65 3.41 -62.9 -0.474    18.20 19.04 02a57445o0791o 0xc00800
57445.638442 18.034118      NaN   -28.0   74.0   o  0.0   1.30 198.65785 -10.42746  4354.11  8451.82 3.62 3.36 -70.1 -0.489    18.13 18.96 02a57445o0832o 0xc00800
57445.661831 17.403024      NaN    61.0  112.0   o  0.0   1.25 198.65785 -10.42746  4623.98  8335.98 3.61 3.31 -73.1 -0.498    17.93 18.53 02a57445o0873o 0xc00800
57464.544032 19.454622      NaN   -29.0   20.0   o  0.0   1.13 198.65785 -10.42746  3500.93  9234.91 3.72 3.45 -60.9 -0.466    19.22 20.91 02a57464o0671o 0xc00800
57464.566755 19.014394      NaN    27.0   21.0   o  0.0   1.31 198.65785 -10.42746  3218.88  8652.88 3.72 3.37 -63.2 -0.468    19.17 20.82 02a57464o0714o 0xc00900
57464.589062 19.401649      NaN   -49.0   21.0   o  0.0   1.57 198.65785 -10.42746  4387.71  8074.70 3.64 3.27 -74.0 -0.490    19.14 20.79 02a57464o0757o 0xc00800
57464.612042 19.128787      NaN    12.0   23.0   o  0.0   0.89 198.65785 -10.42746  4619.52  8327.40 3.61 3.24 -74.2 -0.487    19.10 20.72 02a57464o0800o 0xc00800
57476.506248 19.051202      NaN   -14.0   29.0   o  0.0   0.99 198.65785 -10.42746  3829.00  9259.71 3.80 3.63 -71.2 -0.451    18.76 20.07 02a57476o0582o 0xc00800
57476.528405 18.933071      NaN    16.0   27.0   o  0.0   1.27 198.65785 -10.42746  3544.52  8674.13 3.68 3.44 -69.2 -0.461    18.75 19.99 02a57476o0625o 0xc00800
57476.550829 18.944322      NaN     6.0   30.0   o  0.0   1.12 198.65785 -10.42746  4713.84  8093.90 3.69 3.42 -75.9 -0.469    18.67 19.92 02a57476o0668o 0xc00800
57476.573918 17.922662      NaN   -84.0   82.0   o  0.0   1.02 198.65785 -10.42746  4601.44  8331.23 4.44 4.19 -75.6 -0.433    17.82 18.90 02a57476o0711o 0xc00800
57494.446155 18.944322      NaN   -39.0   32.0   o  0.0   0.98 198.65785 -10.42746  3965.58  9220.78 3.65 3.49 -64.8 -0.464    18.73 19.88 02a57494o0466o 0xc00800
57494.459244 18.816441      NaN     6.0   34.0   o  0.0   0.91 198.65785 -10.42746  3946.06  9183.94 3.74 3.54 -64.9 -0.450    18.69 19.85 02a57494o0493o 0xc00800
57494.471861 18.582238      NaN    38.0   32.0   o  0.0   1.12 198.65785 -10.42746  4001.15  9264.97 3.59 3.52 -55.6 -0.444    18.71 19.87 02a57494o0519o 0xc00800
57494.485452 19.089302      NaN   -24.0   28.0   o  0.0   1.41 198.65785 -10.42746  4019.81  9150.30 3.73 3.51 -62.7 -0.461    18.67 19.81 02a57494o0547o 0xc00800
57497.449692 15.787453      NaN  -332.0  586.0   o  0.0   1.27 198.65785 -10.42746  3959.13  9228.12 3.92 3.53 -74.1 -0.526    17.21 17.24 02a57497o0390o 0xc00802
57497.461842 17.643932      NaN   -13.0  106.0   o  0.0   0.92 198.65785 -10.42746  3940.11  9189.10 3.82 3.52 -70.3 -0.494    18.09 18.74 02a57497o0415o 0xc00800
57497.474031 15.798627      NaN   129.0  537.0   o  0.0   1.83 198.65785 -10.42746  3997.80  9267.93 5.18 3.37 -14.4 -0.426    16.70 16.50 02a57497o0440o 0xc00802
57505.464035 18.910912      NaN   -20.0   33.0   o  0.0   1.04 198.65785 -10.42746  3955.30  9230.72 3.76 3.62 -68.2 -0.444    18.65 19.83 02a57505o0473o 0xc00800
