Nested Sampling Global Log-Evidence           :   -0.116372089042349884E+02  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.122312224576738178E+02  +/-    0.888925483396613286E-01

Dim No.       Mean        Sigma
   1    0.335773612100511848E-01    0.124505948418146290E-02
   2   -0.540605585802656119E+01    0.291353600191371492E-01
   3    0.107495933843033423E+00    0.809706932108123119E-02
   4    0.121308255397218723E+01    0.639473276413474873E-02
   5    0.994881501616879001E-02    0.270075495950947999E-03
   6    0.135999341865148993E+01    0.677730812271817949E-02
   7   -0.164348178081083396E+01    0.825575590045475871E-01
   8   -0.856605512057517088E-01    0.174475560402230848E-01
   9   -0.393285210424870391E+01    0.214697250835100029E+01
  10   -0.474548220503315729E-01    0.210013130342642414E-01
  11   -0.113952884323465481E+00    0.339183830543779152E-01
  12   -0.205412789573811594E+00    0.839779736428674928E-01
  13   -0.675154228113165611E-01    0.319031439976536491E-01
  14   -0.106689148599490791E+01    0.234747508688737394E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.318572925110689603E-01
   2   -0.541206068394034734E+01
   3    0.980254248268338652E-01
   4    0.121994544727506704E+01
   5    0.962175577707655855E-02
   6    0.136102711784437314E+01
   7   -0.157349778304055565E+01
   8   -0.102593062741620514E+00
   9   -0.469490250186131153E+01
  10   -0.302928893688516644E-01
  11   -0.902145847594997968E-01
  12   -0.137993907888566802E+00
  13   -0.813607564594775179E-01
  14   -0.106448044020993082E+01

MAP Parameters
Dim No.        Parameter
   1    0.324092705347918536E-01
   2   -0.540526752614384787E+01
   3    0.913385712511111253E-01
   4    0.120724944369512666E+01
   5    0.103583535652214051E-01
   6    0.135265510689776391E+01
   7   -0.167983140301600864E+01
   8   -0.571334801537296544E-01
   9   -0.460265891555055440E+01
  10   -0.181583531475219342E-01
  11   -0.950707591332239504E-01
  12   -0.279599088037897014E+00
  13   -0.658504083292742043E-01
  14   -0.106477511663465618E+01
