Nested Sampling Global Log-Evidence           :   -0.434295881496313108E+01  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.485865852561251543E+01  +/-    0.699209857614325053E-01

Dim No.       Mean        Sigma
   1    0.873539388507477560E-01    0.296047630277526848E-02
   2   -0.106875246757951157E+02    0.827388926765213584E+00
   3    0.495535253419162547E+00    0.782024255931345058E-01
   4    0.110108605295955342E+01    0.190710723540647061E-01
   5    0.981512069844548037E-02    0.470945987502477154E-03
   6    0.187285780404645630E+01    0.977367160666605013E-02
   7   -0.181752327950873527E+01    0.672611341206045821E-01
   8   -0.710044364137257522E-01    0.323204891631398861E-02
   9   -0.141384676640405393E+01    0.565431228987676615E+00
  10   -0.205421739116986773E+00    0.432733281262787095E-01
  11   -0.112580899311182467E+00    0.253056081269950710E-01
  12   -0.226233561419980078E+00    0.536709119521406527E-01
  13   -0.333081434949302688E-01    0.841397491865947256E-02
  14   -0.106209548448927049E+01    0.164547893210621674E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.902791323067080320E-01
   2   -0.110568142090044965E+02
   3    0.595986241562274977E+00
   4    0.110703298824438701E+01
   5    0.987411894278389032E-02
   6    0.187710996804308694E+01
   7   -0.184717522837331449E+01
   8   -0.693057421061795548E-01
   9   -0.183106331814512635E+01
  10   -0.184686936336659668E+00
  11   -0.114698603699267460E+00
  12   -0.217204781436442590E+00
  13   -0.473149257214689339E-01
  14   -0.107616393154366219E+01

MAP Parameters
Dim No.        Parameter
   1    0.845202425467207752E-01
   2   -0.963897097800535718E+01
   3    0.357870572686962429E+00
   4    0.108979067554037168E+01
   5    0.106984307866516484E-01
   6    0.185427055094317561E+01
   7   -0.193695433694865105E+01
   8   -0.725737626626417748E-01
   9   -0.124160895647101910E+01
  10   -0.198330625510752784E+00
  11   -0.128151113692471758E+00
  12   -0.214700302135077625E+00
  13   -0.475318604058145439E-01
  14   -0.105983314448948041E+01
