Nested Sampling Global Log-Evidence           :   -0.244495208163599348E+00  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.914766245262605304E+00  +/-    0.970863136758607637E-01

Dim No.       Mean        Sigma
   1    0.970776756274118469E-01    0.365701913982881396E-02
   2   -0.208768465649556489E+02    0.124386901055340715E+01
   3    0.432487990957724777E+00    0.181675133238256153E+00
   4    0.110765331425916136E+01    0.946733702763285501E-01
   5    0.880212517669863234E-02    0.314352227440481923E-03
   6    0.201967424908441728E+01    0.392347571574097782E-02
   7   -0.172893248103535924E+01    0.107432663400221423E+00
   8   -0.905059815736646567E-01    0.783069202240615353E-02
   9   -0.428994228209485051E+01    0.649620560802104507E+00
  10   -0.116753953339549646E+00    0.144499081708020505E+00
  11   -0.161012578065266670E+00    0.597701571406114920E-01
  12   -0.208106259282319128E+00    0.442453552034346581E-01
  13   -0.228515356941035752E+00    0.102550979041863624E-01
  14   -0.108607516736969889E+01    0.165560303944905125E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.101946288205432833E+00
   2   -0.204192814295828313E+02
   3    0.393221836498057753E+00
   4    0.104032339511964111E+01
   5    0.887507169805993971E-02
   6    0.201423351946848816E+01
   7   -0.182307651954229710E+01
   8   -0.878010618730476616E-01
   9   -0.360626522078758605E+01
  10   -0.705393973323096418E-01
  11   -0.127910066466267680E+00
  12   -0.228410527053093226E+00
  13   -0.219485167700315537E+00
  14   -0.105476586666854666E+01

MAP Parameters
Dim No.        Parameter
   1    0.975764596519517469E-01
   2   -0.174145777740016463E+02
   3    0.616477467766606391E+00
   4    0.127031890515521018E+01
   5    0.854809485619107898E-02
   6    0.201433453141198626E+01
   7   -0.178867082381262610E+01
   8   -0.771564444377847436E-01
   9   -0.417613752357832180E+01
  10   -0.150452894859206987E+00
  11   -0.183115677919026554E-01
  12   -0.303782743874811023E+00
  13   -0.237222487733528553E+00
  14   -0.108685616837808285E+01
