Nested Sampling Global Log-Evidence           :   -0.906632420521229854E+01  +/-    0.303861994889266851E+00
Nested Importance Sampling Global Log-Evidence:   -0.138775669434202182E+02  +/-    0.365652559872854249E-01

Dim No.       Mean        Sigma
   1    0.860706762998604546E-01    0.423274526312960239E-01
   2   -0.246850916132040936E+02    0.467742050919310071E+01
   3    0.110807218214612635E+01    0.152687393730612853E+00
   4    0.160490899578136936E+01    0.353314274734011335E+00
   5    0.959273126418953674E-02    0.281589864260449636E-02
   6    0.173189006412814783E+01    0.323452505410671831E+00
   7   -0.157437084778717784E+01    0.387132299408589620E+00
   8    0.643222145956146019E-02    0.598058524732829611E-01
   9   -0.370924328690629102E+01    0.323744125953150474E+01
  10   -0.135062588632337305E+00    0.148030638509385665E+00
  11    0.343773116249933850E-02    0.121054275409914841E+00
  12   -0.287403699566715964E+00    0.204036469965631906E+00
  13   -0.925017041312547750E-01    0.183933892902549245E+00
  14   -0.106532174645376632E+01    0.517535640021151780E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.696734578653396830E-01
   2   -0.286003716372580641E+02
   3    0.123071002541489172E+01
   4    0.161016780003880955E+01
   5    0.886076808056470745E-02
   6    0.231026120591562290E+01
   7   -0.827862972751467363E+00
   8   -0.258425470243857369E-01
   9   -0.317084615632943523E+01
  10   -0.306723434735743927E+00
  11   -0.226823969393982749E-02
  12   -0.690256318891057430E+00
  13   -0.694198613909231321E+00
  14   -0.103224352568624300E+01

MAP Parameters
Dim No.        Parameter
   1    0.696734578653396830E-01
   2   -0.286003716372580641E+02
   3    0.123071002541489172E+01
   4    0.161016780003880955E+01
   5    0.886076808056470745E-02
   6    0.231026120591562290E+01
   7   -0.827862972751467363E+00
   8   -0.258425470243857369E-01
   9   -0.317084615632943523E+01
  10   -0.306723434735743927E+00
  11   -0.226823969393982749E-02
  12   -0.690256318891057430E+00
  13   -0.694198613909231321E+00
  14   -0.103224352568624300E+01
